time,tair_month_CanESM2_rcp85
2043-05-31 00:00:00+00:00,24.005194
2043-06-30 00:00:00+00:00,27.63997
2043-07-31 00:00:00+00:00,32.786045
2043-08-31 00:00:00+00:00,33.200504
2043-09-30 00:00:00+00:00,28.271103
2043-10-31 00:00:00+00:00,20.42873
2043-11-30 00:00:00+00:00,13.885518
2043-12-31 00:00:00+00:00,10.769621
2044-01-31 00:00:00+00:00,13.226901
2044-02-29 00:00:00+00:00,13.369065
2044-03-31 00:00:00+00:00,16.272837
2044-04-30 00:00:00+00:00,16.525602
2044-05-31 00:00:00+00:00,24.759287
2044-06-30 00:00:00+00:00,28.76731
2044-07-31 00:00:00+00:00,33.089146
2044-08-31 00:00:00+00:00,33.66488
2044-09-30 00:00:00+00:00,27.506632
2044-10-31 00:00:00+00:00,25.31149
2044-11-30 00:00:00+00:00,16.715546
2044-12-31 00:00:00+00:00,9.124253
2045-01-31 00:00:00+00:00,9.072837
2045-02-28 00:00:00+00:00,8.524744
2045-03-31 00:00:00+00:00,16.731073
2045-04-30 00:00:00+00:00,17.725183
2045-05-31 00:00:00+00:00,20.965212
2045-06-30 00:00:00+00:00,27.786966
2045-07-31 00:00:00+00:00,34.071796
2045-08-31 00:00:00+00:00,34.06793
2045-09-30 00:00:00+00:00,27.22666
2045-10-31 00:00:00+00:00,20.545364
2045-11-30 00:00:00+00:00,13.827498
2045-12-31 00:00:00+00:00,13.495414
2046-01-31 00:00:00+00:00,13.675819
2046-02-28 00:00:00+00:00,14.816795
2046-03-31 00:00:00+00:00,16.696539
2046-04-30 00:00:00+00:00,20.090067
2046-05-31 00:00:00+00:00,24.655266
2046-06-30 00:00:00+00:00,31.366434
2046-07-31 00:00:00+00:00,34.058876
2046-08-31 00:00:00+00:00,31.189598
2046-09-30 00:00:00+00:00,29.820961
2046-10-31 00:00:00+00:00,20.231411
2046-11-30 00:00:00+00:00,16.191835
2046-12-31 00:00:00+00:00,10.929773
2047-01-31 00:00:00+00:00,11.841534
2047-02-28 00:00:00+00:00,14.275514
2047-03-31 00:00:00+00:00,17.32477
2047-04-30 00:00:00+00:00,19.352715
2047-05-31 00:00:00+00:00,21.175589
2047-06-30 00:00:00+00:00,28.56326
2047-07-31 00:00:00+00:00,34.382538
2047-08-31 00:00:00+00:00,35.679176
2047-09-30 00:00:00+00:00,28.212757
2047-10-31 00:00:00+00:00,23.689535
2047-11-30 00:00:00+00:00,16.785011
2047-12-31 00:00:00+00:00,10.927067
2048-01-31 00:00:00+00:00,11.55477
2048-02-29 00:00:00+00:00,11.865304
2048-03-31 00:00:00+00:00,14.927348
2048-04-30 00:00:00+00:00,19.605486
2048-05-31 00:00:00+00:00,21.027567
2048-06-30 00:00:00+00:00,30.488111
2048-07-31 00:00:00+00:00,34.842247
2048-08-31 00:00:00+00:00,34.2736
2048-09-30 00:00:00+00:00,29.707685
2048-10-31 00:00:00+00:00,23.0874
2048-11-30 00:00:00+00:00,14.6056595
2048-12-31 00:00:00+00:00,10.177153
2049-01-31 00:00:00+00:00,12.6079035
2049-02-28 00:00:00+00:00,13.285439
2049-03-31 00:00:00+00:00,15.105214
2049-04-30 00:00:00+00:00,17.966908
2049-05-31 00:00:00+00:00,24.806353
2049-06-30 00:00:00+00:00,28.742489
2049-07-31 00:00:00+00:00,33.282528
2049-08-31 00:00:00+00:00,33.68757
2049-09-30 00:00:00+00:00,30.92139
2049-10-31 00:00:00+00:00,21.349388
2049-11-30 00:00:00+00:00,15.2232275
2049-12-31 00:00:00+00:00,13.008316
2050-01-31 00:00:00+00:00,12.511691
2050-02-28 00:00:00+00:00,11.803473
2050-03-31 00:00:00+00:00,15.961411
2050-04-30 00:00:00+00:00,20.197187
2050-05-31 00:00:00+00:00,23.189163
2050-06-30 00:00:00+00:00,28.671162
2050-07-31 00:00:00+00:00,34.420906
2050-08-31 00:00:00+00:00,33.231743
2050-09-30 00:00:00+00:00,28.390944
2050-10-31 00:00:00+00:00,21.039831
2050-11-30 00:00:00+00:00,15.034062
2050-12-31 00:00:00+00:00,9.298276
2051-01-31 00:00:00+00:00,12.622703
2051-02-28 00:00:00+00:00,13.276457
2051-03-31 00:00:00+00:00,17.575508
2051-04-30 00:00:00+00:00,20.060429
2051-05-31 00:00:00+00:00,20.361725
2051-06-30 00:00:00+00:00,31.356762
2051-07-31 00:00:00+00:00,35.1861
2051-08-31 00:00:00+00:00,33.800575
2051-09-30 00:00:00+00:00,30.653206
2051-10-31 00:00:00+00:00,23.876814
2051-11-30 00:00:00+00:00,17.125706
2051-12-31 00:00:00+00:00,10.135817
2052-01-31 00:00:00+00:00,11.221828
2052-02-29 00:00:00+00:00,12.600888
2052-03-31 00:00:00+00:00,16.100557
2052-04-30 00:00:00+00:00,21.323818
2052-05-31 00:00:00+00:00,24.43759
2052-06-30 00:00:00+00:00,31.651947
2052-07-31 00:00:00+00:00,33.363003
2052-08-31 00:00:00+00:00,34.828457
2052-09-30 00:00:00+00:00,28.801214
2052-10-31 00:00:00+00:00,23.316267
2052-11-30 00:00:00+00:00,14.688656
2052-12-31 00:00:00+00:00,12.120954
2053-01-31 00:00:00+00:00,10.799275
2053-02-28 00:00:00+00:00,12.643194
2053-03-31 00:00:00+00:00,14.482478
2053-04-30 00:00:00+00:00,20.978987
2053-05-31 00:00:00+00:00,23.757936
2053-06-30 00:00:00+00:00,30.654243
2053-07-31 00:00:00+00:00,35.966026
2053-08-31 00:00:00+00:00,34.101433
2053-09-30 00:00:00+00:00,28.044514
2053-10-31 00:00:00+00:00,24.091024
2053-11-30 00:00:00+00:00,16.52727
2053-12-31 00:00:00+00:00,10.852988
2054-01-31 00:00:00+00:00,8.210555
2054-02-28 00:00:00+00:00,13.209071
2054-03-31 00:00:00+00:00,20.65419
2054-04-30 00:00:00+00:00,19.672201
2054-05-31 00:00:00+00:00,25.586203
2054-06-30 00:00:00+00:00,30.995142
2054-07-31 00:00:00+00:00,35.06909
2054-08-31 00:00:00+00:00,35.085796
2054-09-30 00:00:00+00:00,28.452063
2054-10-31 00:00:00+00:00,24.430012
2054-11-30 00:00:00+00:00,16.543812
2054-12-31 00:00:00+00:00,12.466875
2055-01-31 00:00:00+00:00,11.861031
2055-02-28 00:00:00+00:00,13.968783
2055-03-31 00:00:00+00:00,15.603036
2055-04-30 00:00:00+00:00,19.666508
2055-05-31 00:00:00+00:00,24.499897
2055-06-30 00:00:00+00:00,28.64875
2055-07-31 00:00:00+00:00,33.682022
2055-08-31 00:00:00+00:00,31.55809
2055-09-30 00:00:00+00:00,27.513533
2055-10-31 00:00:00+00:00,21.698805
2055-11-30 00:00:00+00:00,14.689226
2055-12-31 00:00:00+00:00,10.899365
2056-01-31 00:00:00+00:00,12.218403
2056-02-29 00:00:00+00:00,11.865405
2056-03-31 00:00:00+00:00,17.573677
2056-04-30 00:00:00+00:00,21.102156
2056-05-31 00:00:00+00:00,25.334991
2056-06-30 00:00:00+00:00,28.992529
2056-07-31 00:00:00+00:00,34.746536
2056-08-31 00:00:00+00:00,34.132816
2056-09-30 00:00:00+00:00,29.08779
2056-10-31 00:00:00+00:00,22.951763
2056-11-30 00:00:00+00:00,15.537599
2056-12-31 00:00:00+00:00,7.920304
2057-01-31 00:00:00+00:00,14.378246
2057-02-28 00:00:00+00:00,14.772707
2057-03-31 00:00:00+00:00,19.802572
2057-04-30 00:00:00+00:00,22.763758
2057-05-31 00:00:00+00:00,24.063873
2057-06-30 00:00:00+00:00,32.743126
2057-07-31 00:00:00+00:00,34.05677
2057-08-31 00:00:00+00:00,34.757263
2057-09-30 00:00:00+00:00,29.418825
2057-10-31 00:00:00+00:00,22.746975
2057-11-30 00:00:00+00:00,17.098219
2057-12-31 00:00:00+00:00,11.632743
2058-01-31 00:00:00+00:00,10.3041525
2058-02-28 00:00:00+00:00,12.731341
2058-03-31 00:00:00+00:00,16.246393
2058-04-30 00:00:00+00:00,21.119526
2058-05-31 00:00:00+00:00,22.945583
2058-06-30 00:00:00+00:00,26.747908
2058-07-31 00:00:00+00:00,34.09852
2058-08-31 00:00:00+00:00,32.42014
2058-09-30 00:00:00+00:00,29.573116
2058-10-31 00:00:00+00:00,24.555616
