time,baseflow_month_CNRM-CM5_rcp85
2038-12-31 00:00:00+00:00,0.042524353
2039-01-31 00:00:00+00:00,0.12402933
2039-02-28 00:00:00+00:00,0.10372997
2039-03-31 00:00:00+00:00,0.24161904
2039-04-30 00:00:00+00:00,0.18231636
2039-05-31 00:00:00+00:00,0.09233009
2039-06-30 00:00:00+00:00,0.05242256
2039-07-31 00:00:00+00:00,0.036156945
2039-08-31 00:00:00+00:00,0.031999648
2039-09-30 00:00:00+00:00,0.031742685
2039-10-31 00:00:00+00:00,0.031699363
2039-11-30 00:00:00+00:00,0.031341027
2039-12-31 00:00:00+00:00,0.031023769
2040-01-31 00:00:00+00:00,0.03126433
2040-02-29 00:00:00+00:00,0.03737869
2040-03-31 00:00:00+00:00,0.035585415
2040-04-30 00:00:00+00:00,0.03272733
2040-05-31 00:00:00+00:00,0.030621827
2040-06-30 00:00:00+00:00,0.029901931
2040-07-31 00:00:00+00:00,0.02948972
2040-08-31 00:00:00+00:00,0.029181976
2040-09-30 00:00:00+00:00,0.028953427
2040-10-31 00:00:00+00:00,0.028715577
2040-11-30 00:00:00+00:00,0.028677987
2040-12-31 00:00:00+00:00,0.030556666
2041-01-31 00:00:00+00:00,0.039212827
2041-02-28 00:00:00+00:00,0.038874853
2041-03-31 00:00:00+00:00,0.042324472
2041-04-30 00:00:00+00:00,0.038331892
2041-05-31 00:00:00+00:00,0.033554394
2041-06-30 00:00:00+00:00,0.029463511
2041-07-31 00:00:00+00:00,0.028387262
2041-08-31 00:00:00+00:00,0.028029138
2041-09-30 00:00:00+00:00,0.027763342
2041-10-31 00:00:00+00:00,0.027530318
2041-11-30 00:00:00+00:00,0.027351664
2041-12-31 00:00:00+00:00,0.03178385
2042-01-31 00:00:00+00:00,0.03128483
2042-02-28 00:00:00+00:00,0.2065535
2042-03-31 00:00:00+00:00,0.20568025
2042-04-30 00:00:00+00:00,0.11466222
2042-05-31 00:00:00+00:00,0.048608687
2042-06-30 00:00:00+00:00,0.03416828
2042-07-31 00:00:00+00:00,0.030262452
2042-08-31 00:00:00+00:00,0.029598698
2042-09-30 00:00:00+00:00,0.02933189
2042-10-31 00:00:00+00:00,0.029124776
2042-11-30 00:00:00+00:00,0.028878378
2042-12-31 00:00:00+00:00,0.02862423
2043-01-31 00:00:00+00:00,0.20106661
2043-02-28 00:00:00+00:00,0.45844832
2043-03-31 00:00:00+00:00,0.22617172
2043-04-30 00:00:00+00:00,0.12177164
2043-05-31 00:00:00+00:00,0.06346427
2043-06-30 00:00:00+00:00,0.04520955
2043-07-31 00:00:00+00:00,0.039389595
2043-08-31 00:00:00+00:00,0.036972553
2043-09-30 00:00:00+00:00,0.03614118
2043-10-31 00:00:00+00:00,0.03561188
2043-11-30 00:00:00+00:00,0.042364027
2043-12-31 00:00:00+00:00,0.052107
2044-01-31 00:00:00+00:00,0.20053184
2044-02-29 00:00:00+00:00,0.1528097
2044-03-31 00:00:00+00:00,0.09983622
2044-04-30 00:00:00+00:00,0.07312823
2044-05-31 00:00:00+00:00,0.05176319
2044-06-30 00:00:00+00:00,0.040424593
2044-07-31 00:00:00+00:00,0.03581979
2044-08-31 00:00:00+00:00,0.034627367
2044-09-30 00:00:00+00:00,0.034240928
2044-10-31 00:00:00+00:00,0.033914477
2044-11-30 00:00:00+00:00,0.03373572
2044-12-31 00:00:00+00:00,0.033955395
2045-01-31 00:00:00+00:00,0.033433057
2045-02-28 00:00:00+00:00,0.03705961
2045-03-31 00:00:00+00:00,0.036124423
2045-04-30 00:00:00+00:00,0.040739197
2045-05-31 00:00:00+00:00,0.034436908
2045-06-30 00:00:00+00:00,0.032591894
2045-07-31 00:00:00+00:00,0.0318487
2045-08-31 00:00:00+00:00,0.03138564
2045-09-30 00:00:00+00:00,0.031040339
2045-10-31 00:00:00+00:00,0.03075581
2045-11-30 00:00:00+00:00,0.031744774
2045-12-31 00:00:00+00:00,0.0327338
2046-01-31 00:00:00+00:00,0.04095913
2046-02-28 00:00:00+00:00,0.1045957
2046-03-31 00:00:00+00:00,0.23265028
2046-04-30 00:00:00+00:00,0.13107315
2046-05-31 00:00:00+00:00,0.050618608
2046-06-30 00:00:00+00:00,0.035221793
2046-07-31 00:00:00+00:00,0.030779675
2046-08-31 00:00:00+00:00,0.02988411
2046-09-30 00:00:00+00:00,0.029506719
2046-10-31 00:00:00+00:00,0.029222189
2046-11-30 00:00:00+00:00,0.032298483
2046-12-31 00:00:00+00:00,0.03632271
2047-01-31 00:00:00+00:00,0.090383604
2047-02-28 00:00:00+00:00,0.07866445
2047-03-31 00:00:00+00:00,0.06491984
2047-04-30 00:00:00+00:00,0.045599673
2047-05-31 00:00:00+00:00,0.03446669
2047-06-30 00:00:00+00:00,0.030071417
2047-07-31 00:00:00+00:00,0.02868643
2047-08-31 00:00:00+00:00,0.028346734
2047-09-30 00:00:00+00:00,0.02851469
2047-10-31 00:00:00+00:00,0.028590739
2047-11-30 00:00:00+00:00,0.028280083
2047-12-31 00:00:00+00:00,0.03419101
2048-01-31 00:00:00+00:00,0.061194282
2048-02-29 00:00:00+00:00,0.07879952
2048-03-31 00:00:00+00:00,0.10125543
2048-04-30 00:00:00+00:00,0.056887694
2048-05-31 00:00:00+00:00,0.03888911
2048-06-30 00:00:00+00:00,0.032030396
2048-07-31 00:00:00+00:00,0.03030665
2048-08-31 00:00:00+00:00,0.029790966
2048-09-30 00:00:00+00:00,0.029408064
2048-10-31 00:00:00+00:00,0.029081803
2048-11-30 00:00:00+00:00,0.030987998
2048-12-31 00:00:00+00:00,0.030935451
2049-01-31 00:00:00+00:00,0.048369955
2049-02-28 00:00:00+00:00,0.10137157
2049-03-31 00:00:00+00:00,0.05739755
2049-04-30 00:00:00+00:00,0.04995719
2049-05-31 00:00:00+00:00,0.032930277
2049-06-30 00:00:00+00:00,0.029234232
2049-07-31 00:00:00+00:00,0.028551042
2049-08-31 00:00:00+00:00,0.028152283
2049-09-30 00:00:00+00:00,0.027897269
2049-10-31 00:00:00+00:00,0.027844137
2049-11-30 00:00:00+00:00,0.027649358
2049-12-31 00:00:00+00:00,0.027642848
2050-01-31 00:00:00+00:00,0.02807725
2050-02-28 00:00:00+00:00,0.085102126
2050-03-31 00:00:00+00:00,0.12202718
2050-04-30 00:00:00+00:00,0.066761635
2050-05-31 00:00:00+00:00,0.03896093
2050-06-30 00:00:00+00:00,0.032023985
2050-07-31 00:00:00+00:00,0.030271892
2050-08-31 00:00:00+00:00,0.029590702
2050-09-30 00:00:00+00:00,0.029125353
2050-10-31 00:00:00+00:00,0.030912708
2050-11-30 00:00:00+00:00,0.048595946
2050-12-31 00:00:00+00:00,0.043376256
2051-01-31 00:00:00+00:00,0.2523257
2051-02-28 00:00:00+00:00,0.49232426
2051-03-31 00:00:00+00:00,0.31667393
2051-04-30 00:00:00+00:00,0.09632743
2051-05-31 00:00:00+00:00,0.05934666
2051-06-30 00:00:00+00:00,0.043876957
2051-07-31 00:00:00+00:00,0.037777014
2051-08-31 00:00:00+00:00,0.03491224
2051-09-30 00:00:00+00:00,0.033988792
2051-10-31 00:00:00+00:00,0.033357516
2051-11-30 00:00:00+00:00,0.032841004
2051-12-31 00:00:00+00:00,0.03239518
2052-01-31 00:00:00+00:00,0.033636764
2052-02-29 00:00:00+00:00,0.04526749
2052-03-31 00:00:00+00:00,0.0850019
2052-04-30 00:00:00+00:00,0.052666984
2052-05-31 00:00:00+00:00,0.03929998
2052-06-30 00:00:00+00:00,0.033695567
2052-07-31 00:00:00+00:00,0.032382675
2052-08-31 00:00:00+00:00,0.0320936
2052-09-30 00:00:00+00:00,0.031985104
2052-10-31 00:00:00+00:00,0.034829486
2052-11-30 00:00:00+00:00,0.033773236
2052-12-31 00:00:00+00:00,0.032797668
2053-01-31 00:00:00+00:00,0.033240896
2053-02-28 00:00:00+00:00,0.032955207
2053-03-31 00:00:00+00:00,0.049855012
2053-04-30 00:00:00+00:00,0.050826803
2053-05-31 00:00:00+00:00,0.036152393
2053-06-30 00:00:00+00:00,0.03211012
2053-07-31 00:00:00+00:00,0.030880967
2053-08-31 00:00:00+00:00,0.030211847
2053-09-30 00:00:00+00:00,0.029713633
2053-10-31 00:00:00+00:00,0.029312408
2053-11-30 00:00:00+00:00,0.02895332
2053-12-31 00:00:00+00:00,0.028617984
2054-01-31 00:00:00+00:00,0.028298207
2054-02-28 00:00:00+00:00,0.02801935
2054-03-31 00:00:00+00:00,0.032773037
2054-04-30 00:00:00+00:00,0.03103835
2054-05-31 00:00:00+00:00,0.0286755
2054-06-30 00:00:00+00:00,0.027583135
2054-07-31 00:00:00+00:00,0.027082361
2054-08-31 00:00:00+00:00,0.026731223
2054-09-30 00:00:00+00:00,0.026467316
2054-10-31 00:00:00+00:00,0.026234914
2054-11-30 00:00:00+00:00,0.029336542
2054-12-31 00:00:00+00:00,0.03095925
2055-01-31 00:00:00+00:00,0.06941862
2055-02-28 00:00:00+00:00,0.28736487
2055-03-31 00:00:00+00:00,0.23929091
2055-04-30 00:00:00+00:00,0.064747155
2055-05-31 00:00:00+00:00,0.043580808
2055-06-30 00:00:00+00:00,0.031555608
2055-07-31 00:00:00+00:00,0.028083943
2055-08-31 00:00:00+00:00,0.027214067
2055-09-30 00:00:00+00:00,0.026911426
2055-10-31 00:00:00+00:00,0.026670063
2055-11-30 00:00:00+00:00,0.027437609
2055-12-31 00:00:00+00:00,0.029652812
2056-01-31 00:00:00+00:00,0.040669866
2056-02-29 00:00:00+00:00,0.06899281
2056-03-31 00:00:00+00:00,0.19806975
