time,baseflow_month_CNRM-CM5_rcp45
2014-03-31 00:00:00+00:00,0.8792285
2014-04-30 00:00:00+00:00,0.311219
2014-05-31 00:00:00+00:00,0.21664214
2014-06-30 00:00:00+00:00,0.10564009
2014-07-31 00:00:00+00:00,0.06571479
2014-08-31 00:00:00+00:00,0.050979603
2014-09-30 00:00:00+00:00,0.06871455
2014-10-31 00:00:00+00:00,0.061752234
2014-11-30 00:00:00+00:00,0.0523193
2014-12-31 00:00:00+00:00,0.04784617
2015-01-31 00:00:00+00:00,0.045193445
2015-02-28 00:00:00+00:00,0.043634813
2015-03-31 00:00:00+00:00,0.048403595
2015-04-30 00:00:00+00:00,0.065384276
2015-05-31 00:00:00+00:00,0.048327923
2015-06-30 00:00:00+00:00,0.042287502
2015-07-31 00:00:00+00:00,0.040334698
2015-08-31 00:00:00+00:00,0.03955253
2015-09-30 00:00:00+00:00,0.039004695
2015-10-31 00:00:00+00:00,0.038559835
2015-11-30 00:00:00+00:00,0.038162228
2015-12-31 00:00:00+00:00,0.037781794
2016-01-31 00:00:00+00:00,0.06125056
2016-02-29 00:00:00+00:00,0.08159856
2016-03-31 00:00:00+00:00,0.15598126
2016-04-30 00:00:00+00:00,0.0927128
2016-05-31 00:00:00+00:00,0.056684654
2016-06-30 00:00:00+00:00,0.04202846
2016-07-31 00:00:00+00:00,0.03878418
2016-08-31 00:00:00+00:00,0.038081132
2016-09-30 00:00:00+00:00,0.041065022
2016-10-31 00:00:00+00:00,0.04071257
2016-11-30 00:00:00+00:00,0.039775074
2016-12-31 00:00:00+00:00,0.039787687
2017-01-31 00:00:00+00:00,0.039503798
2017-02-28 00:00:00+00:00,0.22086783
2017-03-31 00:00:00+00:00,0.24045385
2017-04-30 00:00:00+00:00,0.15147156
2017-05-31 00:00:00+00:00,0.08299948
2017-06-30 00:00:00+00:00,0.058324873
2017-07-31 00:00:00+00:00,0.04635613
2017-08-31 00:00:00+00:00,0.046056885
2017-09-30 00:00:00+00:00,0.04419584
2017-10-31 00:00:00+00:00,0.042548113
2017-11-30 00:00:00+00:00,0.041383933
2017-12-31 00:00:00+00:00,0.043155715
2018-01-31 00:00:00+00:00,0.19089904
2018-02-28 00:00:00+00:00,0.4239404
2018-03-31 00:00:00+00:00,0.46724576
2018-04-30 00:00:00+00:00,0.25795692
2018-05-31 00:00:00+00:00,0.14939336
2018-06-30 00:00:00+00:00,0.07553752
2018-07-31 00:00:00+00:00,0.05160986
2018-08-31 00:00:00+00:00,0.043607716
2018-09-30 00:00:00+00:00,0.04091019
2018-10-31 00:00:00+00:00,0.040222324
2018-11-30 00:00:00+00:00,0.041219946
2018-12-31 00:00:00+00:00,0.041795243
2019-01-31 00:00:00+00:00,0.044833127
2019-02-28 00:00:00+00:00,0.045926735
2019-03-31 00:00:00+00:00,0.04501653
2019-04-30 00:00:00+00:00,0.048127554
2019-05-31 00:00:00+00:00,0.04087922
2019-06-30 00:00:00+00:00,0.038821537
2019-07-31 00:00:00+00:00,0.03727931
2019-08-31 00:00:00+00:00,0.03682983
2019-09-30 00:00:00+00:00,0.036471363
2019-10-31 00:00:00+00:00,0.03613969
2019-11-30 00:00:00+00:00,0.035815652
2019-12-31 00:00:00+00:00,0.035510127
2020-01-31 00:00:00+00:00,0.04668665
2020-02-29 00:00:00+00:00,0.11853741
2020-03-31 00:00:00+00:00,0.18578292
2020-04-30 00:00:00+00:00,0.12609877
2020-05-31 00:00:00+00:00,0.06876006
2020-06-30 00:00:00+00:00,0.04813372
2020-07-31 00:00:00+00:00,0.039728608
2020-08-31 00:00:00+00:00,0.03780635
2020-09-30 00:00:00+00:00,0.037315875
2020-10-31 00:00:00+00:00,0.036941163
2020-11-30 00:00:00+00:00,0.03658817
2020-12-31 00:00:00+00:00,0.03624239
2021-01-31 00:00:00+00:00,0.037380967
2021-02-28 00:00:00+00:00,0.07090348
2021-03-31 00:00:00+00:00,0.14326464
2021-04-30 00:00:00+00:00,0.093297824
2021-05-31 00:00:00+00:00,0.052852176
2021-06-30 00:00:00+00:00,0.038217783
2021-07-31 00:00:00+00:00,0.03543804
2021-08-31 00:00:00+00:00,0.034873232
2021-09-30 00:00:00+00:00,0.034462616
2021-10-31 00:00:00+00:00,0.034121327
2021-11-30 00:00:00+00:00,0.0337996
2021-12-31 00:00:00+00:00,0.033483494
2022-01-31 00:00:00+00:00,0.04173268
2022-02-28 00:00:00+00:00,0.039760552
2022-03-31 00:00:00+00:00,0.04734437
2022-04-30 00:00:00+00:00,0.041890312
2022-05-31 00:00:00+00:00,0.03594195
2022-06-30 00:00:00+00:00,0.033151716
2022-07-31 00:00:00+00:00,0.03210958
2022-08-31 00:00:00+00:00,0.031763103
2022-09-30 00:00:00+00:00,0.031455565
2022-10-31 00:00:00+00:00,0.031175837
2022-11-30 00:00:00+00:00,0.032435168
2022-12-31 00:00:00+00:00,0.034795307
2023-01-31 00:00:00+00:00,0.03380469
2023-02-28 00:00:00+00:00,0.047938436
2023-03-31 00:00:00+00:00,0.12683904
2023-04-30 00:00:00+00:00,0.07670315
2023-05-31 00:00:00+00:00,0.04355942
2023-06-30 00:00:00+00:00,0.033886917
2023-07-31 00:00:00+00:00,0.030387493
2023-08-31 00:00:00+00:00,0.029643035
2023-09-30 00:00:00+00:00,0.02931115
2023-10-31 00:00:00+00:00,0.029035574
2023-11-30 00:00:00+00:00,0.029649466
2023-12-31 00:00:00+00:00,0.03781744
2024-01-31 00:00:00+00:00,0.15088767
2024-02-29 00:00:00+00:00,0.38121378
2024-03-31 00:00:00+00:00,0.25072837
2024-04-30 00:00:00+00:00,0.11559508
2024-05-31 00:00:00+00:00,0.060181264
2024-06-30 00:00:00+00:00,0.040877808
2024-07-31 00:00:00+00:00,0.033372916
2024-08-31 00:00:00+00:00,0.03103177
2024-09-30 00:00:00+00:00,0.03059767
2024-10-31 00:00:00+00:00,0.0303044
2024-11-30 00:00:00+00:00,0.030459745
2024-12-31 00:00:00+00:00,0.031072326
2025-01-31 00:00:00+00:00,0.031028463
2025-02-28 00:00:00+00:00,0.26888207
2025-03-31 00:00:00+00:00,0.2934186
2025-04-30 00:00:00+00:00,0.12943581
2025-05-31 00:00:00+00:00,0.07450847
2025-06-30 00:00:00+00:00,0.048011713
2025-07-31 00:00:00+00:00,0.039400484
2025-08-31 00:00:00+00:00,0.036228124
2025-09-30 00:00:00+00:00,0.035405256
2025-10-31 00:00:00+00:00,0.03484363
2025-11-30 00:00:00+00:00,0.03673662
2025-12-31 00:00:00+00:00,0.037825264
2026-01-31 00:00:00+00:00,0.044218775
2026-02-28 00:00:00+00:00,0.12764837
2026-03-31 00:00:00+00:00,0.12823485
2026-04-30 00:00:00+00:00,0.07065076
2026-05-31 00:00:00+00:00,0.046788316
2026-06-30 00:00:00+00:00,0.03633851
2026-07-31 00:00:00+00:00,0.032923024
2026-08-31 00:00:00+00:00,0.03196346
2026-09-30 00:00:00+00:00,0.03159522
2026-10-31 00:00:00+00:00,0.031295482
2026-11-30 00:00:00+00:00,0.03120952
2026-12-31 00:00:00+00:00,0.035597734
2027-01-31 00:00:00+00:00,0.12174056
2027-02-28 00:00:00+00:00,0.43236554
2027-03-31 00:00:00+00:00,0.18693258
2027-04-30 00:00:00+00:00,0.15600885
2027-05-31 00:00:00+00:00,0.090444334
2027-06-30 00:00:00+00:00,0.052188426
2027-07-31 00:00:00+00:00,0.039323926
2027-08-31 00:00:00+00:00,0.035691883
2027-09-30 00:00:00+00:00,0.034796484
2027-10-31 00:00:00+00:00,0.034210067
2027-11-30 00:00:00+00:00,0.033756103
2027-12-31 00:00:00+00:00,0.037946194
2028-01-31 00:00:00+00:00,0.048200723
2028-02-29 00:00:00+00:00,0.13425183
2028-03-31 00:00:00+00:00,0.13409446
2028-04-30 00:00:00+00:00,0.053427786
2028-05-31 00:00:00+00:00,0.041353848
2028-06-30 00:00:00+00:00,0.035143588
2028-07-31 00:00:00+00:00,0.032846894
2028-08-31 00:00:00+00:00,0.03231811
2028-09-30 00:00:00+00:00,0.03196336
2028-10-31 00:00:00+00:00,0.031629167
2028-11-30 00:00:00+00:00,0.031307697
2028-12-31 00:00:00+00:00,0.031000007
2029-01-31 00:00:00+00:00,0.030874234
2029-02-28 00:00:00+00:00,0.040344417
2029-03-31 00:00:00+00:00,0.0377748
2029-04-30 00:00:00+00:00,0.034271695
2029-05-31 00:00:00+00:00,0.031051243
2029-06-30 00:00:00+00:00,0.02997714
2029-07-31 00:00:00+00:00,0.02949254
2029-08-31 00:00:00+00:00,0.029168481
2029-09-30 00:00:00+00:00,0.02891011
2029-10-31 00:00:00+00:00,0.028663507
2029-11-30 00:00:00+00:00,0.028419161
2029-12-31 00:00:00+00:00,0.02847677
2030-01-31 00:00:00+00:00,0.04565116
2030-02-28 00:00:00+00:00,0.063848466
2030-03-31 00:00:00+00:00,0.055085223
2030-04-30 00:00:00+00:00,0.07104739
2030-05-31 00:00:00+00:00,0.046338208
2030-06-30 00:00:00+00:00,0.031636674
2030-07-31 00:00:00+00:00,0.029586423
2030-08-31 00:00:00+00:00,0.029811695
2030-09-30 00:00:00+00:00,0.033546433
2030-10-31 00:00:00+00:00,0.03243331
2030-11-30 00:00:00+00:00,0.03274275
2030-12-31 00:00:00+00:00,0.033470668
2031-01-31 00:00:00+00:00,0.042255882
2031-02-28 00:00:00+00:00,0.05855284
2031-03-31 00:00:00+00:00,0.10029942
2031-04-30 00:00:00+00:00,0.13327569
2031-05-31 00:00:00+00:00,0.052570645
2031-06-30 00:00:00+00:00,0.035417583
2031-07-31 00:00:00+00:00,0.031272113
2031-08-31 00:00:00+00:00,0.029878294
2031-09-30 00:00:00+00:00,0.029370746
2031-10-31 00:00:00+00:00,0.029163864
2031-11-30 00:00:00+00:00,0.031020654
2031-12-31 00:00:00+00:00,0.03219991
2032-01-31 00:00:00+00:00,0.034313384
2032-02-29 00:00:00+00:00,0.18953949
2032-03-31 00:00:00+00:00,0.29420245
2032-04-30 00:00:00+00:00,0.32583693
2032-05-31 00:00:00+00:00,0.11701362
2032-06-30 00:00:00+00:00,0.05395095
2032-07-31 00:00:00+00:00,0.039122306
2032-08-31 00:00:00+00:00,0.034388416
2032-09-30 00:00:00+00:00,0.035294365
2032-10-31 00:00:00+00:00,0.03396756
2032-11-30 00:00:00+00:00,0.033367552
2032-12-31 00:00:00+00:00,0.0426764
2033-01-31 00:00:00+00:00,0.03711718
2033-02-28 00:00:00+00:00,0.12397703
2033-03-31 00:00:00+00:00,0.1105542
2033-04-30 00:00:00+00:00,0.054413166
2033-05-31 00:00:00+00:00,0.036946148
2033-06-30 00:00:00+00:00,0.031531814
2033-07-31 00:00:00+00:00,0.030034784
2033-08-31 00:00:00+00:00,0.029583018
2033-09-30 00:00:00+00:00,0.029260095
2033-10-31 00:00:00+00:00,0.028985687
2033-11-30 00:00:00+00:00,0.029953979
2033-12-31 00:00:00+00:00,0.03237231
2034-01-31 00:00:00+00:00,0.07327702
2034-02-28 00:00:00+00:00,0.11813298
2034-03-31 00:00:00+00:00,0.095895104
2034-04-30 00:00:00+00:00,0.07745146
2034-05-31 00:00:00+00:00,0.043231014
2034-06-30 00:00:00+00:00,0.033243585
2034-07-31 00:00:00+00:00,0.030200673
2034-08-31 00:00:00+00:00,0.031533096
2034-09-30 00:00:00+00:00,0.038203903
2034-10-31 00:00:00+00:00,0.038605522
2034-11-30 00:00:00+00:00,0.03537207
2034-12-31 00:00:00+00:00,0.036110412
2035-01-31 00:00:00+00:00,0.21103331
2035-02-28 00:00:00+00:00,0.36900252
2035-03-31 00:00:00+00:00,0.25402147
2035-04-30 00:00:00+00:00,0.12577532
2035-05-31 00:00:00+00:00,0.063299514
2035-06-30 00:00:00+00:00,0.045722134
2035-07-31 00:00:00+00:00,0.038352333
2035-08-31 00:00:00+00:00,0.035960153
2035-09-30 00:00:00+00:00,0.0352104
2035-10-31 00:00:00+00:00,0.03466181
2035-11-30 00:00:00+00:00,0.034195684
2035-12-31 00:00:00+00:00,0.034549795
2036-01-31 00:00:00+00:00,0.06522352
2036-02-29 00:00:00+00:00,0.29843998
2036-03-31 00:00:00+00:00,0.3354354
2036-04-30 00:00:00+00:00,0.120346464
2036-05-31 00:00:00+00:00,0.06571381
2036-06-30 00:00:00+00:00,0.045506738
2036-07-31 00:00:00+00:00,0.038637713
2036-08-31 00:00:00+00:00,0.037251994
2036-09-30 00:00:00+00:00,0.036584772
2036-10-31 00:00:00+00:00,0.03560028
2036-11-30 00:00:00+00:00,0.03499495
2036-12-31 00:00:00+00:00,0.038104422
2037-01-31 00:00:00+00:00,0.12546006
2037-02-28 00:00:00+00:00,0.39099738
2037-03-31 00:00:00+00:00,0.41130844
2037-04-30 00:00:00+00:00,0.18244645
2037-05-31 00:00:00+00:00,0.088540666
2037-06-30 00:00:00+00:00,0.051356744
2037-07-31 00:00:00+00:00,0.039257564
2037-08-31 00:00:00+00:00,0.035926186
2037-09-30 00:00:00+00:00,0.035077643
2037-10-31 00:00:00+00:00,0.03458683
2037-11-30 00:00:00+00:00,0.03420412
2037-12-31 00:00:00+00:00,0.035854712
2038-01-31 00:00:00+00:00,0.050567824
2038-02-28 00:00:00+00:00,0.18014619
2038-03-31 00:00:00+00:00,0.09563326
2038-04-30 00:00:00+00:00,0.061751816
2038-05-31 00:00:00+00:00,0.04544792
2038-06-30 00:00:00+00:00,0.037768636
2038-07-31 00:00:00+00:00,0.03373364
2038-08-31 00:00:00+00:00,0.032982912
2038-09-30 00:00:00+00:00,0.034676917
2038-10-31 00:00:00+00:00,0.034493923
2038-11-30 00:00:00+00:00,0.034245495
2038-12-31 00:00:00+00:00,0.034526244
2039-01-31 00:00:00+00:00,0.05033129
2039-02-28 00:00:00+00:00,0.16898742
2039-03-31 00:00:00+00:00,0.19595
2039-04-30 00:00:00+00:00,0.123947285
2039-05-31 00:00:00+00:00,0.057107877
2039-06-30 00:00:00+00:00,0.037598487
2039-07-31 00:00:00+00:00,0.032615088
2039-08-31 00:00:00+00:00,0.031419396
2039-09-30 00:00:00+00:00,0.03161584
2039-10-31 00:00:00+00:00,0.031427708
2039-11-30 00:00:00+00:00,0.031985104
2039-12-31 00:00:00+00:00,0.031511433
2040-01-31 00:00:00+00:00,0.03146857
2040-02-29 00:00:00+00:00,0.03334713
2040-03-31 00:00:00+00:00,0.03582476
2040-04-30 00:00:00+00:00,0.032990653
2040-05-31 00:00:00+00:00,0.030761462
2040-06-30 00:00:00+00:00,0.029688088
2040-07-31 00:00:00+00:00,0.029280938
2040-08-31 00:00:00+00:00,0.029016096
2040-09-30 00:00:00+00:00,0.030482402
2040-10-31 00:00:00+00:00,0.030136399
2040-11-30 00:00:00+00:00,0.030080162
2040-12-31 00:00:00+00:00,0.03354424
2041-01-31 00:00:00+00:00,0.055921543
2041-02-28 00:00:00+00:00,0.09042908
2041-03-31 00:00:00+00:00,0.22125211
2041-04-30 00:00:00+00:00,0.11485445
2041-05-31 00:00:00+00:00,0.055830345
2041-06-30 00:00:00+00:00,0.041603822
2041-07-31 00:00:00+00:00,0.03228392
2041-08-31 00:00:00+00:00,0.030062279
2041-09-30 00:00:00+00:00,0.029688496
2041-10-31 00:00:00+00:00,0.029542185
2041-11-30 00:00:00+00:00,0.029350795
2041-12-31 00:00:00+00:00,0.029094666
2042-01-31 00:00:00+00:00,0.028920554
2042-02-28 00:00:00+00:00,0.029831812
2042-03-31 00:00:00+00:00,0.045724627
2042-04-30 00:00:00+00:00,0.03629088
2042-05-31 00:00:00+00:00,0.036530014
2042-06-30 00:00:00+00:00,0.029470323
2042-07-31 00:00:00+00:00,0.028111862
2042-08-31 00:00:00+00:00,0.027516201
2042-09-30 00:00:00+00:00,0.027124831
2042-10-31 00:00:00+00:00,0.026814936
2042-11-30 00:00:00+00:00,0.026566092
2042-12-31 00:00:00+00:00,0.029933684
2043-01-31 00:00:00+00:00,0.12891404
2043-02-28 00:00:00+00:00,0.08747262
2043-03-31 00:00:00+00:00,0.1176732
2043-04-30 00:00:00+00:00,0.09771672
2043-05-31 00:00:00+00:00,0.042445783
2043-06-30 00:00:00+00:00,0.030419184
2043-07-31 00:00:00+00:00,0.027210142
2043-08-31 00:00:00+00:00,0.026690558
2043-09-30 00:00:00+00:00,0.028645933
2043-10-31 00:00:00+00:00,0.02834589
2043-11-30 00:00:00+00:00,0.028366428
2043-12-31 00:00:00+00:00,0.028051458
2044-01-31 00:00:00+00:00,0.053057563
2044-02-29 00:00:00+00:00,0.45490998
2044-03-31 00:00:00+00:00,0.38267097
2044-04-30 00:00:00+00:00,0.30893093
2044-05-31 00:00:00+00:00,0.13136163
2044-06-30 00:00:00+00:00,0.07339219
2044-07-31 00:00:00+00:00,0.04822698
2044-08-31 00:00:00+00:00,0.041053016
2044-09-30 00:00:00+00:00,0.03828617
2044-10-31 00:00:00+00:00,0.03714765
2044-11-30 00:00:00+00:00,0.040626835
2044-12-31 00:00:00+00:00,0.08370761
2045-01-31 00:00:00+00:00,0.7568195
2045-02-28 00:00:00+00:00,0.30914375
2045-03-31 00:00:00+00:00,0.21027607
2045-04-30 00:00:00+00:00,0.13516583
2045-05-31 00:00:00+00:00,0.08094081
2045-06-30 00:00:00+00:00,0.05856468
2045-07-31 00:00:00+00:00,0.045084666
2045-08-31 00:00:00+00:00,0.041178767
2045-09-30 00:00:00+00:00,0.040009975
2045-10-31 00:00:00+00:00,0.03959169
2045-11-30 00:00:00+00:00,0.039370976
2045-12-31 00:00:00+00:00,0.042321507
2046-01-31 00:00:00+00:00,0.05334828
2046-02-28 00:00:00+00:00,0.07099423
2046-03-31 00:00:00+00:00,0.1711675
2046-04-30 00:00:00+00:00,0.053621996
2046-05-31 00:00:00+00:00,0.04286096
2046-06-30 00:00:00+00:00,0.038582765
2046-07-31 00:00:00+00:00,0.03634913
2046-08-31 00:00:00+00:00,0.03579981
2046-09-30 00:00:00+00:00,0.035420593
2046-10-31 00:00:00+00:00,0.03509124
2046-11-30 00:00:00+00:00,0.034771223
2046-12-31 00:00:00+00:00,0.034872543
2047-01-31 00:00:00+00:00,0.107707575
2047-02-28 00:00:00+00:00,0.52458537
2047-03-31 00:00:00+00:00,0.18945284
2047-04-30 00:00:00+00:00,0.09208656
2047-05-31 00:00:00+00:00,0.06107738
2047-06-30 00:00:00+00:00,0.04607276
2047-07-31 00:00:00+00:00,0.04626722
2047-08-31 00:00:00+00:00,0.050730713
2047-09-30 00:00:00+00:00,0.0443687
2047-10-31 00:00:00+00:00,0.040812556
2047-11-30 00:00:00+00:00,0.038758263
2047-12-31 00:00:00+00:00,0.038174696
2048-01-31 00:00:00+00:00,0.038277734
2048-02-29 00:00:00+00:00,0.044053778
2048-03-31 00:00:00+00:00,0.08062437
2048-04-30 00:00:00+00:00,0.045414332
2048-05-31 00:00:00+00:00,0.04072562
2048-06-30 00:00:00+00:00,0.03652782
2048-07-31 00:00:00+00:00,0.035390526
2048-08-31 00:00:00+00:00,0.036169466
2048-09-30 00:00:00+00:00,0.037343968
2048-10-31 00:00:00+00:00,0.041318797
2048-11-30 00:00:00+00:00,0.03888191
2048-12-31 00:00:00+00:00,0.05265856
2049-01-31 00:00:00+00:00,0.066578425
2049-02-28 00:00:00+00:00,0.35948524
2049-03-31 00:00:00+00:00,0.27989784
2049-04-30 00:00:00+00:00,0.13292491
2049-05-31 00:00:00+00:00,0.06776657
2049-06-30 00:00:00+00:00,0.04863512
2049-07-31 00:00:00+00:00,0.041271746
2049-08-31 00:00:00+00:00,0.038561817
2049-09-30 00:00:00+00:00,0.036911607
2049-10-31 00:00:00+00:00,0.03593467
2049-11-30 00:00:00+00:00,0.035282467
2049-12-31 00:00:00+00:00,0.035145048
2050-01-31 00:00:00+00:00,0.05343043
2050-02-28 00:00:00+00:00,0.34711328
2050-03-31 00:00:00+00:00,0.27630112
2050-04-30 00:00:00+00:00,0.10522924
2050-05-31 00:00:00+00:00,0.061752964
2050-06-30 00:00:00+00:00,0.047043983
2050-07-31 00:00:00+00:00,0.040756427
2050-08-31 00:00:00+00:00,0.038787972
2050-09-30 00:00:00+00:00,0.037966743
2050-10-31 00:00:00+00:00,0.037401613
2050-11-30 00:00:00+00:00,0.037403747
2050-12-31 00:00:00+00:00,0.07082526
2051-01-31 00:00:00+00:00,0.13612306
2051-02-28 00:00:00+00:00,0.14072612
2051-03-31 00:00:00+00:00,0.36948556
2051-04-30 00:00:00+00:00,0.13764562
2051-05-31 00:00:00+00:00,0.068783715
2051-06-30 00:00:00+00:00,0.048775956
2051-07-31 00:00:00+00:00,0.040027224
2051-08-31 00:00:00+00:00,0.037568502
2051-09-30 00:00:00+00:00,0.03787756
2051-10-31 00:00:00+00:00,0.037951253
2051-11-30 00:00:00+00:00,0.03681304
2051-12-31 00:00:00+00:00,0.036472436
2052-01-31 00:00:00+00:00,0.036311004
2052-02-29 00:00:00+00:00,0.035571545
2052-03-31 00:00:00+00:00,0.038085338
2052-04-30 00:00:00+00:00,0.03708761
2052-05-31 00:00:00+00:00,0.035302874
2052-06-30 00:00:00+00:00,0.034322627
2052-07-31 00:00:00+00:00,0.03380699
2052-08-31 00:00:00+00:00,0.033407472
2052-09-30 00:00:00+00:00,0.04143483
2052-10-31 00:00:00+00:00,0.039496113
2052-11-30 00:00:00+00:00,0.036870368
2052-12-31 00:00:00+00:00,0.035325207
2053-01-31 00:00:00+00:00,0.068737455
2053-02-28 00:00:00+00:00,0.08618951
2053-03-31 00:00:00+00:00,0.15461957
2053-04-30 00:00:00+00:00,0.09426973
2053-05-31 00:00:00+00:00,0.04978876
2053-06-30 00:00:00+00:00,0.03757695
2053-07-31 00:00:00+00:00,0.034696423
2053-08-31 00:00:00+00:00,0.034030087
2053-09-30 00:00:00+00:00,0.03360287
2053-10-31 00:00:00+00:00,0.03327411
2053-11-30 00:00:00+00:00,0.03297621
2053-12-31 00:00:00+00:00,0.032683995
2054-01-31 00:00:00+00:00,0.041279014
2054-02-28 00:00:00+00:00,0.23104832
2054-03-31 00:00:00+00:00,0.23258391
2054-04-30 00:00:00+00:00,0.084195256
2054-05-31 00:00:00+00:00,0.059032265
2054-06-30 00:00:00+00:00,0.043387942
2054-07-31 00:00:00+00:00,0.04060954
2054-08-31 00:00:00+00:00,0.051764797
2054-09-30 00:00:00+00:00,0.043127052
2054-10-31 00:00:00+00:00,0.038748305
2054-11-30 00:00:00+00:00,0.036890723
2054-12-31 00:00:00+00:00,0.037465896
2055-01-31 00:00:00+00:00,0.097649835
2055-02-28 00:00:00+00:00,0.31839395
2055-03-31 00:00:00+00:00,0.41984576
2055-04-30 00:00:00+00:00,0.12602879
2055-05-31 00:00:00+00:00,0.065255985
2055-06-30 00:00:00+00:00,0.047735143
2055-07-31 00:00:00+00:00,0.041089114
2055-08-31 00:00:00+00:00,0.038118202
2055-09-30 00:00:00+00:00,0.036865197
2055-10-31 00:00:00+00:00,0.036178686
2055-11-30 00:00:00+00:00,0.03565691
2055-12-31 00:00:00+00:00,0.036813244
2056-01-31 00:00:00+00:00,0.2628049
2056-02-29 00:00:00+00:00,0.13291027
2056-03-31 00:00:00+00:00,0.20701031
2056-04-30 00:00:00+00:00,0.1323602
2056-05-31 00:00:00+00:00,0.06376138
2056-06-30 00:00:00+00:00,0.04801901
