time,baseflow_month_CanESM2_rcp45
2006-01-31 00:00:00+00:00,0.059349775
2006-02-28 00:00:00+00:00,0.1424651
2006-03-31 00:00:00+00:00,0.106008336
2006-04-30 00:00:00+00:00,0.0781225
2006-05-31 00:00:00+00:00,0.044531338
2006-06-30 00:00:00+00:00,0.031417996
2006-07-31 00:00:00+00:00,0.026768807
2006-08-31 00:00:00+00:00,0.02584146
2006-09-30 00:00:00+00:00,0.025555007
2006-10-31 00:00:00+00:00,0.025316117
2006-11-30 00:00:00+00:00,0.025089322
2006-12-31 00:00:00+00:00,0.024884757
2007-01-31 00:00:00+00:00,0.026106812
2007-02-28 00:00:00+00:00,0.02852255
2007-03-31 00:00:00+00:00,0.026364401
2007-04-30 00:00:00+00:00,0.025258679
2007-05-31 00:00:00+00:00,0.024462255
2007-06-30 00:00:00+00:00,0.024007775
2007-07-31 00:00:00+00:00,0.023718815
2007-08-31 00:00:00+00:00,0.023508588
2007-09-30 00:00:00+00:00,0.023313755
2007-10-31 00:00:00+00:00,0.02312015
2007-11-30 00:00:00+00:00,0.02292762
2007-12-31 00:00:00+00:00,0.02273625
2008-01-31 00:00:00+00:00,0.022574017
2008-02-29 00:00:00+00:00,0.053700816
2008-03-31 00:00:00+00:00,0.04334442
2008-04-30 00:00:00+00:00,0.030277666
2008-05-31 00:00:00+00:00,0.024007272
2008-06-30 00:00:00+00:00,0.022615917
2008-07-31 00:00:00+00:00,0.022202948
2008-08-31 00:00:00+00:00,0.022036746
2008-09-30 00:00:00+00:00,0.021820666
2008-10-31 00:00:00+00:00,0.021619948
2008-11-30 00:00:00+00:00,0.021574855
2008-12-31 00:00:00+00:00,0.02425831
2009-01-31 00:00:00+00:00,0.024898347
2009-02-28 00:00:00+00:00,0.06183775
2009-03-31 00:00:00+00:00,0.06452522
2009-04-30 00:00:00+00:00,0.044550974
2009-05-31 00:00:00+00:00,0.026433975
2009-06-30 00:00:00+00:00,0.021746801
2009-07-31 00:00:00+00:00,0.020938328
2009-08-31 00:00:00+00:00,0.0205817
2009-09-30 00:00:00+00:00,0.020351091
2009-10-31 00:00:00+00:00,0.020181585
2009-11-30 00:00:00+00:00,0.021354863
2009-12-31 00:00:00+00:00,0.021235632
2010-01-31 00:00:00+00:00,0.021363309
2010-02-28 00:00:00+00:00,0.021637315
2010-03-31 00:00:00+00:00,0.046226714
2010-04-30 00:00:00+00:00,0.04555556
2010-05-31 00:00:00+00:00,0.02896347
2010-06-30 00:00:00+00:00,0.022403356
2010-07-31 00:00:00+00:00,0.020178672
2010-08-31 00:00:00+00:00,0.019686671
2010-09-30 00:00:00+00:00,0.019402822
2010-10-31 00:00:00+00:00,0.019204399
2010-11-30 00:00:00+00:00,0.01909171
2010-12-31 00:00:00+00:00,0.01906983
2011-01-31 00:00:00+00:00,0.12721787
2011-02-28 00:00:00+00:00,0.19187745
2011-03-31 00:00:00+00:00,0.1698032
2011-04-30 00:00:00+00:00,0.062085915
2011-05-31 00:00:00+00:00,0.033527844
2011-06-30 00:00:00+00:00,0.024933474
2011-07-31 00:00:00+00:00,0.022865916
2011-08-31 00:00:00+00:00,0.022437511
2011-09-30 00:00:00+00:00,0.02221617
2011-10-31 00:00:00+00:00,0.022031153
2011-11-30 00:00:00+00:00,0.021921244
2011-12-31 00:00:00+00:00,0.02320334
2012-01-31 00:00:00+00:00,0.024237083
2012-02-29 00:00:00+00:00,0.0231467
2012-03-31 00:00:00+00:00,0.026305338
2012-04-30 00:00:00+00:00,0.024159314
2012-05-31 00:00:00+00:00,0.02269847
2012-06-30 00:00:00+00:00,0.021459207
2012-07-31 00:00:00+00:00,0.02094387
2012-08-31 00:00:00+00:00,0.020665549
2012-09-30 00:00:00+00:00,0.020466436
2012-10-31 00:00:00+00:00,0.020290915
2012-11-30 00:00:00+00:00,0.020119604
2012-12-31 00:00:00+00:00,0.019995939
2013-01-31 00:00:00+00:00,0.021311669
2013-02-28 00:00:00+00:00,0.02360963
2013-03-31 00:00:00+00:00,0.06370351
2013-04-30 00:00:00+00:00,0.031714045
2013-05-31 00:00:00+00:00,0.023071518
2013-06-30 00:00:00+00:00,0.0201158
2013-07-31 00:00:00+00:00,0.01942772
2013-08-31 00:00:00+00:00,0.019117292
2013-09-30 00:00:00+00:00,0.018911302
2013-10-31 00:00:00+00:00,0.018751035
2013-11-30 00:00:00+00:00,0.01859641
2013-12-31 00:00:00+00:00,0.018451536
2014-01-31 00:00:00+00:00,0.01831153
2014-02-28 00:00:00+00:00,0.019050984
2014-03-31 00:00:00+00:00,0.027578797
2014-04-30 00:00:00+00:00,0.027596092
2014-05-31 00:00:00+00:00,0.020265913
2014-06-30 00:00:00+00:00,0.0184684
2014-07-31 00:00:00+00:00,0.017923763
2014-08-31 00:00:00+00:00,0.017657725
2014-09-30 00:00:00+00:00,0.01746842
2014-10-31 00:00:00+00:00,0.017309988
2014-11-30 00:00:00+00:00,0.017163659
2014-12-31 00:00:00+00:00,0.017311282
2015-01-31 00:00:00+00:00,0.04494286
2015-02-28 00:00:00+00:00,0.08080282
2015-03-31 00:00:00+00:00,0.23884757
2015-04-30 00:00:00+00:00,0.102322675
2015-05-31 00:00:00+00:00,0.06726816
2015-06-30 00:00:00+00:00,0.035038583
2015-07-31 00:00:00+00:00,0.025610702
2015-08-31 00:00:00+00:00,0.023043105
2015-09-30 00:00:00+00:00,0.022641037
2015-10-31 00:00:00+00:00,0.022370983
2015-11-30 00:00:00+00:00,0.022170238
2015-12-31 00:00:00+00:00,0.022065667
2016-01-31 00:00:00+00:00,0.05181176
2016-02-29 00:00:00+00:00,0.21435547
2016-03-31 00:00:00+00:00,0.39194533
2016-04-30 00:00:00+00:00,0.12510383
2016-05-31 00:00:00+00:00,0.06432934
2016-06-30 00:00:00+00:00,0.03591708
2016-07-31 00:00:00+00:00,0.026252571
2016-08-31 00:00:00+00:00,0.02349905
2016-09-30 00:00:00+00:00,0.02291464
2016-10-31 00:00:00+00:00,0.022684187
2016-11-30 00:00:00+00:00,0.041594476
2016-12-31 00:00:00+00:00,0.067156255
2017-01-31 00:00:00+00:00,0.07068466
2017-02-28 00:00:00+00:00,0.1724713
2017-03-31 00:00:00+00:00,0.069671
2017-04-30 00:00:00+00:00,0.058816947
2017-05-31 00:00:00+00:00,0.037041634
2017-06-30 00:00:00+00:00,0.027277058
2017-07-31 00:00:00+00:00,0.024099316
2017-08-31 00:00:00+00:00,0.023271574
2017-09-30 00:00:00+00:00,0.022928484
2017-10-31 00:00:00+00:00,0.023446167
2017-11-30 00:00:00+00:00,0.02357296
2017-12-31 00:00:00+00:00,0.023167003
2018-01-31 00:00:00+00:00,0.022711873
2018-02-28 00:00:00+00:00,0.023284081
2018-03-31 00:00:00+00:00,0.025927162
2018-04-30 00:00:00+00:00,0.024186263
2018-05-31 00:00:00+00:00,0.022259098
2018-06-30 00:00:00+00:00,0.02166348
2018-07-31 00:00:00+00:00,0.021312376
2018-08-31 00:00:00+00:00,0.021062067
2018-09-30 00:00:00+00:00,0.020863773
2018-10-31 00:00:00+00:00,0.020677587
2018-11-30 00:00:00+00:00,0.020495357
2018-12-31 00:00:00+00:00,0.020830309
2019-01-31 00:00:00+00:00,0.020587811
2019-02-28 00:00:00+00:00,0.027188161
2019-03-31 00:00:00+00:00,0.041209627
2019-04-30 00:00:00+00:00,0.035979852
2019-05-31 00:00:00+00:00,0.030197425
2019-06-30 00:00:00+00:00,0.02141638
2019-07-31 00:00:00+00:00,0.020123981
2019-08-31 00:00:00+00:00,0.019642286
2019-09-30 00:00:00+00:00,0.019815931
2019-10-31 00:00:00+00:00,0.019878931
2019-11-30 00:00:00+00:00,0.019774614
2019-12-31 00:00:00+00:00,0.01961619
2020-01-31 00:00:00+00:00,0.020766819
2020-02-29 00:00:00+00:00,0.04050316
2020-03-31 00:00:00+00:00,0.08000332
2020-04-30 00:00:00+00:00,0.033172
2020-05-31 00:00:00+00:00,0.022441711
2020-06-30 00:00:00+00:00,0.019730462
2020-07-31 00:00:00+00:00,0.019154694
2020-08-31 00:00:00+00:00,0.018956775
2020-09-30 00:00:00+00:00,0.019225605
2020-10-31 00:00:00+00:00,0.019175034
