time,baseflow_month_CanESM2_rcp85
2035-12-31 00:00:00+00:00,0.03250824
2036-01-31 00:00:00+00:00,0.03209256
2036-02-29 00:00:00+00:00,0.03181205
2036-03-31 00:00:00+00:00,0.039718017
2036-04-30 00:00:00+00:00,0.03488615
2036-05-31 00:00:00+00:00,0.0321872
2036-06-30 00:00:00+00:00,0.031266626
2036-07-31 00:00:00+00:00,0.030745307
2036-08-31 00:00:00+00:00,0.030367794
2036-09-30 00:00:00+00:00,0.030077763
2036-10-31 00:00:00+00:00,0.0298974
2036-11-30 00:00:00+00:00,0.029797213
2036-12-31 00:00:00+00:00,0.029483274
2037-01-31 00:00:00+00:00,0.029213667
2037-02-28 00:00:00+00:00,0.037948776
2037-03-31 00:00:00+00:00,0.054538846
2037-04-30 00:00:00+00:00,0.070059404
2037-05-31 00:00:00+00:00,0.042388715
2037-06-30 00:00:00+00:00,0.031183803
2037-07-31 00:00:00+00:00,0.028974025
2037-08-31 00:00:00+00:00,0.028437821
2037-09-30 00:00:00+00:00,0.02808765
2037-10-31 00:00:00+00:00,0.027819144
2037-11-30 00:00:00+00:00,0.02866915
2037-12-31 00:00:00+00:00,0.028202374
2038-01-31 00:00:00+00:00,0.07831524
2038-02-28 00:00:00+00:00,0.16544348
2038-03-31 00:00:00+00:00,0.25523812
2038-04-30 00:00:00+00:00,0.05948133
2038-05-31 00:00:00+00:00,0.035195213
2038-06-30 00:00:00+00:00,0.029613594
2038-07-31 00:00:00+00:00,0.02770476
2038-08-31 00:00:00+00:00,0.027256854
2038-09-30 00:00:00+00:00,0.026971748
2038-10-31 00:00:00+00:00,0.026746886
2038-11-30 00:00:00+00:00,0.026618758
2038-12-31 00:00:00+00:00,0.026550747
2039-01-31 00:00:00+00:00,0.040774677
2039-02-28 00:00:00+00:00,0.050431337
2039-03-31 00:00:00+00:00,0.049600102
2039-04-30 00:00:00+00:00,0.04403214
2039-05-31 00:00:00+00:00,0.030522732
2039-06-30 00:00:00+00:00,0.02729973
2039-07-31 00:00:00+00:00,0.026165847
2039-08-31 00:00:00+00:00,0.025899917
2039-09-30 00:00:00+00:00,0.02605152
2039-10-31 00:00:00+00:00,0.02565458
2039-11-30 00:00:00+00:00,0.025326716
2039-12-31 00:00:00+00:00,0.025054708
2040-01-31 00:00:00+00:00,0.028280457
2040-02-29 00:00:00+00:00,0.031457055
2040-03-31 00:00:00+00:00,0.097701214
2040-04-30 00:00:00+00:00,0.045956347
2040-05-31 00:00:00+00:00,0.02920612
2040-06-30 00:00:00+00:00,0.025204852
2040-07-31 00:00:00+00:00,0.024253413
2040-08-31 00:00:00+00:00,0.02389839
2040-09-30 00:00:00+00:00,0.023652809
2040-10-31 00:00:00+00:00,0.023453103
2040-11-30 00:00:00+00:00,0.023260415
2040-12-31 00:00:00+00:00,0.032809407
2041-01-31 00:00:00+00:00,0.030458227
2041-02-28 00:00:00+00:00,0.11998119
2041-03-31 00:00:00+00:00,0.16278915
2041-04-30 00:00:00+00:00,0.05377611
2041-05-31 00:00:00+00:00,0.03618371
2041-06-30 00:00:00+00:00,0.026703985
2041-07-31 00:00:00+00:00,0.02427451
2041-08-31 00:00:00+00:00,0.024953118
2041-09-30 00:00:00+00:00,0.026186962
2041-10-31 00:00:00+00:00,0.025639819
2041-11-30 00:00:00+00:00,0.025170252
2041-12-31 00:00:00+00:00,0.02478975
2042-01-31 00:00:00+00:00,0.044532225
2042-02-28 00:00:00+00:00,0.19962111
2042-03-31 00:00:00+00:00,0.25166956
2042-04-30 00:00:00+00:00,0.0607261
2042-05-31 00:00:00+00:00,0.03491821
2042-06-30 00:00:00+00:00,0.028063295
2042-07-31 00:00:00+00:00,0.025158297
2042-08-31 00:00:00+00:00,0.024500798
2042-09-30 00:00:00+00:00,0.024125881
2042-10-31 00:00:00+00:00,0.023843793
2042-11-30 00:00:00+00:00,0.023589203
2042-12-31 00:00:00+00:00,0.023374446
2043-01-31 00:00:00+00:00,0.023175105
2043-02-28 00:00:00+00:00,0.022956714
2043-03-31 00:00:00+00:00,0.02300673
2043-04-30 00:00:00+00:00,0.022753041
2043-05-31 00:00:00+00:00,0.022414394
2043-06-30 00:00:00+00:00,0.022170704
2043-07-31 00:00:00+00:00,0.021959245
2043-08-31 00:00:00+00:00,0.02176005
2043-09-30 00:00:00+00:00,0.021572767
2043-10-31 00:00:00+00:00,0.021390831
2043-11-30 00:00:00+00:00,0.021212237
2043-12-31 00:00:00+00:00,0.021037258
2044-01-31 00:00:00+00:00,0.020865874
2044-02-29 00:00:00+00:00,0.021292787
2044-03-31 00:00:00+00:00,0.021665063
2044-04-30 00:00:00+00:00,0.021144858
2044-05-31 00:00:00+00:00,0.020699462
2044-06-30 00:00:00+00:00,0.020345246
