time,rainfall_month_HadGEM2-ES_rcp45
2016-01-31 00:00:00+00:00,2.2341902
2016-02-29 00:00:00+00:00,2.4303615
2016-03-31 00:00:00+00:00,1.1888659
2016-04-30 00:00:00+00:00,0.031094482
2016-05-31 00:00:00+00:00,0.08937225
2016-06-30 00:00:00+00:00,0.051401045
2016-07-31 00:00:00+00:00,0.081721395
2016-08-31 00:00:00+00:00,0.031468365
2016-09-30 00:00:00+00:00,0.055770125
2016-10-31 00:00:00+00:00,0.22399162
2016-11-30 00:00:00+00:00,0.20587803
2016-12-31 00:00:00+00:00,0.4306916
2017-01-31 00:00:00+00:00,1.1006781
2017-02-28 00:00:00+00:00,2.3293087
2017-03-31 00:00:00+00:00,3.2482224
2017-04-30 00:00:00+00:00,0.26235372
2017-05-31 00:00:00+00:00,0.008673774
2017-06-30 00:00:00+00:00,0.08320561
2017-07-31 00:00:00+00:00,0.047708314
2017-08-31 00:00:00+00:00,0.12106826
2017-09-30 00:00:00+00:00,0.08896123
2017-10-31 00:00:00+00:00,0.93095
2017-11-30 00:00:00+00:00,0.2700231
2017-12-31 00:00:00+00:00,0.4770736
2018-01-31 00:00:00+00:00,1.304193
2018-02-28 00:00:00+00:00,1.4378842
2018-03-31 00:00:00+00:00,0.24599381
2018-04-30 00:00:00+00:00,0.3746969
2018-05-31 00:00:00+00:00,0.00876386
2018-06-30 00:00:00+00:00,0.0429782
2018-07-31 00:00:00+00:00,0.0009277659
2018-08-31 00:00:00+00:00,0.14714701
2018-09-30 00:00:00+00:00,0.71577543
2018-10-31 00:00:00+00:00,0.2374865
2018-11-30 00:00:00+00:00,1.7988559
2018-12-31 00:00:00+00:00,1.026186
2019-01-31 00:00:00+00:00,0.53716993
2019-02-28 00:00:00+00:00,2.5326247
2019-03-31 00:00:00+00:00,1.4839721
2019-04-30 00:00:00+00:00,0.14008762
2019-05-31 00:00:00+00:00,0.0011898833
2019-06-30 00:00:00+00:00,0.021617493
2019-07-31 00:00:00+00:00,0.10879112
2019-08-31 00:00:00+00:00,0.103377156
2019-09-30 00:00:00+00:00,0.2115903
2019-10-31 00:00:00+00:00,0.00679549
2019-11-30 00:00:00+00:00,2.1620982
2019-12-31 00:00:00+00:00,0.28254962
2020-01-31 00:00:00+00:00,0.036817133
2020-02-29 00:00:00+00:00,0.12681712
2020-03-31 00:00:00+00:00,0.79611033
2020-04-30 00:00:00+00:00,0.02013117
2020-05-31 00:00:00+00:00,0.0025458813
2020-06-30 00:00:00+00:00,0.078671575
2020-07-31 00:00:00+00:00,0.23785414
2020-08-31 00:00:00+00:00,0.033714414
2020-09-30 00:00:00+00:00,0.06136863
2020-10-31 00:00:00+00:00,0.0018181424
2020-11-30 00:00:00+00:00,0.7020719
2020-12-31 00:00:00+00:00,0.1548139
2021-01-31 00:00:00+00:00,0.7826631
2021-02-28 00:00:00+00:00,0.012279809
2021-03-31 00:00:00+00:00,0.0059941616
2021-04-30 00:00:00+00:00,0.012211898
2021-05-31 00:00:00+00:00,0.04542055
2021-06-30 00:00:00+00:00,0.0029104636
2021-07-31 00:00:00+00:00,0.085074864
2021-08-31 00:00:00+00:00,0.04022495
2021-09-30 00:00:00+00:00,0.044336762
2021-10-31 00:00:00+00:00,0.43531913
2021-11-30 00:00:00+00:00,0.47804832
2021-12-31 00:00:00+00:00,0.03463868
2022-01-31 00:00:00+00:00,0.41776344
2022-02-28 00:00:00+00:00,0.6426433
2022-03-31 00:00:00+00:00,0.48534164
2022-04-30 00:00:00+00:00,0.036375124
2022-05-31 00:00:00+00:00,0.013282047
2022-06-30 00:00:00+00:00,0.002690425
2022-07-31 00:00:00+00:00,0.08122102
2022-08-31 00:00:00+00:00,0.1587768
2022-09-30 00:00:00+00:00,0.3059734
2022-10-31 00:00:00+00:00,0.22125135
2022-11-30 00:00:00+00:00,0.51004535
2022-12-31 00:00:00+00:00,0.067642525
2023-01-31 00:00:00+00:00,0.1826041
2023-02-28 00:00:00+00:00,0.8898402
2023-03-31 00:00:00+00:00,0.28178594
2023-04-30 00:00:00+00:00,1.3177732
2023-05-31 00:00:00+00:00,0.26985055
2023-06-30 00:00:00+00:00,0.017604465
2023-07-31 00:00:00+00:00,0.24905142
2023-08-31 00:00:00+00:00,0.29372662
2023-09-30 00:00:00+00:00,1.1288224
2023-10-31 00:00:00+00:00,1.7218413
2023-11-30 00:00:00+00:00,0.786786
2023-12-31 00:00:00+00:00,0.97339284
2024-01-31 00:00:00+00:00,0.8991388
2024-02-29 00:00:00+00:00,0.92373675
2024-03-31 00:00:00+00:00,0.030398011
2024-04-30 00:00:00+00:00,0.730637
2024-05-31 00:00:00+00:00,0.032059018
2024-06-30 00:00:00+00:00,0.00080697663
2024-07-31 00:00:00+00:00,0.07598149
2024-08-31 00:00:00+00:00,0.383975
2024-09-30 00:00:00+00:00,0.34428883
2024-10-31 00:00:00+00:00,0.12962323
2024-11-30 00:00:00+00:00,1.2399019
2024-12-31 00:00:00+00:00,0.22372642
2025-01-31 00:00:00+00:00,1.1361834
2025-02-28 00:00:00+00:00,2.677946
2025-03-31 00:00:00+00:00,0.51390815
2025-04-30 00:00:00+00:00,0.061032433
2025-05-31 00:00:00+00:00,0.18951088
2025-06-30 00:00:00+00:00,0.010959043
2025-07-31 00:00:00+00:00,0.12550259
2025-08-31 00:00:00+00:00,0.11499561
2025-09-30 00:00:00+00:00,0.005824379
2025-10-31 00:00:00+00:00,0.0041715493
2025-11-30 00:00:00+00:00,0.71147317
2025-12-31 00:00:00+00:00,0.067766644
2026-01-31 00:00:00+00:00,1.3763667
2026-02-28 00:00:00+00:00,0.2727551
2026-03-31 00:00:00+00:00,0.09244111
2026-04-30 00:00:00+00:00,0.0019280845
2026-05-31 00:00:00+00:00,1.2131434e-05
2026-06-30 00:00:00+00:00,0.005720393
2026-07-31 00:00:00+00:00,0.1887259
2026-08-31 00:00:00+00:00,0.27175167
2026-09-30 00:00:00+00:00,0.14662834
2026-10-31 00:00:00+00:00,0.11657022
2026-11-30 00:00:00+00:00,0.2715046
2026-12-31 00:00:00+00:00,0.014903285
2027-01-31 00:00:00+00:00,0.08246667
2027-02-28 00:00:00+00:00,0.015031695
2027-03-31 00:00:00+00:00,0.16949083
2027-04-30 00:00:00+00:00,0.0043360223
2027-05-31 00:00:00+00:00,0.0038677908
2027-06-30 00:00:00+00:00,0.00774526
2027-07-31 00:00:00+00:00,0.006338386
2027-08-31 00:00:00+00:00,0.10612296
2027-09-30 00:00:00+00:00,0.0004743366
2027-10-31 00:00:00+00:00,0.26354983
2027-11-30 00:00:00+00:00,0.63191944
2027-12-31 00:00:00+00:00,0.35750216
2028-01-31 00:00:00+00:00,1.1299133
2028-02-29 00:00:00+00:00,0.18943428
2028-03-31 00:00:00+00:00,0.89831454
2028-04-30 00:00:00+00:00,0.37199324
2028-05-31 00:00:00+00:00,0.002108443
2028-06-30 00:00:00+00:00,0.003495105
2028-07-31 00:00:00+00:00,0.007125774
2028-08-31 00:00:00+00:00,0.13844363
2028-09-30 00:00:00+00:00,0.02859895
2028-10-31 00:00:00+00:00,0.052426323
2028-11-30 00:00:00+00:00,0.6403821
2028-12-31 00:00:00+00:00,0.38132304
2029-01-31 00:00:00+00:00,0.15005913
2029-02-28 00:00:00+00:00,0.26883915
2029-03-31 00:00:00+00:00,1.1401944
2029-04-30 00:00:00+00:00,0.8424361
2029-05-31 00:00:00+00:00,0.00027824717
2029-06-30 00:00:00+00:00,0.0018179299
2029-07-31 00:00:00+00:00,0.0023459885
2029-08-31 00:00:00+00:00,0.0028012062
2029-09-30 00:00:00+00:00,0.09536951
2029-10-31 00:00:00+00:00,0.03893044
2029-11-30 00:00:00+00:00,0.021872092
2029-12-31 00:00:00+00:00,0.73265624
2030-01-31 00:00:00+00:00,1.1068566
2030-02-28 00:00:00+00:00,0.13960859
2030-03-31 00:00:00+00:00,0.30691877
2030-04-30 00:00:00+00:00,0.4068014
2030-05-31 00:00:00+00:00,0.00079232577
2030-06-30 00:00:00+00:00,0.026446197
2030-07-31 00:00:00+00:00,0.4166466
2030-08-31 00:00:00+00:00,0.08072199
2030-09-30 00:00:00+00:00,0.026913203
2030-10-31 00:00:00+00:00,0.16087058
2030-11-30 00:00:00+00:00,0.4444827
2030-12-31 00:00:00+00:00,0.58889616
2031-01-31 00:00:00+00:00,0.08078106
2031-02-28 00:00:00+00:00,0.2889361
