time,rainfall_month_CanESM2_rcp85
2016-01-31 00:00:00+00:00,2.1715794
2016-02-29 00:00:00+00:00,3.9077358
2016-03-31 00:00:00+00:00,1.6741962
2016-04-30 00:00:00+00:00,0.006986602
2016-05-31 00:00:00+00:00,0.025354013
2016-06-30 00:00:00+00:00,0.033654943
2016-07-31 00:00:00+00:00,0.12072511
2016-08-31 00:00:00+00:00,0.4229129
2016-09-30 00:00:00+00:00,0.50705963
2016-10-31 00:00:00+00:00,0.026679719
2016-11-30 00:00:00+00:00,1.5282444
2016-12-31 00:00:00+00:00,0.4527085
2017-01-31 00:00:00+00:00,1.6405925
2017-02-28 00:00:00+00:00,0.12800318
2017-03-31 00:00:00+00:00,1.8274328
2017-04-30 00:00:00+00:00,0.09449321
2017-05-31 00:00:00+00:00,0.0065800576
2017-06-30 00:00:00+00:00,0.031875905
2017-07-31 00:00:00+00:00,0.07316875
2017-08-31 00:00:00+00:00,0.5266909
2017-09-30 00:00:00+00:00,0.08559573
2017-10-31 00:00:00+00:00,0.046433587
2017-11-30 00:00:00+00:00,0.2589216
2017-12-31 00:00:00+00:00,0.61431444
2018-01-31 00:00:00+00:00,0.363147
2018-02-28 00:00:00+00:00,0.39248374
2018-03-31 00:00:00+00:00,1.0048023
2018-04-30 00:00:00+00:00,0.14032385
2018-05-31 00:00:00+00:00,0.14114887
2018-06-30 00:00:00+00:00,0.12182121
2018-07-31 00:00:00+00:00,0.01294088
2018-08-31 00:00:00+00:00,1.4705905
2018-09-30 00:00:00+00:00,0.06271832
2018-10-31 00:00:00+00:00,0.011525019
2018-11-30 00:00:00+00:00,0.029140038
2018-12-31 00:00:00+00:00,0.023260832
2019-01-31 00:00:00+00:00,1.3427131
2019-02-28 00:00:00+00:00,0.2103454
2019-03-31 00:00:00+00:00,0.011855705
2019-04-30 00:00:00+00:00,0.09116508
2019-05-31 00:00:00+00:00,0.0077031944
2019-06-30 00:00:00+00:00,0.033670004
2019-07-31 00:00:00+00:00,0.6387876
2019-08-31 00:00:00+00:00,0.020416629
2019-09-30 00:00:00+00:00,0.02591119
2019-10-31 00:00:00+00:00,0.06435784
2019-11-30 00:00:00+00:00,0.21723846
2019-12-31 00:00:00+00:00,0.30380732
2020-01-31 00:00:00+00:00,0.72941506
2020-02-29 00:00:00+00:00,1.1655312
2020-03-31 00:00:00+00:00,0.23276688
2020-04-30 00:00:00+00:00,0.08168789
2020-05-31 00:00:00+00:00,0.14650726
2020-06-30 00:00:00+00:00,0.003979371
2020-07-31 00:00:00+00:00,0.24991204
2020-08-31 00:00:00+00:00,0.3354981
2020-09-30 00:00:00+00:00,0.08695686
2020-10-31 00:00:00+00:00,0.038191758
2020-11-30 00:00:00+00:00,0.33398813
2020-12-31 00:00:00+00:00,1.4081354
2021-01-31 00:00:00+00:00,0.17484102
2021-02-28 00:00:00+00:00,1.4971995
2021-03-31 00:00:00+00:00,0.4140683
2021-04-30 00:00:00+00:00,0.1260634
2021-05-31 00:00:00+00:00,0.12517935
2021-06-30 00:00:00+00:00,0.008342475
2021-07-31 00:00:00+00:00,0.026869943
2021-08-31 00:00:00+00:00,1.2909752
2021-09-30 00:00:00+00:00,0.026586942
2021-10-31 00:00:00+00:00,0.0921362
2021-11-30 00:00:00+00:00,0.43432075
2021-12-31 00:00:00+00:00,0.029185535
2022-01-31 00:00:00+00:00,0.51791924
2022-02-28 00:00:00+00:00,0.5535595
2022-03-31 00:00:00+00:00,0.8209607
2022-04-30 00:00:00+00:00,0.947025
2022-05-31 00:00:00+00:00,0.27255794
2022-06-30 00:00:00+00:00,0.089656144
2022-07-31 00:00:00+00:00,0.4147732
2022-08-31 00:00:00+00:00,1.57559
2022-09-30 00:00:00+00:00,0.33719736
2022-10-31 00:00:00+00:00,0.05188797
2022-11-30 00:00:00+00:00,0.03471171
2022-12-31 00:00:00+00:00,1.6949643
2023-01-31 00:00:00+00:00,0.20264485
2023-02-28 00:00:00+00:00,1.6128045
2023-03-31 00:00:00+00:00,0.3561096
2023-04-30 00:00:00+00:00,0.1387346
2023-05-31 00:00:00+00:00,0.05639522
2023-06-30 00:00:00+00:00,0.040102378
2023-07-31 00:00:00+00:00,0.67291796
2023-08-31 00:00:00+00:00,0.19673316
2023-09-30 00:00:00+00:00,0.11060279
2023-10-31 00:00:00+00:00,0.15405284
2023-11-30 00:00:00+00:00,0.23133382
2023-12-31 00:00:00+00:00,0.3014663
2024-01-31 00:00:00+00:00,0.18559985
2024-02-29 00:00:00+00:00,1.2800764
2024-03-31 00:00:00+00:00,0.1596272
2024-04-30 00:00:00+00:00,0.004055392
2024-05-31 00:00:00+00:00,0.019115338
2024-06-30 00:00:00+00:00,0.07255836
2024-07-31 00:00:00+00:00,0.05292252
2024-08-31 00:00:00+00:00,0.26812956
2024-09-30 00:00:00+00:00,0.009330825
2024-10-31 00:00:00+00:00,0.3027234
2024-11-30 00:00:00+00:00,0.06269034
2024-12-31 00:00:00+00:00,0.34158248
2025-01-31 00:00:00+00:00,2.9197116
2025-02-28 00:00:00+00:00,0.9849801
2025-03-31 00:00:00+00:00,3.161903
2025-04-30 00:00:00+00:00,0.40049675
2025-05-31 00:00:00+00:00,0.0015545334
2025-06-30 00:00:00+00:00,0.051395886
2025-07-31 00:00:00+00:00,0.08784545
2025-08-31 00:00:00+00:00,0.44160968
2025-09-30 00:00:00+00:00,0.102389306
2025-10-31 00:00:00+00:00,0.08762736
2025-11-30 00:00:00+00:00,0.09971907
2025-12-31 00:00:00+00:00,0.25563785
2026-01-31 00:00:00+00:00,2.0816891
2026-02-28 00:00:00+00:00,0.6470537
2026-03-31 00:00:00+00:00,0.09825107
2026-04-30 00:00:00+00:00,0.5163068
2026-05-31 00:00:00+00:00,0.22126357
2026-06-30 00:00:00+00:00,0.058608327
2026-07-31 00:00:00+00:00,0.13994129
2026-08-31 00:00:00+00:00,0.4478828
2026-09-30 00:00:00+00:00,0.640373
2026-10-31 00:00:00+00:00,0.4210408
2026-11-30 00:00:00+00:00,1.7148942
2026-12-31 00:00:00+00:00,0.49922717
2027-01-31 00:00:00+00:00,0.4314752
2027-02-28 00:00:00+00:00,4.323892
2027-03-31 00:00:00+00:00,0.8267642
2027-04-30 00:00:00+00:00,2.895797
2027-05-31 00:00:00+00:00,0.09238927
2027-06-30 00:00:00+00:00,0.011214278
2027-07-31 00:00:00+00:00,0.11594358
2027-08-31 00:00:00+00:00,0.25920826
2027-09-30 00:00:00+00:00,0.03126237
2027-10-31 00:00:00+00:00,0.03370946
2027-11-30 00:00:00+00:00,0.44130743
2027-12-31 00:00:00+00:00,0.492113
2028-01-31 00:00:00+00:00,0.2936326
2028-02-29 00:00:00+00:00,0.605396
2028-03-31 00:00:00+00:00,0.38678473
2028-04-30 00:00:00+00:00,0.008104966
2028-05-31 00:00:00+00:00,0.05265077
2028-06-30 00:00:00+00:00,0.011113694
2028-07-31 00:00:00+00:00,0.110225014
2028-08-31 00:00:00+00:00,0.026911566
2028-09-30 00:00:00+00:00,0.005845272
2028-10-31 00:00:00+00:00,0.077697866
2028-11-30 00:00:00+00:00,0.07841782
2028-12-31 00:00:00+00:00,0.2598189
2029-01-31 00:00:00+00:00,0.13496202
2029-02-28 00:00:00+00:00,0.06494357
2029-03-31 00:00:00+00:00,0.22940859
2029-04-30 00:00:00+00:00,0.021012321
2029-05-31 00:00:00+00:00,0.055562574
2029-06-30 00:00:00+00:00,0.016254071
