time,soilmoist1_month_HadGEM2-ES_rcp85
2026-03-31 00:00:00+00:00,11.061658
2026-04-30 00:00:00+00:00,8.639314
2026-05-31 00:00:00+00:00,5.4229655
2026-06-30 00:00:00+00:00,5.5348673
2026-07-31 00:00:00+00:00,5.656598
2026-08-31 00:00:00+00:00,5.358159
2026-09-30 00:00:00+00:00,5.5612736
2026-10-31 00:00:00+00:00,5.440046
2026-11-30 00:00:00+00:00,6.765253
2026-12-31 00:00:00+00:00,11.0046425
2027-01-31 00:00:00+00:00,11.41491
2027-02-28 00:00:00+00:00,9.029926
2027-03-31 00:00:00+00:00,10.183293
2027-04-30 00:00:00+00:00,10.032292
2027-05-31 00:00:00+00:00,5.7918634
2027-06-30 00:00:00+00:00,5.394369
2027-07-31 00:00:00+00:00,5.8583307
2027-08-31 00:00:00+00:00,9.601535
2027-09-30 00:00:00+00:00,6.2725015
2027-10-31 00:00:00+00:00,5.303554
2027-11-30 00:00:00+00:00,5.5353227
2027-12-31 00:00:00+00:00,14.503349
2028-01-31 00:00:00+00:00,14.202615
2028-02-29 00:00:00+00:00,13.374172
2028-03-31 00:00:00+00:00,8.872884
2028-04-30 00:00:00+00:00,5.55456
2028-05-31 00:00:00+00:00,5.342426
2028-06-30 00:00:00+00:00,5.39026
2028-07-31 00:00:00+00:00,5.3923264
2028-08-31 00:00:00+00:00,7.502042
2028-09-30 00:00:00+00:00,17.090975
2028-10-31 00:00:00+00:00,8.315365
2028-11-30 00:00:00+00:00,7.650256
2028-12-31 00:00:00+00:00,9.243412
2029-01-31 00:00:00+00:00,12.9223
2029-02-28 00:00:00+00:00,11.978452
2029-03-31 00:00:00+00:00,7.058023
2029-04-30 00:00:00+00:00,5.6387296
2029-05-31 00:00:00+00:00,5.3676267
2029-06-30 00:00:00+00:00,5.3289304
2029-07-31 00:00:00+00:00,5.949518
2029-08-31 00:00:00+00:00,5.7184043
2029-09-30 00:00:00+00:00,8.838672
2029-10-31 00:00:00+00:00,14.433157
2029-11-30 00:00:00+00:00,10.486285
2029-12-31 00:00:00+00:00,10.653398
2030-01-31 00:00:00+00:00,10.48924
2030-02-28 00:00:00+00:00,8.443051
2030-03-31 00:00:00+00:00,8.752023
2030-04-30 00:00:00+00:00,9.085225
