time,et_month_HadGEM2-ES_rcp45
2023-12-31 00:00:00+00:00,0.55351603
2024-01-31 00:00:00+00:00,0.5364399
2024-02-29 00:00:00+00:00,0.75662756
2024-03-31 00:00:00+00:00,0.8140878
2024-04-30 00:00:00+00:00,0.781233
2024-05-31 00:00:00+00:00,0.36296716
2024-06-30 00:00:00+00:00,0.1262471
2024-07-31 00:00:00+00:00,0.034994897
2024-08-31 00:00:00+00:00,0.3682943
2024-09-30 00:00:00+00:00,0.28426546
2024-10-31 00:00:00+00:00,0.19721211
2024-11-30 00:00:00+00:00,0.4882791
2024-12-31 00:00:00+00:00,0.34373266
2025-01-31 00:00:00+00:00,0.65947807
2025-02-28 00:00:00+00:00,0.9722138
2025-03-31 00:00:00+00:00,1.2646259
2025-04-30 00:00:00+00:00,0.81499326
2025-05-31 00:00:00+00:00,0.3953596
2025-06-30 00:00:00+00:00,0.133851
2025-07-31 00:00:00+00:00,0.084080905
2025-08-31 00:00:00+00:00,0.15140773
2025-09-30 00:00:00+00:00,0.013540194
2025-10-31 00:00:00+00:00,0.0046067545
2025-11-30 00:00:00+00:00,0.3982634
2025-12-31 00:00:00+00:00,0.24543515
2026-01-31 00:00:00+00:00,0.61783385
2026-02-28 00:00:00+00:00,0.56665015
2026-03-31 00:00:00+00:00,0.4856967
2026-04-30 00:00:00+00:00,0.19791636
2026-05-31 00:00:00+00:00,0.08776366
2026-06-30 00:00:00+00:00,0.012086075
2026-07-31 00:00:00+00:00,0.16345899
2026-08-31 00:00:00+00:00,0.24260631
2026-09-30 00:00:00+00:00,0.18206196
2026-10-31 00:00:00+00:00,0.1210619
2026-11-30 00:00:00+00:00,0.18506561
2026-12-31 00:00:00+00:00,0.07740144
2027-01-31 00:00:00+00:00,0.09050061
2027-02-28 00:00:00+00:00,0.040865384
2027-03-31 00:00:00+00:00,0.13902158
2027-04-30 00:00:00+00:00,0.0674849
2027-05-31 00:00:00+00:00,0.013932254
2027-06-30 00:00:00+00:00,0.008202926
2027-07-31 00:00:00+00:00,0.0067540403
2027-08-31 00:00:00+00:00,0.10231334
2027-09-30 00:00:00+00:00,0.0032876057
2027-10-31 00:00:00+00:00,0.12887289
2027-11-30 00:00:00+00:00,0.45919222
2027-12-31 00:00:00+00:00,0.30585933
2028-01-31 00:00:00+00:00,0.47109127
2028-02-29 00:00:00+00:00,0.52974135
2028-03-31 00:00:00+00:00,0.72568774
2028-04-30 00:00:00+00:00,0.66025233
2028-05-31 00:00:00+00:00,0.33769387
2028-06-30 00:00:00+00:00,0.16020076
2028-07-31 00:00:00+00:00,0.025457708
2028-08-31 00:00:00+00:00,0.129852
2028-09-30 00:00:00+00:00,0.03223602
2028-10-31 00:00:00+00:00,0.046058524
2028-11-30 00:00:00+00:00,0.3173185
2028-12-31 00:00:00+00:00,0.34445763
2029-01-31 00:00:00+00:00,0.2509288
2029-02-28 00:00:00+00:00,0.29331988
2029-03-31 00:00:00+00:00,0.7364043
2029-04-30 00:00:00+00:00,0.8972264
2029-05-31 00:00:00+00:00,0.34778306
2029-06-30 00:00:00+00:00,0.14930536
2029-07-31 00:00:00+00:00,0.023342289
2029-08-31 00:00:00+00:00,0.0032805542
2029-09-30 00:00:00+00:00,0.09292583
2029-10-31 00:00:00+00:00,0.037704024
2029-11-30 00:00:00+00:00,0.021282986
2029-12-31 00:00:00+00:00,0.33897907
2030-01-31 00:00:00+00:00,0.62218755
2030-02-28 00:00:00+00:00,0.5930167
2030-03-31 00:00:00+00:00,0.5196608
2030-04-30 00:00:00+00:00,0.6053189
2030-05-31 00:00:00+00:00,0.22134471
2030-06-30 00:00:00+00:00,0.1315385
2030-07-31 00:00:00+00:00,0.26780093
2030-08-31 00:00:00+00:00,0.21869859
2030-09-30 00:00:00+00:00,0.037015833
2030-10-31 00:00:00+00:00,0.13340007
2030-11-30 00:00:00+00:00,0.25880963
2030-12-31 00:00:00+00:00,0.3592418
2031-01-31 00:00:00+00:00,0.27951843
2031-02-28 00:00:00+00:00,0.33897033
2031-03-31 00:00:00+00:00,0.5415338
2031-04-30 00:00:00+00:00,0.29449287
2031-05-31 00:00:00+00:00,0.20338207
2031-06-30 00:00:00+00:00,0.016801003
2031-07-31 00:00:00+00:00,0.08642913
2031-08-31 00:00:00+00:00,0.119827755
2031-09-30 00:00:00+00:00,0.40006498
2031-10-31 00:00:00+00:00,0.11954217
2031-11-30 00:00:00+00:00,0.106446415
2031-12-31 00:00:00+00:00,0.7198486
2032-01-31 00:00:00+00:00,0.6778841
2032-02-29 00:00:00+00:00,1.0757675
2032-03-31 00:00:00+00:00,1.0527014
2032-04-30 00:00:00+00:00,0.64604914
2032-05-31 00:00:00+00:00,0.3076484
2032-06-30 00:00:00+00:00,0.10188109
2032-07-31 00:00:00+00:00,0.16157132
2032-08-31 00:00:00+00:00,0.62098813
2032-09-30 00:00:00+00:00,0.30249658
2032-10-31 00:00:00+00:00,0.3956614
2032-11-30 00:00:00+00:00,0.14988634
2032-12-31 00:00:00+00:00,0.12157417
2033-01-31 00:00:00+00:00,0.8014255
2033-02-28 00:00:00+00:00,1.1118007
2033-03-31 00:00:00+00:00,1.3194536
2033-04-30 00:00:00+00:00,1.1221814
2033-05-31 00:00:00+00:00,0.5036112
2033-06-30 00:00:00+00:00,0.19969101
2033-07-31 00:00:00+00:00,0.11633105
2033-08-31 00:00:00+00:00,0.1272812
2033-09-30 00:00:00+00:00,0.12121732
2033-10-31 00:00:00+00:00,0.033539336
2033-11-30 00:00:00+00:00,0.071619555
2033-12-31 00:00:00+00:00,0.12370864
2034-01-31 00:00:00+00:00,0.10631714
2034-02-28 00:00:00+00:00,0.08155061
2034-03-31 00:00:00+00:00,0.05980842
2034-04-30 00:00:00+00:00,0.027560309
2034-05-31 00:00:00+00:00,0.026447548
2034-06-30 00:00:00+00:00,0.009057719
2034-07-31 00:00:00+00:00,0.16889676
2034-08-31 00:00:00+00:00,0.19229472
2034-09-30 00:00:00+00:00,0.020066557
2034-10-31 00:00:00+00:00,0.037259508
2034-11-30 00:00:00+00:00,0.19330238
2034-12-31 00:00:00+00:00,0.3897865
2035-01-31 00:00:00+00:00,0.40975916
2035-02-28 00:00:00+00:00,0.7816169
2035-03-31 00:00:00+00:00,1.3277161
2035-04-30 00:00:00+00:00,0.94983065
2035-05-31 00:00:00+00:00,0.54800487
2035-06-30 00:00:00+00:00,0.26285115
2035-07-31 00:00:00+00:00,0.39674768
2035-08-31 00:00:00+00:00,0.22625265
2035-09-30 00:00:00+00:00,0.12421287
2035-10-31 00:00:00+00:00,0.0339745
2035-11-30 00:00:00+00:00,0.15429547
2035-12-31 00:00:00+00:00,0.08571334
2036-01-31 00:00:00+00:00,0.047204584
2036-02-29 00:00:00+00:00,0.43331045
2036-03-31 00:00:00+00:00,0.28580084
2036-04-30 00:00:00+00:00,0.1364702
2036-05-31 00:00:00+00:00,0.040718112
2036-06-30 00:00:00+00:00,0.008991697
2036-07-31 00:00:00+00:00,0.1721446
2036-08-31 00:00:00+00:00,0.097864695
2036-09-30 00:00:00+00:00,0.19784056
2036-10-31 00:00:00+00:00,0.044538483
2036-11-30 00:00:00+00:00,0.22082159
2036-12-31 00:00:00+00:00,0.73789316
2037-01-31 00:00:00+00:00,0.78595144
2037-02-28 00:00:00+00:00,0.9973019
2037-03-31 00:00:00+00:00,1.3275683
2037-04-30 00:00:00+00:00,0.8348529
2037-05-31 00:00:00+00:00,0.36956447
2037-06-30 00:00:00+00:00,0.1591064
2037-07-31 00:00:00+00:00,0.1360238
2037-08-31 00:00:00+00:00,0.17378962
2037-09-30 00:00:00+00:00,0.28763422
2037-10-31 00:00:00+00:00,0.06807442
2037-11-30 00:00:00+00:00,0.017036228
2037-12-31 00:00:00+00:00,0.021419223
2038-01-31 00:00:00+00:00,0.30046424
2038-02-28 00:00:00+00:00,0.6071514
2038-03-31 00:00:00+00:00,1.1071172
2038-04-30 00:00:00+00:00,0.673458
2038-05-31 00:00:00+00:00,0.25426552
2038-06-30 00:00:00+00:00,0.12983067
2038-07-31 00:00:00+00:00,0.032295767
2038-08-31 00:00:00+00:00,0.17358044
2038-09-30 00:00:00+00:00,0.09832403
2038-10-31 00:00:00+00:00,0.037957516
2038-11-30 00:00:00+00:00,0.60776484
2038-12-31 00:00:00+00:00,0.65852666
2039-01-31 00:00:00+00:00,0.6178448
2039-02-28 00:00:00+00:00,0.743921
2039-03-31 00:00:00+00:00,0.85869014
2039-04-30 00:00:00+00:00,0.48488915
2039-05-31 00:00:00+00:00,0.3274751
2039-06-30 00:00:00+00:00,0.06683931
2039-07-31 00:00:00+00:00,0.113087825
2039-08-31 00:00:00+00:00,0.14918835
2039-09-30 00:00:00+00:00,0.020670721
2039-10-31 00:00:00+00:00,0.011670513
2039-11-30 00:00:00+00:00,0.012565401
2039-12-31 00:00:00+00:00,0.029851789
2040-01-31 00:00:00+00:00,0.21101618
2040-02-29 00:00:00+00:00,0.28467718
2040-03-31 00:00:00+00:00,0.1598328
2040-04-30 00:00:00+00:00,0.08754776
2040-05-31 00:00:00+00:00,0.14841495
2040-06-30 00:00:00+00:00,0.026666127
2040-07-31 00:00:00+00:00,0.08101313
2040-08-31 00:00:00+00:00,0.11816612
2040-09-30 00:00:00+00:00,0.8292302
2040-10-31 00:00:00+00:00,0.16484456
2040-11-30 00:00:00+00:00,0.35199618
2040-12-31 00:00:00+00:00,0.38305083
2041-01-31 00:00:00+00:00,0.42704147
