time,et_month_CNRM-CM5_rcp85
2052-10-31 00:00:00+00:00,0.49400744
2052-11-30 00:00:00+00:00,0.12247523
2052-12-31 00:00:00+00:00,0.061213497
2053-01-31 00:00:00+00:00,0.40807393
2053-02-28 00:00:00+00:00,0.29444188
2053-03-31 00:00:00+00:00,0.9218973
2053-04-30 00:00:00+00:00,0.45306855
2053-05-31 00:00:00+00:00,0.1601211
2053-06-30 00:00:00+00:00,0.07966668
2053-07-31 00:00:00+00:00,0.22471239
2053-08-31 00:00:00+00:00,0.20828496
2053-09-30 00:00:00+00:00,0.3653244
2053-10-31 00:00:00+00:00,0.07942273
2053-11-30 00:00:00+00:00,0.028682008
2053-12-31 00:00:00+00:00,0.017210312
2054-01-31 00:00:00+00:00,0.16478533
2054-02-28 00:00:00+00:00,0.1949957
2054-03-31 00:00:00+00:00,0.75730884
2054-04-30 00:00:00+00:00,0.31163815
2054-05-31 00:00:00+00:00,0.06690328
2054-06-30 00:00:00+00:00,0.014263197
2054-07-31 00:00:00+00:00,0.16851617
2054-08-31 00:00:00+00:00,0.7384024
2054-09-30 00:00:00+00:00,0.15704164
2054-10-31 00:00:00+00:00,0.22964717
2054-11-30 00:00:00+00:00,0.7557809
2054-12-31 00:00:00+00:00,0.401113
2055-01-31 00:00:00+00:00,0.65649647
2055-02-28 00:00:00+00:00,1.0270998
2055-03-31 00:00:00+00:00,1.0699887
2055-04-30 00:00:00+00:00,0.6421995
2055-05-31 00:00:00+00:00,0.3129195
2055-06-30 00:00:00+00:00,0.09988736
2055-07-31 00:00:00+00:00,0.101527415
2055-08-31 00:00:00+00:00,0.14070381
2055-09-30 00:00:00+00:00,0.12154466
2055-10-31 00:00:00+00:00,0.030195288
2055-11-30 00:00:00+00:00,0.42899507
2055-12-31 00:00:00+00:00,0.30952778
2056-01-31 00:00:00+00:00,0.5734828
2056-02-29 00:00:00+00:00,0.59250206
2056-03-31 00:00:00+00:00,0.99174654
