time,et_month_HadGEM2-ES_rcp85
2016-01-31 00:00:00+00:00,0.29744437
2016-02-29 00:00:00+00:00,0.5779049
2016-03-31 00:00:00+00:00,0.9201992
2016-04-30 00:00:00+00:00,0.748156
2016-05-31 00:00:00+00:00,0.39062545
2016-06-30 00:00:00+00:00,0.19194934
2016-07-31 00:00:00+00:00,0.528313
2016-08-31 00:00:00+00:00,0.34132716
2016-09-30 00:00:00+00:00,0.080337405
2016-10-31 00:00:00+00:00,0.005599494
2016-11-30 00:00:00+00:00,0.71968746
2016-12-31 00:00:00+00:00,0.29404846
2017-01-31 00:00:00+00:00,0.4764558
2017-02-28 00:00:00+00:00,1.078469
2017-03-31 00:00:00+00:00,0.98513025
2017-04-30 00:00:00+00:00,0.7921719
2017-05-31 00:00:00+00:00,0.41843924
2017-06-30 00:00:00+00:00,0.23954935
2017-07-31 00:00:00+00:00,0.17723116
2017-08-31 00:00:00+00:00,0.18349549
2017-09-30 00:00:00+00:00,0.072304524
2017-10-31 00:00:00+00:00,0.11794469
2017-11-30 00:00:00+00:00,0.38990122
2017-12-31 00:00:00+00:00,0.19340332
2018-01-31 00:00:00+00:00,0.45642313
2018-02-28 00:00:00+00:00,0.8033906
2018-03-31 00:00:00+00:00,0.7125952
2018-04-30 00:00:00+00:00,0.42622817
2018-05-31 00:00:00+00:00,0.5845272
2018-06-30 00:00:00+00:00,0.17123239
2018-07-31 00:00:00+00:00,0.10232422
2018-08-31 00:00:00+00:00,0.16178933
2018-09-30 00:00:00+00:00,0.023820924
2018-10-31 00:00:00+00:00,0.23624894
2018-11-30 00:00:00+00:00,0.5248905
2018-12-31 00:00:00+00:00,0.2558867
2019-01-31 00:00:00+00:00,0.2798246
2019-02-28 00:00:00+00:00,0.75119823
2019-03-31 00:00:00+00:00,0.50145024
2019-04-30 00:00:00+00:00,0.3051199
2019-05-31 00:00:00+00:00,0.13284805
2019-06-30 00:00:00+00:00,0.044339336
2019-07-31 00:00:00+00:00,0.09821029
2019-08-31 00:00:00+00:00,0.21451592
2019-09-30 00:00:00+00:00,0.04753711
2019-10-31 00:00:00+00:00,0.27826613
2019-11-30 00:00:00+00:00,0.030759834
2019-12-31 00:00:00+00:00,0.034868866
2020-01-31 00:00:00+00:00,0.31903622
2020-02-29 00:00:00+00:00,0.36750725
2020-03-31 00:00:00+00:00,0.31351534
2020-04-30 00:00:00+00:00,0.32534444
2020-05-31 00:00:00+00:00,0.04994512
2020-06-30 00:00:00+00:00,0.008447166
2020-07-31 00:00:00+00:00,0.29191446
2020-08-31 00:00:00+00:00,0.14783439
2020-09-30 00:00:00+00:00,0.3361034
