time,et_month_MIROC5_rcp45
2016-01-31 00:00:00+00:00,0.64180857
2016-02-29 00:00:00+00:00,0.65690434
2016-03-31 00:00:00+00:00,0.9890956
2016-04-30 00:00:00+00:00,1.0806725
2016-05-31 00:00:00+00:00,0.38547865
2016-06-30 00:00:00+00:00,0.16175184
2016-07-31 00:00:00+00:00,0.08572085
2016-08-31 00:00:00+00:00,0.4703404
2016-09-30 00:00:00+00:00,0.14857534
2016-10-31 00:00:00+00:00,0.14813673
2016-11-30 00:00:00+00:00,0.08949115
2016-12-31 00:00:00+00:00,0.07735495
2017-01-31 00:00:00+00:00,0.050537333
2017-02-28 00:00:00+00:00,0.20682436
2017-03-31 00:00:00+00:00,0.44067934
2017-04-30 00:00:00+00:00,0.32500088
2017-05-31 00:00:00+00:00,0.0767594
2017-06-30 00:00:00+00:00,0.03251424
2017-07-31 00:00:00+00:00,0.40116817
2017-08-31 00:00:00+00:00,0.25131762
2017-09-30 00:00:00+00:00,1.3579308
2017-10-31 00:00:00+00:00,0.3976845
2017-11-30 00:00:00+00:00,0.15986535
2017-12-31 00:00:00+00:00,0.1453399
2018-01-31 00:00:00+00:00,0.11057911
2018-02-28 00:00:00+00:00,0.09828421
2018-03-31 00:00:00+00:00,0.08298381
2018-04-30 00:00:00+00:00,0.35948667
2018-05-31 00:00:00+00:00,0.17110899
2018-06-30 00:00:00+00:00,0.030366188
2018-07-31 00:00:00+00:00,0.036494188
2018-08-31 00:00:00+00:00,0.19797662
2018-09-30 00:00:00+00:00,0.26552376
2018-10-31 00:00:00+00:00,0.05113006
2018-11-30 00:00:00+00:00,0.28470147
2018-12-31 00:00:00+00:00,0.16532096
2019-01-31 00:00:00+00:00,0.093157336
2019-02-28 00:00:00+00:00,0.24787566
2019-03-31 00:00:00+00:00,0.33639467
2019-04-30 00:00:00+00:00,0.29070708
2019-05-31 00:00:00+00:00,0.22829719
2019-06-30 00:00:00+00:00,0.08875723
2019-07-31 00:00:00+00:00,0.0948349
2019-08-31 00:00:00+00:00,0.6824813
2019-09-30 00:00:00+00:00,0.08898547
2019-10-31 00:00:00+00:00,0.14435695
2019-11-30 00:00:00+00:00,0.25109828
2019-12-31 00:00:00+00:00,0.55423456
2020-01-31 00:00:00+00:00,0.5399322
2020-02-29 00:00:00+00:00,0.9754571
2020-03-31 00:00:00+00:00,1.1263174
2020-04-30 00:00:00+00:00,0.8150815
2020-05-31 00:00:00+00:00,0.2786752
2020-06-30 00:00:00+00:00,0.12817484
2020-07-31 00:00:00+00:00,0.017863885
2020-08-31 00:00:00+00:00,0.10460132
2020-09-30 00:00:00+00:00,0.14603357
2020-10-31 00:00:00+00:00,0.07927535
2020-11-30 00:00:00+00:00,0.018674135
2020-12-31 00:00:00+00:00,0.47573197
2021-01-31 00:00:00+00:00,0.68146104
2021-02-28 00:00:00+00:00,0.6825174
2021-03-31 00:00:00+00:00,0.88387185
2021-04-30 00:00:00+00:00,0.69557476
2021-05-31 00:00:00+00:00,0.5497461
2021-06-30 00:00:00+00:00,0.22046375
2021-07-31 00:00:00+00:00,0.09565121
2021-08-31 00:00:00+00:00,0.022039859
2021-09-30 00:00:00+00:00,0.15371533
2021-10-31 00:00:00+00:00,0.18729761
2021-11-30 00:00:00+00:00,0.24438922
2021-12-31 00:00:00+00:00,0.090656795
2022-01-31 00:00:00+00:00,0.04353963
2022-02-28 00:00:00+00:00,0.6531189
2022-03-31 00:00:00+00:00,0.71106094
2022-04-30 00:00:00+00:00,0.6368404
2022-05-31 00:00:00+00:00,0.30436638
2022-06-30 00:00:00+00:00,0.07819427
2022-07-31 00:00:00+00:00,0.5162865
2022-08-31 00:00:00+00:00,0.15612686
2022-09-30 00:00:00+00:00,0.03168969
2022-10-31 00:00:00+00:00,0.009612349
2022-11-30 00:00:00+00:00,0.012198159
2022-12-31 00:00:00+00:00,0.4244944
2023-01-31 00:00:00+00:00,0.42081493
2023-02-28 00:00:00+00:00,0.63617766
2023-03-31 00:00:00+00:00,0.55264163
2023-04-30 00:00:00+00:00,0.27262568
2023-05-31 00:00:00+00:00,0.13645232
2023-06-30 00:00:00+00:00,0.0719425
2023-07-31 00:00:00+00:00,0.11875789
2023-08-31 00:00:00+00:00,0.7112492
2023-09-30 00:00:00+00:00,0.29432535
2023-10-31 00:00:00+00:00,0.04547366
2023-11-30 00:00:00+00:00,0.0056000683
2023-12-31 00:00:00+00:00,0.21185471
2024-01-31 00:00:00+00:00,0.30919135
2024-02-29 00:00:00+00:00,0.42488846
2024-03-31 00:00:00+00:00,0.33673677
2024-04-30 00:00:00+00:00,0.17892203
2024-05-31 00:00:00+00:00,0.109150164
2024-06-30 00:00:00+00:00,0.044738255
2024-07-31 00:00:00+00:00,0.07126948
2024-08-31 00:00:00+00:00,0.045281243
2024-09-30 00:00:00+00:00,0.009649715
2024-10-31 00:00:00+00:00,0.00644237
2024-11-30 00:00:00+00:00,0.033580806
2024-12-31 00:00:00+00:00,0.06417251
2025-01-31 00:00:00+00:00,0.8138085
2025-02-28 00:00:00+00:00,0.88499916
2025-03-31 00:00:00+00:00,1.1589909
2025-04-30 00:00:00+00:00,1.083625
2025-05-31 00:00:00+00:00,0.46070245
2025-06-30 00:00:00+00:00,0.3074002
2025-07-31 00:00:00+00:00,0.19476233
2025-08-31 00:00:00+00:00,0.08448807
2025-09-30 00:00:00+00:00,0.037312657
2025-10-31 00:00:00+00:00,0.06779885
2025-11-30 00:00:00+00:00,0.2432318
2025-12-31 00:00:00+00:00,0.42618483
2026-01-31 00:00:00+00:00,0.5662114
2026-02-28 00:00:00+00:00,0.83342814
2026-03-31 00:00:00+00:00,0.8515555
2026-04-30 00:00:00+00:00,0.87201154
2026-05-31 00:00:00+00:00,0.3072092
2026-06-30 00:00:00+00:00,0.13099414
2026-07-31 00:00:00+00:00,0.25206774
2026-08-31 00:00:00+00:00,0.40566662
2026-09-30 00:00:00+00:00,0.028492479
2026-10-31 00:00:00+00:00,0.039032068
2026-11-30 00:00:00+00:00,0.678101
2026-12-31 00:00:00+00:00,0.72483796
2027-01-31 00:00:00+00:00,0.4137809
2027-02-28 00:00:00+00:00,1.118522
2027-03-31 00:00:00+00:00,1.2183669
2027-04-30 00:00:00+00:00,0.952108
2027-05-31 00:00:00+00:00,0.36788434
2027-06-30 00:00:00+00:00,0.33655816
2027-07-31 00:00:00+00:00,0.117870405
2027-08-31 00:00:00+00:00,0.21760522
2027-09-30 00:00:00+00:00,0.21030861
2027-10-31 00:00:00+00:00,0.13437869
2027-11-30 00:00:00+00:00,0.05223271
2027-12-31 00:00:00+00:00,0.37282836
2028-01-31 00:00:00+00:00,0.52669215
2028-02-29 00:00:00+00:00,0.5695385
2028-03-31 00:00:00+00:00,0.826181
2028-04-30 00:00:00+00:00,0.8314151
2028-05-31 00:00:00+00:00,0.31642053
2028-06-30 00:00:00+00:00,0.13686115
2028-07-31 00:00:00+00:00,0.081278
2028-08-31 00:00:00+00:00,0.2509108
2028-09-30 00:00:00+00:00,0.37202808
2028-10-31 00:00:00+00:00,0.03704895
2028-11-30 00:00:00+00:00,0.29738143
2028-12-31 00:00:00+00:00,0.10842825
2029-01-31 00:00:00+00:00,0.05793449
2029-02-28 00:00:00+00:00,0.064915575
2029-03-31 00:00:00+00:00,0.32351106
2029-04-30 00:00:00+00:00,0.2206749
2029-05-31 00:00:00+00:00,0.15338026
2029-06-30 00:00:00+00:00,0.01803074
2029-07-31 00:00:00+00:00,0.14627473
2029-08-31 00:00:00+00:00,0.19896753
2029-09-30 00:00:00+00:00,0.17255141
2029-10-31 00:00:00+00:00,0.24557908
2029-11-30 00:00:00+00:00,0.42445937
2029-12-31 00:00:00+00:00,0.32616642
2030-01-31 00:00:00+00:00,0.30818108
2030-02-28 00:00:00+00:00,0.21896896
2030-03-31 00:00:00+00:00,0.3459953
2030-04-30 00:00:00+00:00,0.19054678
2030-05-31 00:00:00+00:00,0.37114263
2030-06-30 00:00:00+00:00,0.046587378
2030-07-31 00:00:00+00:00,0.064724155
2030-08-31 00:00:00+00:00,0.28579363
2030-09-30 00:00:00+00:00,0.08207379
2030-10-31 00:00:00+00:00,0.07971393
2030-11-30 00:00:00+00:00,0.008061182
2030-12-31 00:00:00+00:00,0.01892635
2031-01-31 00:00:00+00:00,0.06233294
2031-02-28 00:00:00+00:00,0.3673521
2031-03-31 00:00:00+00:00,0.31016588
2031-04-30 00:00:00+00:00,0.21502315
2031-05-31 00:00:00+00:00,0.10492283
2031-06-30 00:00:00+00:00,0.00920141
2031-07-31 00:00:00+00:00,0.21037336
2031-08-31 00:00:00+00:00,0.074722484
2031-09-30 00:00:00+00:00,0.10260812
2031-10-31 00:00:00+00:00,0.0165623
2031-11-30 00:00:00+00:00,0.5901443
2031-12-31 00:00:00+00:00,0.5855267
2032-01-31 00:00:00+00:00,0.59044236
2032-02-29 00:00:00+00:00,1.008096
2032-03-31 00:00:00+00:00,1.1245457
2032-04-30 00:00:00+00:00,0.6387597
2032-05-31 00:00:00+00:00,0.33720458
2032-06-30 00:00:00+00:00,0.20260578
2032-07-31 00:00:00+00:00,0.036517404
2032-08-31 00:00:00+00:00,0.18128122
2032-09-30 00:00:00+00:00,0.016886026
2032-10-31 00:00:00+00:00,0.045770735
2032-11-30 00:00:00+00:00,0.14543961
2032-12-31 00:00:00+00:00,0.7612615
2033-01-31 00:00:00+00:00,0.7744062
2033-02-28 00:00:00+00:00,0.6420255
2033-03-31 00:00:00+00:00,1.2477772
2033-04-30 00:00:00+00:00,1.8464917
2033-05-31 00:00:00+00:00,1.1641374
2033-06-30 00:00:00+00:00,0.41593438
2033-07-31 00:00:00+00:00,0.21363817
2033-08-31 00:00:00+00:00,0.2691274
2033-09-30 00:00:00+00:00,0.8048929
2033-10-31 00:00:00+00:00,0.06548317
2033-11-30 00:00:00+00:00,0.037874736
2033-12-31 00:00:00+00:00,0.046382785
2034-01-31 00:00:00+00:00,0.36041394
2034-02-28 00:00:00+00:00,0.337548
2034-03-31 00:00:00+00:00,0.38252
2034-04-30 00:00:00+00:00,0.24148825
2034-05-31 00:00:00+00:00,0.11023253
2034-06-30 00:00:00+00:00,0.028360257
2034-07-31 00:00:00+00:00,0.25798473
2034-08-31 00:00:00+00:00,0.39988032
2034-09-30 00:00:00+00:00,0.11627818
2034-10-31 00:00:00+00:00,0.014181375
2034-11-30 00:00:00+00:00,0.24123842
2034-12-31 00:00:00+00:00,0.2501834
2035-01-31 00:00:00+00:00,0.17195153
2035-02-28 00:00:00+00:00,0.12766126
2035-03-31 00:00:00+00:00,0.10251281
2035-04-30 00:00:00+00:00,0.22234897
2035-05-31 00:00:00+00:00,0.10463625
2035-06-30 00:00:00+00:00,0.05861979
2035-07-31 00:00:00+00:00,0.085047774
2035-08-31 00:00:00+00:00,0.18012166
2035-09-30 00:00:00+00:00,0.9376142
2035-10-31 00:00:00+00:00,0.16050091
2035-11-30 00:00:00+00:00,0.077205524
2035-12-31 00:00:00+00:00,0.3993393
2036-01-31 00:00:00+00:00,0.7497325
2036-02-29 00:00:00+00:00,0.63743305
2036-03-31 00:00:00+00:00,0.51957846
2036-04-30 00:00:00+00:00,0.335379
2036-05-31 00:00:00+00:00,0.23885693
2036-06-30 00:00:00+00:00,0.10033176
2036-07-31 00:00:00+00:00,0.20558813
2036-08-31 00:00:00+00:00,0.81120026
2036-09-30 00:00:00+00:00,0.544005
2036-10-31 00:00:00+00:00,0.13070841
2036-11-30 00:00:00+00:00,0.28333053
2036-12-31 00:00:00+00:00,0.44113863
2037-01-31 00:00:00+00:00,0.4360636
2037-02-28 00:00:00+00:00,0.5955522
2037-03-31 00:00:00+00:00,0.70649415
2037-04-30 00:00:00+00:00,1.0217364
2037-05-31 00:00:00+00:00,0.37431866
2037-06-30 00:00:00+00:00,0.25821295
2037-07-31 00:00:00+00:00,0.3205488
2037-08-31 00:00:00+00:00,0.73878026
2037-09-30 00:00:00+00:00,0.14069681
2037-10-31 00:00:00+00:00,0.18337919
2037-11-30 00:00:00+00:00,0.3360896
2037-12-31 00:00:00+00:00,0.11832561
2038-01-31 00:00:00+00:00,0.9462603
2038-02-28 00:00:00+00:00,1.2832893
2038-03-31 00:00:00+00:00,1.3527417
2038-04-30 00:00:00+00:00,1.1721952
2038-05-31 00:00:00+00:00,0.5950171
2038-06-30 00:00:00+00:00,0.27554956
2038-07-31 00:00:00+00:00,0.26266673
2038-08-31 00:00:00+00:00,0.635068
2038-09-30 00:00:00+00:00,0.19526227
2038-10-31 00:00:00+00:00,0.17370595
2038-11-30 00:00:00+00:00,0.14878978
2038-12-31 00:00:00+00:00,0.046234164
2039-01-31 00:00:00+00:00,0.5338456
2039-02-28 00:00:00+00:00,0.47111148
2039-03-31 00:00:00+00:00,0.6036261
2039-04-30 00:00:00+00:00,0.55309
2039-05-31 00:00:00+00:00,0.12474381
2039-06-30 00:00:00+00:00,0.028072791
2039-07-31 00:00:00+00:00,0.04966806
2039-08-31 00:00:00+00:00,0.22264746
2039-09-30 00:00:00+00:00,1.0596185
2039-10-31 00:00:00+00:00,0.33238816
2039-11-30 00:00:00+00:00,0.22612336
2039-12-31 00:00:00+00:00,0.13953124
2040-01-31 00:00:00+00:00,0.256503
2040-02-29 00:00:00+00:00,0.3589931
2040-03-31 00:00:00+00:00,0.40598458
2040-04-30 00:00:00+00:00,0.25611058
2040-05-31 00:00:00+00:00,0.09528728
2040-06-30 00:00:00+00:00,0.025663424
2040-07-31 00:00:00+00:00,0.33954298
2040-08-31 00:00:00+00:00,0.24354942
2040-09-30 00:00:00+00:00,0.35366878
2040-10-31 00:00:00+00:00,0.0438083
2040-11-30 00:00:00+00:00,0.0040626475
2040-12-31 00:00:00+00:00,0.25257424
2041-01-31 00:00:00+00:00,0.12337733
2041-02-28 00:00:00+00:00,0.16632253
2041-03-31 00:00:00+00:00,0.3324385
2041-04-30 00:00:00+00:00,0.09780036
2041-05-31 00:00:00+00:00,0.029802172
2041-06-30 00:00:00+00:00,0.0013770284
2041-07-31 00:00:00+00:00,0.005128974
2041-08-31 00:00:00+00:00,0.122050844
2041-09-30 00:00:00+00:00,0.39552736
2041-10-31 00:00:00+00:00,0.06328279
2041-11-30 00:00:00+00:00,0.4906953
2041-12-31 00:00:00+00:00,0.34891185
2042-01-31 00:00:00+00:00,0.45713803
2042-02-28 00:00:00+00:00,0.49990538
2042-03-31 00:00:00+00:00,0.94306225
2042-04-30 00:00:00+00:00,0.75602585
2042-05-31 00:00:00+00:00,0.24270888
2042-06-30 00:00:00+00:00,0.09462759
2042-07-31 00:00:00+00:00,0.5165188
2042-08-31 00:00:00+00:00,1.1552243
2042-09-30 00:00:00+00:00,0.27775002
2042-10-31 00:00:00+00:00,0.09574171
2042-11-30 00:00:00+00:00,0.15867022
2042-12-31 00:00:00+00:00,0.87055546
2043-01-31 00:00:00+00:00,0.70901096
2043-02-28 00:00:00+00:00,1.2284667
2043-03-31 00:00:00+00:00,1.4382265
2043-04-30 00:00:00+00:00,1.125485
2043-05-31 00:00:00+00:00,0.51555425
2043-06-30 00:00:00+00:00,0.30938736
2043-07-31 00:00:00+00:00,0.631812
2043-08-31 00:00:00+00:00,0.19891302
2043-09-30 00:00:00+00:00,0.013001677
2043-10-31 00:00:00+00:00,0.04872667
2043-11-30 00:00:00+00:00,0.15848339
2043-12-31 00:00:00+00:00,0.15207306
2044-01-31 00:00:00+00:00,0.65495926
2044-02-29 00:00:00+00:00,0.88161445
2044-03-31 00:00:00+00:00,0.8539612
2044-04-30 00:00:00+00:00,0.5187091
2044-05-31 00:00:00+00:00,0.26609904
2044-06-30 00:00:00+00:00,0.18479043
2044-07-31 00:00:00+00:00,0.39006218
2044-08-31 00:00:00+00:00,0.5609591
2044-09-30 00:00:00+00:00,0.15641987
2044-10-31 00:00:00+00:00,0.03939302
2044-11-30 00:00:00+00:00,0.20362268
2044-12-31 00:00:00+00:00,0.08681494
2045-01-31 00:00:00+00:00,0.05744933
2045-02-28 00:00:00+00:00,0.6722569
2045-03-31 00:00:00+00:00,0.59097797
2045-04-30 00:00:00+00:00,0.22975771
2045-05-31 00:00:00+00:00,0.07002632
2045-06-30 00:00:00+00:00,0.022419963
2045-07-31 00:00:00+00:00,0.3843417
2045-08-31 00:00:00+00:00,0.48958582
2045-09-30 00:00:00+00:00,0.054989953
2045-10-31 00:00:00+00:00,0.050997026
2045-11-30 00:00:00+00:00,0.42942595
2045-12-31 00:00:00+00:00,0.075644866
2046-01-31 00:00:00+00:00,0.034338854
2046-02-28 00:00:00+00:00,0.27704337
2046-03-31 00:00:00+00:00,0.1899818
2046-04-30 00:00:00+00:00,0.6924562
2046-05-31 00:00:00+00:00,0.2779447
2046-06-30 00:00:00+00:00,0.08584738
2046-07-31 00:00:00+00:00,0.2121706
2046-08-31 00:00:00+00:00,0.27880487
2046-09-30 00:00:00+00:00,0.5807632
2046-10-31 00:00:00+00:00,0.64552873
2046-11-30 00:00:00+00:00,0.38392583
2046-12-31 00:00:00+00:00,0.2187894
2047-01-31 00:00:00+00:00,0.3438407
2047-02-28 00:00:00+00:00,0.24701293
2047-03-31 00:00:00+00:00,0.8637209
2047-04-30 00:00:00+00:00,0.7944738
2047-05-31 00:00:00+00:00,0.27288666
2047-06-30 00:00:00+00:00,0.15917061
2047-07-31 00:00:00+00:00,0.2137083
2047-08-31 00:00:00+00:00,0.9084967
2047-09-30 00:00:00+00:00,0.72626513
2047-10-31 00:00:00+00:00,0.11067014
2047-11-30 00:00:00+00:00,0.31747675
2047-12-31 00:00:00+00:00,0.82947004
2048-01-31 00:00:00+00:00,0.8591737
2048-02-29 00:00:00+00:00,1.0407356
2048-03-31 00:00:00+00:00,1.8008759
2048-04-30 00:00:00+00:00,1.3528221
2048-05-31 00:00:00+00:00,0.7138085
2048-06-30 00:00:00+00:00,0.22529204
2048-07-31 00:00:00+00:00,0.12035847
2048-08-31 00:00:00+00:00,0.019575654
2048-09-30 00:00:00+00:00,0.08902147
2048-10-31 00:00:00+00:00,0.08244046
2048-11-30 00:00:00+00:00,0.009184467
2048-12-31 00:00:00+00:00,0.26829493
2049-01-31 00:00:00+00:00,0.32084355
2049-02-28 00:00:00+00:00,1.0362698
2049-03-31 00:00:00+00:00,0.7322159
2049-04-30 00:00:00+00:00,0.44696033
2049-05-31 00:00:00+00:00,0.21115534
2049-06-30 00:00:00+00:00,0.07653137
2049-07-31 00:00:00+00:00,0.054873087
2049-08-31 00:00:00+00:00,0.13607827
2049-09-30 00:00:00+00:00,0.027103312
2049-10-31 00:00:00+00:00,0.024192242
2049-11-30 00:00:00+00:00,0.020785367
2049-12-31 00:00:00+00:00,0.038473103
2050-01-31 00:00:00+00:00,0.008674219
2050-02-28 00:00:00+00:00,0.16071476
2050-03-31 00:00:00+00:00,0.2618816
2050-04-30 00:00:00+00:00,0.09823259
2050-05-31 00:00:00+00:00,0.08875212
2050-06-30 00:00:00+00:00,0.0026724886
2050-07-31 00:00:00+00:00,0.1334023
2050-08-31 00:00:00+00:00,0.5278634
2050-09-30 00:00:00+00:00,0.0860518
2050-10-31 00:00:00+00:00,0.07608722
2050-11-30 00:00:00+00:00,0.034363333
2050-12-31 00:00:00+00:00,0.44082522
2051-01-31 00:00:00+00:00,0.4238799
2051-02-28 00:00:00+00:00,0.3892831
2051-03-31 00:00:00+00:00,0.3799142
2051-04-30 00:00:00+00:00,0.21675937
2051-05-31 00:00:00+00:00,0.13141884
2051-06-30 00:00:00+00:00,0.16493188
2051-07-31 00:00:00+00:00,0.54894704
2051-08-31 00:00:00+00:00,0.5742274
2051-09-30 00:00:00+00:00,0.08411255
2051-10-31 00:00:00+00:00,0.0044013974
2051-11-30 00:00:00+00:00,0.00044446258
2051-12-31 00:00:00+00:00,0.06362691
2052-01-31 00:00:00+00:00,0.31326225
2052-02-29 00:00:00+00:00,0.32756546
2052-03-31 00:00:00+00:00,0.9232221
2052-04-30 00:00:00+00:00,0.38192412
2052-05-31 00:00:00+00:00,0.24830309
2052-06-30 00:00:00+00:00,0.07763065
2052-07-31 00:00:00+00:00,0.10098281
2052-08-31 00:00:00+00:00,0.108737364
2052-09-30 00:00:00+00:00,0.06490151
2052-10-31 00:00:00+00:00,0.08361285
2052-11-30 00:00:00+00:00,0.27271077
2052-12-31 00:00:00+00:00,0.31756684
2053-01-31 00:00:00+00:00,0.37940353
2053-02-28 00:00:00+00:00,0.86008155
2053-03-31 00:00:00+00:00,0.64380544
2053-04-30 00:00:00+00:00,0.5661733
2053-05-31 00:00:00+00:00,0.4091281
2053-06-30 00:00:00+00:00,0.12188759
2053-07-31 00:00:00+00:00,0.36505598
2053-08-31 00:00:00+00:00,0.28494796
2053-09-30 00:00:00+00:00,0.07194877
2053-10-31 00:00:00+00:00,0.08798299
2053-11-30 00:00:00+00:00,0.5122907
2053-12-31 00:00:00+00:00,0.19677371
2054-01-31 00:00:00+00:00,0.8015412
2054-02-28 00:00:00+00:00,1.4116272
2054-03-31 00:00:00+00:00,1.296429
2054-04-30 00:00:00+00:00,1.0690758
2054-05-31 00:00:00+00:00,0.49662358
2054-06-30 00:00:00+00:00,0.09177701
2054-07-31 00:00:00+00:00,0.29409268
2054-08-31 00:00:00+00:00,0.9086937
2054-09-30 00:00:00+00:00,0.068970926
2054-10-31 00:00:00+00:00,0.020890338
2054-11-30 00:00:00+00:00,0.40663224
2054-12-31 00:00:00+00:00,0.5909033
2055-01-31 00:00:00+00:00,1.004632
2055-02-28 00:00:00+00:00,0.9735781
2055-03-31 00:00:00+00:00,1.0685887
2055-04-30 00:00:00+00:00,0.79089653
2055-05-31 00:00:00+00:00,0.5151472
2055-06-30 00:00:00+00:00,0.19630328
2055-07-31 00:00:00+00:00,0.19905661
2055-08-31 00:00:00+00:00,0.08781874
2055-09-30 00:00:00+00:00,1.2203823
2055-10-31 00:00:00+00:00,0.3532854
2055-11-30 00:00:00+00:00,0.03524045
2055-12-31 00:00:00+00:00,0.10564118
2056-01-31 00:00:00+00:00,0.09196793
2056-02-29 00:00:00+00:00,0.037388574
2056-03-31 00:00:00+00:00,0.37178117
2056-04-30 00:00:00+00:00,0.2003715
2056-05-31 00:00:00+00:00,0.046417005
2056-06-30 00:00:00+00:00,0.1672977
2056-07-31 00:00:00+00:00,0.23453909
