time,rainfall_month_CanESM2_rcp45
2016-01-31 00:00:00+00:00,2.2107751
2016-02-29 00:00:00+00:00,2.1142428
2016-03-31 00:00:00+00:00,1.3524623
2016-04-30 00:00:00+00:00,0.50365686
2016-05-31 00:00:00+00:00,0.014420759
2016-06-30 00:00:00+00:00,0.0066154487
2016-07-31 00:00:00+00:00,0.071480565
2016-08-31 00:00:00+00:00,0.5422803
2016-09-30 00:00:00+00:00,0.020284265
2016-10-31 00:00:00+00:00,0.012226717
2016-11-30 00:00:00+00:00,2.7027473
2016-12-31 00:00:00+00:00,0.19786972
2017-01-31 00:00:00+00:00,0.7011837
2017-02-28 00:00:00+00:00,0.8647452
2017-03-31 00:00:00+00:00,0.15174687
2017-04-30 00:00:00+00:00,0.34952345
2017-05-31 00:00:00+00:00,0.0050388016
2017-06-30 00:00:00+00:00,0.0067072585
2017-07-31 00:00:00+00:00,0.0928618
2017-08-31 00:00:00+00:00,0.28867474
2017-09-30 00:00:00+00:00,0.045123998
2017-10-31 00:00:00+00:00,0.95383084
2017-11-30 00:00:00+00:00,0.14484456
2017-12-31 00:00:00+00:00,0.0073905066
2018-01-31 00:00:00+00:00,0.056109365
2018-02-28 00:00:00+00:00,1.0468005
2018-03-31 00:00:00+00:00,0.09828577
2018-04-30 00:00:00+00:00,0.007805293
2018-05-31 00:00:00+00:00,0.010701392
2018-06-30 00:00:00+00:00,0.016445847
2018-07-31 00:00:00+00:00,0.23547865
2018-08-31 00:00:00+00:00,0.20866372
2018-09-30 00:00:00+00:00,0.047551244
2018-10-31 00:00:00+00:00,0.005410196
2018-11-30 00:00:00+00:00,0.313573
2018-12-31 00:00:00+00:00,0.18966132
2019-01-31 00:00:00+00:00,0.00078014744
2019-02-28 00:00:00+00:00,1.3060342
2019-03-31 00:00:00+00:00,0.06977033
2019-04-30 00:00:00+00:00,0.57868236
2019-05-31 00:00:00+00:00,0.0155530535
2019-06-30 00:00:00+00:00,0.02193843
2019-07-31 00:00:00+00:00,0.14633572
2019-08-31 00:00:00+00:00,1.05725
2019-09-30 00:00:00+00:00,1.1868463
2019-10-31 00:00:00+00:00,0.2510767
2019-11-30 00:00:00+00:00,0.05720931
2019-12-31 00:00:00+00:00,0.21666838
2020-01-31 00:00:00+00:00,0.8764302
2020-02-29 00:00:00+00:00,0.9654043
2020-03-31 00:00:00+00:00,0.19227102
2020-04-30 00:00:00+00:00,0.046125624
2020-05-31 00:00:00+00:00,0.01773906
2020-06-30 00:00:00+00:00,0.056413885
2020-07-31 00:00:00+00:00,0.13762179
2020-08-31 00:00:00+00:00,0.93869567
2020-09-30 00:00:00+00:00,0.26157787
2020-10-31 00:00:00+00:00,0.0067903567
2020-11-30 00:00:00+00:00,0.0108387675
2020-12-31 00:00:00+00:00,1.3377113
2021-01-31 00:00:00+00:00,0.15963042
2021-02-28 00:00:00+00:00,1.1935581
2021-03-31 00:00:00+00:00,0.22965702
2021-04-30 00:00:00+00:00,0.018118385
2021-05-31 00:00:00+00:00,0.0011971579
2021-06-30 00:00:00+00:00,0.07954679
2021-07-31 00:00:00+00:00,0.43011308
2021-08-31 00:00:00+00:00,0.65206575
2021-09-30 00:00:00+00:00,0.81922394
2021-10-31 00:00:00+00:00,0.01352818
2021-11-30 00:00:00+00:00,0.10872351
2021-12-31 00:00:00+00:00,1.450013
2022-01-31 00:00:00+00:00,2.9596338
2022-02-28 00:00:00+00:00,0.9422757
2022-03-31 00:00:00+00:00,3.436301
2022-04-30 00:00:00+00:00,0.5054498
2022-05-31 00:00:00+00:00,0.35059556
2022-06-30 00:00:00+00:00,0.02695117
2022-07-31 00:00:00+00:00,0.103222705
2022-08-31 00:00:00+00:00,0.4538133
2022-09-30 00:00:00+00:00,0.06873073
2022-10-31 00:00:00+00:00,0.12819423
2022-11-30 00:00:00+00:00,0.007166495
2022-12-31 00:00:00+00:00,1.2502131
2023-01-31 00:00:00+00:00,0.99416757
2023-02-28 00:00:00+00:00,1.3452786
2023-03-31 00:00:00+00:00,1.2879426
2023-04-30 00:00:00+00:00,1.2714186
2023-05-31 00:00:00+00:00,0.2017886
2023-06-30 00:00:00+00:00,0.110689476
2023-07-31 00:00:00+00:00,0.27644536
2023-08-31 00:00:00+00:00,0.12933382
2023-09-30 00:00:00+00:00,0.046546772
2023-10-31 00:00:00+00:00,0.14440566
2023-11-30 00:00:00+00:00,0.12269634
2023-12-31 00:00:00+00:00,1.4086863
2024-01-31 00:00:00+00:00,0.85165185
2024-02-29 00:00:00+00:00,2.7961936
2024-03-31 00:00:00+00:00,0.27852112
2024-04-30 00:00:00+00:00,0.0308825
2024-05-31 00:00:00+00:00,0.009278649
2024-06-30 00:00:00+00:00,0.0852739
2024-07-31 00:00:00+00:00,0.1681521
2024-08-31 00:00:00+00:00,0.2739677
2024-09-30 00:00:00+00:00,0.1518711
2024-10-31 00:00:00+00:00,0.014777244
2024-11-30 00:00:00+00:00,0.09930275
2024-12-31 00:00:00+00:00,0.15528017
2025-01-31 00:00:00+00:00,0.12769137
2025-02-28 00:00:00+00:00,1.0590427
2025-03-31 00:00:00+00:00,0.11892853
2025-04-30 00:00:00+00:00,0.015245203
2025-05-31 00:00:00+00:00,0.00094198564
2025-06-30 00:00:00+00:00,0.0105578825
2025-07-31 00:00:00+00:00,0.2572523
2025-08-31 00:00:00+00:00,0.23933704
2025-09-30 00:00:00+00:00,0.5179392
2025-10-31 00:00:00+00:00,0.043763295
2025-11-30 00:00:00+00:00,0.013663011
2025-12-31 00:00:00+00:00,1.406917
2026-01-31 00:00:00+00:00,0.69903094
2026-02-28 00:00:00+00:00,1.4783767
2026-03-31 00:00:00+00:00,1.7466806
2026-04-30 00:00:00+00:00,0.3449673
2026-05-31 00:00:00+00:00,0.0111940475
2026-06-30 00:00:00+00:00,0.029088372
2026-07-31 00:00:00+00:00,0.08365029
2026-08-31 00:00:00+00:00,0.40707204
2026-09-30 00:00:00+00:00,0.13716803
2026-10-31 00:00:00+00:00,0.008076048
2026-11-30 00:00:00+00:00,0.08217674
2026-12-31 00:00:00+00:00,0.00829653
2027-01-31 00:00:00+00:00,1.6763383
2027-02-28 00:00:00+00:00,0.8347719
2027-03-31 00:00:00+00:00,0.58242875
2027-04-30 00:00:00+00:00,0.5203918
2027-05-31 00:00:00+00:00,0.2772285
2027-06-30 00:00:00+00:00,0.008043983
2027-07-31 00:00:00+00:00,0.17238423
2027-08-31 00:00:00+00:00,0.3028948
2027-09-30 00:00:00+00:00,0.009666999
2027-10-31 00:00:00+00:00,0.015756413
2027-11-30 00:00:00+00:00,0.05686051
2027-12-31 00:00:00+00:00,1.4031999
2028-01-31 00:00:00+00:00,1.3461928
2028-02-29 00:00:00+00:00,0.27156714
2028-03-31 00:00:00+00:00,0.28181043
2028-04-30 00:00:00+00:00,0.6379982
2028-05-31 00:00:00+00:00,0.024415817
2028-06-30 00:00:00+00:00,0.05239902
2028-07-31 00:00:00+00:00,0.006885456
2028-08-31 00:00:00+00:00,0.76816016
2028-09-30 00:00:00+00:00,0.29118472
2028-10-31 00:00:00+00:00,0.08400959
2028-11-30 00:00:00+00:00,0.9344273
2028-12-31 00:00:00+00:00,0.9928958
2029-01-31 00:00:00+00:00,2.7379186
2029-02-28 00:00:00+00:00,1.2597713
2029-03-31 00:00:00+00:00,0.83825296
2029-04-30 00:00:00+00:00,0.72597766
2029-05-31 00:00:00+00:00,0.67970574
2029-06-30 00:00:00+00:00,0.024289519
2029-07-31 00:00:00+00:00,0.14438084
2029-08-31 00:00:00+00:00,0.48182482
2029-09-30 00:00:00+00:00,0.034030564
2029-10-31 00:00:00+00:00,0.22365041
2029-11-30 00:00:00+00:00,0.42648992
2029-12-31 00:00:00+00:00,0.28937766
2030-01-31 00:00:00+00:00,0.16656694
