time,rainfall_month_CNRM-CM5_rcp45
2045-02-28 00:00:00+00:00,0.24730213
2045-03-31 00:00:00+00:00,0.23230352
2045-04-30 00:00:00+00:00,0.049838714
2045-05-31 00:00:00+00:00,0.14938791
2045-06-30 00:00:00+00:00,0.0038741643
2045-07-31 00:00:00+00:00,0.034757137
2045-08-31 00:00:00+00:00,0.2948505
2045-09-30 00:00:00+00:00,0.06229707
2045-10-31 00:00:00+00:00,0.5716637
2045-11-30 00:00:00+00:00,0.26967174
2045-12-31 00:00:00+00:00,0.5893718
2046-01-31 00:00:00+00:00,0.75805455
2046-02-28 00:00:00+00:00,0.77118444
2046-03-31 00:00:00+00:00,0.69098747
2046-04-30 00:00:00+00:00,0.03646311
2046-05-31 00:00:00+00:00,0.096009746
2046-06-30 00:00:00+00:00,0.0025984957
2046-07-31 00:00:00+00:00,0.033824753
2046-08-31 00:00:00+00:00,0.03515228
2046-09-30 00:00:00+00:00,0.16316456
2046-10-31 00:00:00+00:00,0.007438418
2046-11-30 00:00:00+00:00,0.124378785
2046-12-31 00:00:00+00:00,0.44900304
2047-01-31 00:00:00+00:00,3.8659797
2047-02-28 00:00:00+00:00,1.7336093
2047-03-31 00:00:00+00:00,0.34500742
2047-04-30 00:00:00+00:00,0.07048412
2047-05-31 00:00:00+00:00,0.0348922
2047-06-30 00:00:00+00:00,0.00019382991
2047-07-31 00:00:00+00:00,1.840717
2047-08-31 00:00:00+00:00,0.060323853
2047-09-30 00:00:00+00:00,0.0035971827
2047-10-31 00:00:00+00:00,0.010898807
2047-11-30 00:00:00+00:00,0.08065118
2047-12-31 00:00:00+00:00,0.6227199
2048-01-31 00:00:00+00:00,0.1384678
2048-02-29 00:00:00+00:00,0.8218298
2048-03-31 00:00:00+00:00,0.8051651
2048-04-30 00:00:00+00:00,0.50234425
2048-05-31 00:00:00+00:00,0.021685448
2048-06-30 00:00:00+00:00,0.00059133035
2048-07-31 00:00:00+00:00,0.2757516
2048-08-31 00:00:00+00:00,1.5728991
2048-09-30 00:00:00+00:00,1.340687
2048-10-31 00:00:00+00:00,0.08889179
2048-11-30 00:00:00+00:00,0.029332424
2048-12-31 00:00:00+00:00,1.6693745
2049-01-31 00:00:00+00:00,1.1225531
2049-02-28 00:00:00+00:00,1.8687228
2049-03-31 00:00:00+00:00,1.2972667
2049-04-30 00:00:00+00:00,0.10647852
2049-05-31 00:00:00+00:00,0.10735888
2049-06-30 00:00:00+00:00,0.00062849466
2049-07-31 00:00:00+00:00,1.0515125
2049-08-31 00:00:00+00:00,0.46683902
2049-09-30 00:00:00+00:00,0.44798905
2049-10-31 00:00:00+00:00,0.01658531
2049-11-30 00:00:00+00:00,0.09074388
2049-12-31 00:00:00+00:00,0.17562562
2050-01-31 00:00:00+00:00,2.2106307
2050-02-28 00:00:00+00:00,3.4411507
2050-03-31 00:00:00+00:00,0.046867795
2050-04-30 00:00:00+00:00,0.03726682
2050-05-31 00:00:00+00:00,0.057390854
2050-06-30 00:00:00+00:00,0.05577006
2050-07-31 00:00:00+00:00,0.010019987
2050-08-31 00:00:00+00:00,0.058193337
2050-09-30 00:00:00+00:00,0.04668115
2050-10-31 00:00:00+00:00,0.5790445
2050-11-30 00:00:00+00:00,0.37476897
2050-12-31 00:00:00+00:00,1.8211647
2051-01-31 00:00:00+00:00,1.3112
2051-02-28 00:00:00+00:00,0.64421564
2051-03-31 00:00:00+00:00,1.8736441
2051-04-30 00:00:00+00:00,0.16885549
2051-05-31 00:00:00+00:00,0.0824023
2051-06-30 00:00:00+00:00,0.010042042
2051-07-31 00:00:00+00:00,0.014159118
2051-08-31 00:00:00+00:00,0.47440383
2051-09-30 00:00:00+00:00,0.968601
2051-10-31 00:00:00+00:00,0.042506024
2051-11-30 00:00:00+00:00,0.18469155
2051-12-31 00:00:00+00:00,0.46342936
2052-01-31 00:00:00+00:00,0.13413903
2052-02-29 00:00:00+00:00,0.07903115
2052-03-31 00:00:00+00:00,0.8864691
2052-04-30 00:00:00+00:00,0.049940586
2052-05-31 00:00:00+00:00,2.9462057e-05
2052-06-30 00:00:00+00:00,0.011005313
2052-07-31 00:00:00+00:00,0.036022853
2052-08-31 00:00:00+00:00,0.37774864
2052-09-30 00:00:00+00:00,1.7803928
2052-10-31 00:00:00+00:00,0.10280722
2052-11-30 00:00:00+00:00,0.024654487
2052-12-31 00:00:00+00:00,0.6949153
2053-01-31 00:00:00+00:00,1.8926915
2053-02-28 00:00:00+00:00,0.34191296
2053-03-31 00:00:00+00:00,1.2438155
2053-04-30 00:00:00+00:00,0.07985485
2053-05-31 00:00:00+00:00,0.0077208723
2053-06-30 00:00:00+00:00,0.005242182
