time,runoff_day_livneh_vic
1950-09-17 00:00:00+00:00,6.0643473e-05
1950-09-18 00:00:00+00:00,1.7785866e-06
1950-09-19 00:00:00+00:00,0.0
1950-09-20 00:00:00+00:00,0.0
1950-09-21 00:00:00+00:00,0.0
1950-09-22 00:00:00+00:00,0.0
1950-09-23 00:00:00+00:00,0.0
1950-09-24 00:00:00+00:00,0.0
1950-09-25 00:00:00+00:00,0.0
1950-09-26 00:00:00+00:00,0.0
1950-09-27 00:00:00+00:00,0.0
1950-09-28 00:00:00+00:00,0.0
1950-09-29 00:00:00+00:00,0.0
1950-09-30 00:00:00+00:00,0.0
1950-10-01 00:00:00+00:00,0.0
1950-10-02 00:00:00+00:00,0.0
1950-10-03 00:00:00+00:00,0.0
1950-10-04 00:00:00+00:00,0.0
1950-10-05 00:00:00+00:00,0.0
1950-10-06 00:00:00+00:00,0.0
1950-10-07 00:00:00+00:00,0.0
1950-10-08 00:00:00+00:00,0.0
1950-10-09 00:00:00+00:00,0.0
1950-10-10 00:00:00+00:00,0.0
1950-10-11 00:00:00+00:00,0.0
1950-10-12 00:00:00+00:00,0.0
1950-10-13 00:00:00+00:00,0.0
1950-10-14 00:00:00+00:00,0.0
1950-10-15 00:00:00+00:00,0.0
1950-10-16 00:00:00+00:00,0.0
1950-10-17 00:00:00+00:00,0.0
1950-10-18 00:00:00+00:00,0.0
1950-10-19 00:00:00+00:00,0.0
1950-10-20 00:00:00+00:00,0.0
1950-10-21 00:00:00+00:00,0.0
1950-10-22 00:00:00+00:00,0.0
1950-10-23 00:00:00+00:00,0.0002703059
1950-10-24 00:00:00+00:00,8.5398446e-05
1950-10-25 00:00:00+00:00,4.2235783e-06
1950-10-26 00:00:00+00:00,0.0016688638
1950-10-27 00:00:00+00:00,0.0029578195
1950-10-28 00:00:00+00:00,1.6157372e-06
1950-10-29 00:00:00+00:00,0.0
1950-10-30 00:00:00+00:00,0.00058651547
1950-10-31 00:00:00+00:00,3.6364207e-05
1950-11-01 00:00:00+00:00,0.00015667528
1950-11-02 00:00:00+00:00,0.0
1950-11-03 00:00:00+00:00,0.0
1950-11-04 00:00:00+00:00,0.0
1950-11-05 00:00:00+00:00,0.0
1950-11-06 00:00:00+00:00,0.0
1950-11-07 00:00:00+00:00,0.0
1950-11-08 00:00:00+00:00,0.0
1950-11-09 00:00:00+00:00,0.0
1950-11-10 00:00:00+00:00,0.0
1950-11-11 00:00:00+00:00,0.0
1950-11-12 00:00:00+00:00,0.0033677178
1950-11-13 00:00:00+00:00,0.033976108
1950-11-14 00:00:00+00:00,0.03775358
1950-11-15 00:00:00+00:00,0.0022146835
1950-11-16 00:00:00+00:00,0.001315027
1950-11-17 00:00:00+00:00,0.0025180462
1950-11-18 00:00:00+00:00,0.011780826
1950-11-19 00:00:00+00:00,0.03801669
1950-11-20 00:00:00+00:00,0.0072292155
1950-11-21 00:00:00+00:00,0.0019748253
1950-11-22 00:00:00+00:00,0.0015731067
1950-11-23 00:00:00+00:00,0.0009184975
1950-11-24 00:00:00+00:00,0.0006776861
1950-11-25 00:00:00+00:00,0.0009330484
1950-11-26 00:00:00+00:00,0.00062851416
1950-11-27 00:00:00+00:00,0.0006040377
1950-11-28 00:00:00+00:00,0.0006962419
1950-11-29 00:00:00+00:00,0.00048759472
1950-11-30 00:00:00+00:00,6.082503e-05
1950-12-01 00:00:00+00:00,2.104378e-05
1950-12-02 00:00:00+00:00,4.9702674e-05
1950-12-03 00:00:00+00:00,0.00027715683
1950-12-04 00:00:00+00:00,0.00021241016
1950-12-05 00:00:00+00:00,7.8074365e-05
1950-12-06 00:00:00+00:00,3.9808714e-05
1950-12-07 00:00:00+00:00,4.7575617e-05
1950-12-08 00:00:00+00:00,6.8302106e-05
1950-12-09 00:00:00+00:00,0.00010028761
1950-12-10 00:00:00+00:00,0.00013602486
1950-12-11 00:00:00+00:00,0.00013119222
1950-12-12 00:00:00+00:00,0.00014630439
1950-12-13 00:00:00+00:00,0.00012491283
1950-12-14 00:00:00+00:00,8.309318e-05
1950-12-15 00:00:00+00:00,0.000112289
1950-12-16 00:00:00+00:00,8.877876e-05
1950-12-17 00:00:00+00:00,5.655417e-05
1950-12-18 00:00:00+00:00,7.168645e-05
1950-12-19 00:00:00+00:00,6.748751e-05
1950-12-20 00:00:00+00:00,8.203867e-05
1950-12-21 00:00:00+00:00,7.3933814e-05
1950-12-22 00:00:00+00:00,6.4503416e-05
1950-12-23 00:00:00+00:00,6.86527e-05
1950-12-24 00:00:00+00:00,8.134664e-05
1950-12-25 00:00:00+00:00,0.000102905135
1950-12-26 00:00:00+00:00,2.6569622e-05
1950-12-27 00:00:00+00:00,1.7779894e-05
1950-12-28 00:00:00+00:00,5.0130908e-05
1950-12-29 00:00:00+00:00,0.00010166386
1950-12-30 00:00:00+00:00,0.000104212784
1950-12-31 00:00:00+00:00,0.00063859136
1951-01-01 00:00:00+00:00,2.3474344e-05
1951-01-02 00:00:00+00:00,0.0
1951-01-03 00:00:00+00:00,0.0
1951-01-04 00:00:00+00:00,0.00014402968
1951-01-05 00:00:00+00:00,0.00030652486
1951-01-06 00:00:00+00:00,2.6141755e-05
1951-01-07 00:00:00+00:00,6.9449366e-06
1951-01-08 00:00:00+00:00,0.0
1951-01-09 00:00:00+00:00,0.0015732193
1951-01-10 00:00:00+00:00,0.018420791
1951-01-11 00:00:00+00:00,0.07751886
1951-01-12 00:00:00+00:00,0.046211638
1951-01-13 00:00:00+00:00,0.0072897077
1951-01-14 00:00:00+00:00,0.008217957
1951-01-15 00:00:00+00:00,0.006971921
1951-01-16 00:00:00+00:00,0.0066436375
1951-01-17 00:00:00+00:00,0.003360889
1951-01-18 00:00:00+00:00,0.013245351
1951-01-19 00:00:00+00:00,0.03819366
1951-01-20 00:00:00+00:00,0.0014092075
1951-01-21 00:00:00+00:00,0.0047839694
1951-01-22 00:00:00+00:00,0.0052038743
1951-01-23 00:00:00+00:00,0.008057857
1951-01-24 00:00:00+00:00,0.008633044
1951-01-25 00:00:00+00:00,0.005169826
1951-01-26 00:00:00+00:00,0.002273697
1951-01-27 00:00:00+00:00,0.0013615744
1951-01-28 00:00:00+00:00,0.022913165
1951-01-29 00:00:00+00:00,0.10690965
1951-01-30 00:00:00+00:00,0.045612402
1951-01-31 00:00:00+00:00,0.005707622
1951-02-01 00:00:00+00:00,0.0033501342
1951-02-02 00:00:00+00:00,0.005874504
1951-02-03 00:00:00+00:00,0.00768621
1951-02-04 00:00:00+00:00,0.004698879
1951-02-05 00:00:00+00:00,0.002620678
1951-02-06 00:00:00+00:00,0.003511676
1951-02-07 00:00:00+00:00,0.0031675685
1951-02-08 00:00:00+00:00,0.0022508535
1951-02-09 00:00:00+00:00,0.0024225346
1951-02-10 00:00:00+00:00,0.0010201144
1951-02-11 00:00:00+00:00,0.0025469428
1951-02-12 00:00:00+00:00,0.009602149
1951-02-13 00:00:00+00:00,0.0013314049
1951-02-14 00:00:00+00:00,9.7209944e-05
1951-02-15 00:00:00+00:00,0.00013638983
1951-02-16 00:00:00+00:00,0.00019939963
1951-02-17 00:00:00+00:00,0.000746848
1951-02-18 00:00:00+00:00,8.382981e-06
1951-02-19 00:00:00+00:00,6.523726e-06
1951-02-20 00:00:00+00:00,5.6086083e-05
1951-02-21 00:00:00+00:00,0.00089108245
1951-02-22 00:00:00+00:00,0.0071390187
1951-02-23 00:00:00+00:00,0.005702894
1951-02-24 00:00:00+00:00,0.0028623575
1951-02-25 00:00:00+00:00,0.0040942216
1951-02-26 00:00:00+00:00,0.0120854145
1951-02-27 00:00:00+00:00,0.045398995
1951-02-28 00:00:00+00:00,0.012023199
1951-03-01 00:00:00+00:00,0.03572077
1951-03-02 00:00:00+00:00,0.015365153
1951-03-03 00:00:00+00:00,0.005501303
1951-03-04 00:00:00+00:00,0.021214493
1951-03-05 00:00:00+00:00,0.0193259
1951-03-06 00:00:00+00:00,0.015925488
1951-03-07 00:00:00+00:00,0.017503452
1951-03-08 00:00:00+00:00,0.017031323
1951-03-09 00:00:00+00:00,0.015576594
1951-03-10 00:00:00+00:00,0.012188631
1951-03-11 00:00:00+00:00,0.008066588
1951-03-12 00:00:00+00:00,0.0062135053
1951-03-13 00:00:00+00:00,0.00519459
1951-03-14 00:00:00+00:00,0.0031930155
1951-03-15 00:00:00+00:00,0.0022321078
1951-03-16 00:00:00+00:00,0.0012267763
1951-03-17 00:00:00+00:00,0.00061191607
1951-03-18 00:00:00+00:00,0.00038708947
1951-03-19 00:00:00+00:00,0.000556927
1951-03-20 00:00:00+00:00,0.00058216957
1951-03-21 00:00:00+00:00,0.00052564294
1951-03-22 00:00:00+00:00,0.00036369648
1951-03-23 00:00:00+00:00,0.0003696647
1951-03-24 00:00:00+00:00,0.00082451047
1951-03-25 00:00:00+00:00,0.001225208
1951-03-26 00:00:00+00:00,0.00014693874
1951-03-27 00:00:00+00:00,0.00021445136
1951-03-28 00:00:00+00:00,0.00018085475
1951-03-29 00:00:00+00:00,0.00020294082
1951-03-30 00:00:00+00:00,0.0005697666
1951-03-31 00:00:00+00:00,7.8419784e-05
1951-04-01 00:00:00+00:00,2.709562e-05
1951-04-02 00:00:00+00:00,3.6499678e-05
1951-04-03 00:00:00+00:00,0.0010564335
1951-04-04 00:00:00+00:00,0.019564252
1951-04-05 00:00:00+00:00,0.045210578
1951-04-06 00:00:00+00:00,0.004721337
1951-04-07 00:00:00+00:00,0.0011702067
1951-04-08 00:00:00+00:00,0.0015777302
