time,tair_day_livneh_vic
1950-01-01 00:00:00+00:00,8.822505
1950-01-02 00:00:00+00:00,7.1188827
1950-01-03 00:00:00+00:00,1.379553
1950-01-04 00:00:00+00:00,-2.131562
1950-01-05 00:00:00+00:00,-1.4314697
1950-01-06 00:00:00+00:00,-0.6494417
1950-01-07 00:00:00+00:00,1.3616942
1950-01-08 00:00:00+00:00,3.8444853
1950-01-09 00:00:00+00:00,3.424734
1950-01-10 00:00:00+00:00,3.098516
1950-01-11 00:00:00+00:00,3.1936255
1950-01-12 00:00:00+00:00,3.336491
1950-01-13 00:00:00+00:00,3.089127
1950-01-14 00:00:00+00:00,3.7917712
1950-01-15 00:00:00+00:00,3.639399
1950-01-16 00:00:00+00:00,5.829575
1950-01-17 00:00:00+00:00,8.828714
1950-01-18 00:00:00+00:00,9.549386
1950-01-19 00:00:00+00:00,10.749746
1950-01-20 00:00:00+00:00,11.472992
1950-01-21 00:00:00+00:00,12.911963
1950-01-22 00:00:00+00:00,14.044154
1950-01-23 00:00:00+00:00,13.838496
1950-01-24 00:00:00+00:00,10.544603
1950-01-25 00:00:00+00:00,4.374185
1950-01-26 00:00:00+00:00,2.3437636
1950-01-27 00:00:00+00:00,2.6298745
1950-01-28 00:00:00+00:00,5.4429445
1950-01-29 00:00:00+00:00,5.921919
1950-01-30 00:00:00+00:00,4.9947443
1950-01-31 00:00:00+00:00,4.181254
1950-02-01 00:00:00+00:00,3.5978346
1950-02-02 00:00:00+00:00,5.24836
1950-02-03 00:00:00+00:00,7.7909904
1950-02-04 00:00:00+00:00,9.682363
1950-02-05 00:00:00+00:00,10.7004385
1950-02-06 00:00:00+00:00,12.382076
1950-02-07 00:00:00+00:00,11.208899
1950-02-08 00:00:00+00:00,8.978517
1950-02-09 00:00:00+00:00,9.700934
1950-02-10 00:00:00+00:00,10.522215
1950-02-11 00:00:00+00:00,9.506191
1950-02-12 00:00:00+00:00,7.929679
1950-02-13 00:00:00+00:00,8.791555
1950-02-14 00:00:00+00:00,10.453051
1950-02-15 00:00:00+00:00,12.192656
1950-02-16 00:00:00+00:00,13.151874
1950-02-17 00:00:00+00:00,13.646037
1950-02-18 00:00:00+00:00,14.352693
1950-02-19 00:00:00+00:00,14.478832
1950-02-20 00:00:00+00:00,14.037817
1950-02-21 00:00:00+00:00,12.9121275
1950-02-22 00:00:00+00:00,12.156331
1950-02-23 00:00:00+00:00,12.149992
1950-02-24 00:00:00+00:00,13.485878
1950-02-25 00:00:00+00:00,14.886655
1950-02-26 00:00:00+00:00,14.469715
1950-02-27 00:00:00+00:00,13.797366
1950-02-28 00:00:00+00:00,13.118083
1950-03-01 00:00:00+00:00,12.968999
1950-03-02 00:00:00+00:00,12.424491
1950-03-03 00:00:00+00:00,13.573281
1950-03-04 00:00:00+00:00,15.636465
1950-03-05 00:00:00+00:00,15.37514
1950-03-06 00:00:00+00:00,13.777081
1950-03-07 00:00:00+00:00,11.140523
1950-03-08 00:00:00+00:00,11.937399
1950-03-09 00:00:00+00:00,13.008092
1950-03-10 00:00:00+00:00,12.02289
1950-03-11 00:00:00+00:00,9.832953
1950-03-12 00:00:00+00:00,7.9178414
1950-03-13 00:00:00+00:00,7.291962
1950-03-14 00:00:00+00:00,9.411181
1950-03-15 00:00:00+00:00,10.955494
1950-03-16 00:00:00+00:00,12.587514
1950-03-17 00:00:00+00:00,14.422759
1950-03-18 00:00:00+00:00,15.744195
1950-03-19 00:00:00+00:00,15.906916
1950-03-20 00:00:00+00:00,16.78409
1950-03-21 00:00:00+00:00,16.323187
1950-03-22 00:00:00+00:00,16.520065
1950-03-23 00:00:00+00:00,15.803974
1950-03-24 00:00:00+00:00,14.582938
1950-03-25 00:00:00+00:00,11.006697
1950-03-26 00:00:00+00:00,10.335436
1950-03-27 00:00:00+00:00,12.1516485
1950-03-28 00:00:00+00:00,14.649169
1950-03-29 00:00:00+00:00,17.135695
1950-03-30 00:00:00+00:00,18.762451
1950-03-31 00:00:00+00:00,19.200657
1950-04-01 00:00:00+00:00,20.732899
1950-04-02 00:00:00+00:00,21.287079
1950-04-03 00:00:00+00:00,20.887074
1950-04-04 00:00:00+00:00,19.9968
1950-04-05 00:00:00+00:00,20.124744
1950-04-06 00:00:00+00:00,19.324987
1950-04-07 00:00:00+00:00,17.178377
1950-04-08 00:00:00+00:00,13.30565
1950-04-09 00:00:00+00:00,10.618544
1950-04-10 00:00:00+00:00,11.83187
1950-04-11 00:00:00+00:00,14.771248
1950-04-12 00:00:00+00:00,17.321678
1950-04-13 00:00:00+00:00,17.09211
1950-04-14 00:00:00+00:00,14.690894
1950-04-15 00:00:00+00:00,15.425436
1950-04-16 00:00:00+00:00,17.997087
1950-04-17 00:00:00+00:00,21.219799
1950-04-18 00:00:00+00:00,22.637882
1950-04-19 00:00:00+00:00,23.003916
1950-04-20 00:00:00+00:00,23.675615
1950-04-21 00:00:00+00:00,24.11086
1950-04-22 00:00:00+00:00,22.93464
1950-04-23 00:00:00+00:00,20.892805
1950-04-24 00:00:00+00:00,19.594398
1950-04-25 00:00:00+00:00,20.115786
1950-04-26 00:00:00+00:00,20.83353
1950-04-27 00:00:00+00:00,20.390936
1950-04-28 00:00:00+00:00,18.531841
1950-04-29 00:00:00+00:00,16.802864
1950-04-30 00:00:00+00:00,17.790583
1950-05-01 00:00:00+00:00,18.752481
1950-05-02 00:00:00+00:00,16.608732
1950-05-03 00:00:00+00:00,13.059888
1950-05-04 00:00:00+00:00,12.077937
1950-05-05 00:00:00+00:00,14.357444
1950-05-06 00:00:00+00:00,16.311537
1950-05-07 00:00:00+00:00,15.122594
1950-05-08 00:00:00+00:00,14.572005
1950-05-09 00:00:00+00:00,16.014326
1950-05-10 00:00:00+00:00,17.735312
1950-05-11 00:00:00+00:00,19.791172
1950-05-12 00:00:00+00:00,21.039495
1950-05-13 00:00:00+00:00,21.915855
1950-05-14 00:00:00+00:00,22.462978
1950-05-15 00:00:00+00:00,22.903734
1950-05-16 00:00:00+00:00,22.54144
1950-05-17 00:00:00+00:00,21.273054
1950-05-18 00:00:00+00:00,20.636217
1950-05-19 00:00:00+00:00,21.258282
1950-05-20 00:00:00+00:00,22.921593
1950-05-21 00:00:00+00:00,24.746395
1950-05-22 00:00:00+00:00,24.106207
1950-05-23 00:00:00+00:00,21.927061
1950-05-24 00:00:00+00:00,20.739277
1950-05-25 00:00:00+00:00,22.317926
1950-05-26 00:00:00+00:00,24.148119
1950-05-27 00:00:00+00:00,25.390932
1950-05-28 00:00:00+00:00,26.331432
1950-05-29 00:00:00+00:00,25.509989
1950-05-30 00:00:00+00:00,26.574001
1950-05-31 00:00:00+00:00,27.824032
1950-06-01 00:00:00+00:00,28.124744
1950-06-02 00:00:00+00:00,27.395718
1950-06-03 00:00:00+00:00,25.876245
1950-06-04 00:00:00+00:00,25.752228
1950-06-05 00:00:00+00:00,26.23438
1950-06-06 00:00:00+00:00,23.98465
1950-06-07 00:00:00+00:00,17.767502
1950-06-08 00:00:00+00:00,18.290218
1950-06-09 00:00:00+00:00,21.153118
1950-06-10 00:00:00+00:00,23.319324
1950-06-11 00:00:00+00:00,22.60019
1950-06-12 00:00:00+00:00,21.821325
1950-06-13 00:00:00+00:00,21.653563
1950-06-14 00:00:00+00:00,22.244318
1950-06-15 00:00:00+00:00,22.437206
1950-06-16 00:00:00+00:00,22.642254
1950-06-17 00:00:00+00:00,23.844471
1950-06-18 00:00:00+00:00,25.048641
1950-06-19 00:00:00+00:00,26.479326
1950-06-20 00:00:00+00:00,27.577879
1950-06-21 00:00:00+00:00,27.149511
1950-06-22 00:00:00+00:00,25.51962
1950-06-23 00:00:00+00:00,23.763191
1950-06-24 00:00:00+00:00,22.347929
1950-06-25 00:00:00+00:00,23.511927
1950-06-26 00:00:00+00:00,25.910336
1950-06-27 00:00:00+00:00,27.915321
1950-06-28 00:00:00+00:00,29.646881
1950-06-29 00:00:00+00:00,31.154808
1950-06-30 00:00:00+00:00,33.016983
1950-07-01 00:00:00+00:00,33.14124
1950-07-02 00:00:00+00:00,32.648674
1950-07-03 00:00:00+00:00,32.020065
1950-07-04 00:00:00+00:00,31.208199
1950-07-05 00:00:00+00:00,29.792555
1950-07-06 00:00:00+00:00,26.600088
1950-07-07 00:00:00+00:00,25.96667
1950-07-08 00:00:00+00:00,25.83972
1950-07-09 00:00:00+00:00,25.841755
1950-07-10 00:00:00+00:00,26.133574
1950-07-11 00:00:00+00:00,27.364098
1950-07-12 00:00:00+00:00,29.530128
1950-07-13 00:00:00+00:00,30.900347
1950-07-14 00:00:00+00:00,31.752127
1950-07-15 00:00:00+00:00,31.431591
1950-07-16 00:00:00+00:00,30.789303
1950-07-17 00:00:00+00:00,29.520975
1950-07-18 00:00:00+00:00,28.16164
1950-07-19 00:00:00+00:00,28.180079
1950-07-20 00:00:00+00:00,28.739601
1950-07-21 00:00:00+00:00,29.731247
1950-07-22 00:00:00+00:00,29.259083
1950-07-23 00:00:00+00:00,28.755735
1950-07-24 00:00:00+00:00,28.744997
1950-07-25 00:00:00+00:00,28.529577
1950-07-26 00:00:00+00:00,28.223373
1950-07-27 00:00:00+00:00,28.998753
1950-07-28 00:00:00+00:00,28.372633
1950-07-29 00:00:00+00:00,27.20243
1950-07-30 00:00:00+00:00,27.311716
1950-07-31 00:00:00+00:00,26.948639
1950-08-01 00:00:00+00:00,26.136702
1950-08-02 00:00:00+00:00,27.149977
1950-08-03 00:00:00+00:00,28.145933
1950-08-04 00:00:00+00:00,27.29368
1950-08-05 00:00:00+00:00,25.399374
1950-08-06 00:00:00+00:00,24.916513
1950-08-07 00:00:00+00:00,25.272726
1950-08-08 00:00:00+00:00,26.444529
1950-08-09 00:00:00+00:00,27.830605
1950-08-10 00:00:00+00:00,28.063148
1950-08-11 00:00:00+00:00,26.267454
1950-08-12 00:00:00+00:00,25.301771
1950-08-13 00:00:00+00:00,25.96847
1950-08-14 00:00:00+00:00,26.524193
1950-08-15 00:00:00+00:00,27.410257
1950-08-16 00:00:00+00:00,28.768518
1950-08-17 00:00:00+00:00,30.614395
1950-08-18 00:00:00+00:00,31.636993
1950-08-19 00:00:00+00:00,31.932085
1950-08-20 00:00:00+00:00,31.773623
1950-08-21 00:00:00+00:00,31.306217
1950-08-22 00:00:00+00:00,29.684715
1950-08-23 00:00:00+00:00,28.425362
1950-08-24 00:00:00+00:00,28.423237
1950-08-25 00:00:00+00:00,28.432646
1950-08-26 00:00:00+00:00,28.890955
1950-08-27 00:00:00+00:00,29.845608
1950-08-28 00:00:00+00:00,30.428036
1950-08-29 00:00:00+00:00,30.835915
1950-08-30 00:00:00+00:00,31.397038
1950-08-31 00:00:00+00:00,31.845642
1950-09-01 00:00:00+00:00,32.415516
1950-09-02 00:00:00+00:00,32.938854
1950-09-03 00:00:00+00:00,32.24928
1950-09-04 00:00:00+00:00,31.415508
1950-09-05 00:00:00+00:00,29.12805
1950-09-06 00:00:00+00:00,25.79122
1950-09-07 00:00:00+00:00,23.175842
1950-09-08 00:00:00+00:00,22.865084
1950-09-09 00:00:00+00:00,21.862814
1950-09-10 00:00:00+00:00,22.133131
1950-09-11 00:00:00+00:00,22.373795
1950-09-12 00:00:00+00:00,22.268837
1950-09-13 00:00:00+00:00,22.601707
1950-09-14 00:00:00+00:00,22.939688
1950-09-15 00:00:00+00:00,22.426353
1950-09-16 00:00:00+00:00,21.699295
1950-09-17 00:00:00+00:00,19.938116
1950-09-18 00:00:00+00:00,18.901115
1950-09-19 00:00:00+00:00,19.102753
1950-09-20 00:00:00+00:00,20.107782
1950-09-21 00:00:00+00:00,21.32348
1950-09-22 00:00:00+00:00,21.360102
1950-09-23 00:00:00+00:00,22.550144
1950-09-24 00:00:00+00:00,23.15834
1950-09-25 00:00:00+00:00,23.632982
1950-09-26 00:00:00+00:00,23.72779
1950-09-27 00:00:00+00:00,23.84837
1950-09-28 00:00:00+00:00,23.861994
1950-09-29 00:00:00+00:00,22.760227
1950-09-30 00:00:00+00:00,19.078161
1950-10-01 00:00:00+00:00,16.995121
1950-10-02 00:00:00+00:00,16.749577
1950-10-03 00:00:00+00:00,19.121523
1950-10-04 00:00:00+00:00,21.344147
1950-10-05 00:00:00+00:00,22.569532
1950-10-06 00:00:00+00:00,22.373928
1950-10-07 00:00:00+00:00,22.041307
1950-10-08 00:00:00+00:00,23.263575
1950-10-09 00:00:00+00:00,23.873568
1950-10-10 00:00:00+00:00,23.723225
1950-10-11 00:00:00+00:00,24.347374
1950-10-12 00:00:00+00:00,25.21828
1950-10-13 00:00:00+00:00,25.74136
1950-10-14 00:00:00+00:00,25.342546
1950-10-15 00:00:00+00:00,23.752403
1950-10-16 00:00:00+00:00,22.565918
1950-10-17 00:00:00+00:00,21.621164
1950-10-18 00:00:00+00:00,20.259222
1950-10-19 00:00:00+00:00,20.620655
1950-10-20 00:00:00+00:00,20.425169
1950-10-21 00:00:00+00:00,19.869305
1950-10-22 00:00:00+00:00,20.311432
1950-10-23 00:00:00+00:00,20.755104
1950-10-24 00:00:00+00:00,18.80084
1950-10-25 00:00:00+00:00,17.654495
1950-10-26 00:00:00+00:00,17.310297
1950-10-27 00:00:00+00:00,17.952707
1950-10-28 00:00:00+00:00,17.855774
1950-10-29 00:00:00+00:00,18.89521
1950-10-30 00:00:00+00:00,20.419788
1950-10-31 00:00:00+00:00,18.731977
1950-11-01 00:00:00+00:00,17.084042
1950-11-02 00:00:00+00:00,19.298056
1950-11-03 00:00:00+00:00,19.91794
1950-11-04 00:00:00+00:00,18.007826
1950-11-05 00:00:00+00:00,17.547241
1950-11-06 00:00:00+00:00,17.908936
1950-11-07 00:00:00+00:00,18.064451
1950-11-08 00:00:00+00:00,18.402706
1950-11-09 00:00:00+00:00,16.108532
1950-11-10 00:00:00+00:00,9.756887
1950-11-11 00:00:00+00:00,7.4078
1950-11-12 00:00:00+00:00,8.925248
1950-11-13 00:00:00+00:00,10.799822
1950-11-14 00:00:00+00:00,10.496725
1950-11-15 00:00:00+00:00,8.686472
1950-11-16 00:00:00+00:00,9.745145
1950-11-17 00:00:00+00:00,12.2707205
1950-11-18 00:00:00+00:00,14.543751
1950-11-19 00:00:00+00:00,17.256502
1950-11-20 00:00:00+00:00,17.31833
1950-11-21 00:00:00+00:00,17.881872
1950-11-22 00:00:00+00:00,17.44659
1950-11-23 00:00:00+00:00,15.82037
1950-11-24 00:00:00+00:00,15.389594
1950-11-25 00:00:00+00:00,15.094542
1950-11-26 00:00:00+00:00,14.624958
1950-11-27 00:00:00+00:00,14.224154
1950-11-28 00:00:00+00:00,14.403326
1950-11-29 00:00:00+00:00,14.028273
1950-11-30 00:00:00+00:00,14.033608
1950-12-01 00:00:00+00:00,12.122104
1950-12-02 00:00:00+00:00,9.823761
1950-12-03 00:00:00+00:00,10.918928
1950-12-04 00:00:00+00:00,12.353782
1950-12-05 00:00:00+00:00,11.660953
1950-12-06 00:00:00+00:00,10.649058
1950-12-07 00:00:00+00:00,12.220361
1950-12-08 00:00:00+00:00,12.044813
1950-12-09 00:00:00+00:00,12.32273
1950-12-10 00:00:00+00:00,13.516962
1950-12-11 00:00:00+00:00,13.745943
1950-12-12 00:00:00+00:00,14.525203
1950-12-13 00:00:00+00:00,13.492315
1950-12-14 00:00:00+00:00,13.094343
1950-12-15 00:00:00+00:00,13.117235
1950-12-16 00:00:00+00:00,12.594784
1950-12-17 00:00:00+00:00,12.346035
1950-12-18 00:00:00+00:00,11.881515
1950-12-19 00:00:00+00:00,11.469146
1950-12-20 00:00:00+00:00,11.632466
1950-12-21 00:00:00+00:00,11.329086
1950-12-22 00:00:00+00:00,11.391651
1950-12-23 00:00:00+00:00,11.559469
1950-12-24 00:00:00+00:00,11.360198
1950-12-25 00:00:00+00:00,10.114507
1950-12-26 00:00:00+00:00,9.382261
1950-12-27 00:00:00+00:00,8.762709
1950-12-28 00:00:00+00:00,9.244783
1950-12-29 00:00:00+00:00,10.1194515
1950-12-30 00:00:00+00:00,9.834587
1950-12-31 00:00:00+00:00,8.1353445
1951-01-01 00:00:00+00:00,4.8489795
1951-01-02 00:00:00+00:00,4.7916646
1951-01-03 00:00:00+00:00,6.8392267
1951-01-04 00:00:00+00:00,7.3090653
1951-01-05 00:00:00+00:00,7.339803
1951-01-06 00:00:00+00:00,6.425964
1951-01-07 00:00:00+00:00,5.914036
1951-01-08 00:00:00+00:00,6.308808
1951-01-09 00:00:00+00:00,6.5933847
1951-01-10 00:00:00+00:00,6.1013308
1951-01-11 00:00:00+00:00,6.031124
1951-01-12 00:00:00+00:00,4.9039145
1951-01-13 00:00:00+00:00,4.2722416
1951-01-14 00:00:00+00:00,5.971945
1951-01-15 00:00:00+00:00,7.3888264
1951-01-16 00:00:00+00:00,7.19404
1951-01-17 00:00:00+00:00,6.0177374
1951-01-18 00:00:00+00:00,7.5461936
1951-01-19 00:00:00+00:00,8.453258
1951-01-20 00:00:00+00:00,7.2547107
1951-01-21 00:00:00+00:00,8.041765
1951-01-22 00:00:00+00:00,9.795856
1951-01-23 00:00:00+00:00,11.713355
1951-01-24 00:00:00+00:00,13.252118
1951-01-25 00:00:00+00:00,13.792977
1951-01-26 00:00:00+00:00,13.336142
1951-01-27 00:00:00+00:00,13.109333
1951-01-28 00:00:00+00:00,12.495297
1951-01-29 00:00:00+00:00,10.1249275
1951-01-30 00:00:00+00:00,5.565451
1951-01-31 00:00:00+00:00,2.1305952
1951-02-01 00:00:00+00:00,2.894792
1951-02-02 00:00:00+00:00,4.3138437
1951-02-03 00:00:00+00:00,7.0573263
1951-02-04 00:00:00+00:00,9.824641
1951-02-05 00:00:00+00:00,11.677672
1951-02-06 00:00:00+00:00,12.750913
1951-02-07 00:00:00+00:00,14.343627
1951-02-08 00:00:00+00:00,14.884612
1951-02-09 00:00:00+00:00,15.189244
1951-02-10 00:00:00+00:00,15.762186
1951-02-11 00:00:00+00:00,14.954329
1951-02-12 00:00:00+00:00,12.824728
1951-02-13 00:00:00+00:00,10.576564
1951-02-14 00:00:00+00:00,9.2009945
1951-02-15 00:00:00+00:00,8.939448
1951-02-16 00:00:00+00:00,8.9398365
1951-02-17 00:00:00+00:00,9.059874
1951-02-18 00:00:00+00:00,9.450238
1951-02-19 00:00:00+00:00,7.598069
1951-02-20 00:00:00+00:00,7.2040143
1951-02-21 00:00:00+00:00,8.5487
1951-02-22 00:00:00+00:00,7.5619864
1951-02-23 00:00:00+00:00,4.8897543
1951-02-24 00:00:00+00:00,5.877805
1951-02-25 00:00:00+00:00,7.040238
1951-02-26 00:00:00+00:00,7.2770205
1951-02-27 00:00:00+00:00,5.514302
1951-02-28 00:00:00+00:00,3.677097
1951-03-01 00:00:00+00:00,4.017308
1951-03-02 00:00:00+00:00,3.4918168
1951-03-03 00:00:00+00:00,3.909456
1951-03-04 00:00:00+00:00,6.121584
1951-03-05 00:00:00+00:00,8.97335
1951-03-06 00:00:00+00:00,10.507127
1951-03-07 00:00:00+00:00,11.239411
1951-03-08 00:00:00+00:00,12.344799
1951-03-09 00:00:00+00:00,13.274061
1951-03-10 00:00:00+00:00,11.247657
1951-03-11 00:00:00+00:00,9.77159
1951-03-12 00:00:00+00:00,10.367826
1951-03-13 00:00:00+00:00,12.882499
1951-03-14 00:00:00+00:00,15.026567
1951-03-15 00:00:00+00:00,14.902319
1951-03-16 00:00:00+00:00,16.842394
1951-03-17 00:00:00+00:00,14.024139
1951-03-18 00:00:00+00:00,10.791206
1951-03-19 00:00:00+00:00,11.187153
1951-03-20 00:00:00+00:00,14.377331
1951-03-21 00:00:00+00:00,16.170202
1951-03-22 00:00:00+00:00,16.379267
1951-03-23 00:00:00+00:00,15.083047
1951-03-24 00:00:00+00:00,15.373142
1951-03-25 00:00:00+00:00,16.427483
1951-03-26 00:00:00+00:00,16.980381
1951-03-27 00:00:00+00:00,16.396284
1951-03-28 00:00:00+00:00,15.317335
1951-03-29 00:00:00+00:00,14.766797
1951-03-30 00:00:00+00:00,13.591296
1951-03-31 00:00:00+00:00,11.750088
1951-04-01 00:00:00+00:00,12.081681
1951-04-02 00:00:00+00:00,14.312254
1951-04-03 00:00:00+00:00,14.819578
1951-04-04 00:00:00+00:00,13.921171
1951-04-05 00:00:00+00:00,13.102267
1951-04-06 00:00:00+00:00,13.818189
1951-04-07 00:00:00+00:00,15.797779
1951-04-08 00:00:00+00:00,18.515625
1951-04-09 00:00:00+00:00,20.969275
1951-04-10 00:00:00+00:00,21.74391
1951-04-11 00:00:00+00:00,19.236504
1951-04-12 00:00:00+00:00,18.134876
1951-04-13 00:00:00+00:00,19.757729
1951-04-14 00:00:00+00:00,20.78431
1951-04-15 00:00:00+00:00,20.48542
1951-04-16 00:00:00+00:00,19.405333
1951-04-17 00:00:00+00:00,18.708452
1951-04-18 00:00:00+00:00,17.530365
1951-04-19 00:00:00+00:00,16.617928
1951-04-20 00:00:00+00:00,16.064072
1951-04-21 00:00:00+00:00,17.359291
1951-04-22 00:00:00+00:00,19.10657
1951-04-23 00:00:00+00:00,18.683577
1951-04-24 00:00:00+00:00,16.944551
1951-04-25 00:00:00+00:00,14.530707
1951-04-26 00:00:00+00:00,12.499436
1951-04-27 00:00:00+00:00,14.811982
1951-04-28 00:00:00+00:00,14.843193
1951-04-29 00:00:00+00:00,11.4401455
1951-04-30 00:00:00+00:00,10.865333
1951-05-01 00:00:00+00:00,12.212373
1951-05-02 00:00:00+00:00,14.754454
1951-05-03 00:00:00+00:00,17.259748
1951-05-04 00:00:00+00:00,18.604824
1951-05-05 00:00:00+00:00,19.12398
1951-05-06 00:00:00+00:00,17.86854
1951-05-07 00:00:00+00:00,18.095013
1951-05-08 00:00:00+00:00,19.597208
1951-05-09 00:00:00+00:00,20.712173
1951-05-10 00:00:00+00:00,22.119337
1951-05-11 00:00:00+00:00,21.51061
1951-05-12 00:00:00+00:00,16.962084
1951-05-13 00:00:00+00:00,15.102879
1951-05-14 00:00:00+00:00,13.813228
1951-05-15 00:00:00+00:00,12.950138
1951-05-16 00:00:00+00:00,16.249535
1951-05-17 00:00:00+00:00,20.22237
1951-05-18 00:00:00+00:00,23.10837
1951-05-19 00:00:00+00:00,23.951513
1951-05-20 00:00:00+00:00,24.04321
1951-05-21 00:00:00+00:00,22.441832
1951-05-22 00:00:00+00:00,21.190899
1951-05-23 00:00:00+00:00,22.650114
1951-05-24 00:00:00+00:00,25.084373
1951-05-25 00:00:00+00:00,28.235758
1951-05-26 00:00:00+00:00,30.177639
1951-05-27 00:00:00+00:00,29.285894
1951-05-28 00:00:00+00:00,27.191534
1951-05-29 00:00:00+00:00,26.45359
1951-05-30 00:00:00+00:00,25.104332
1951-05-31 00:00:00+00:00,22.06197
1951-06-01 00:00:00+00:00,20.486814
1951-06-02 00:00:00+00:00,19.895021
1951-06-03 00:00:00+00:00,20.887875
1951-06-04 00:00:00+00:00,21.608793
1951-06-05 00:00:00+00:00,21.077257
1951-06-06 00:00:00+00:00,20.341726
1951-06-07 00:00:00+00:00,20.421707
1951-06-08 00:00:00+00:00,21.075663
1951-06-09 00:00:00+00:00,21.95496
1951-06-10 00:00:00+00:00,23.687681
1951-06-11 00:00:00+00:00,25.379074
1951-06-12 00:00:00+00:00,25.463623
1951-06-13 00:00:00+00:00,25.108273
1951-06-14 00:00:00+00:00,26.020914
1951-06-15 00:00:00+00:00,27.873568
1951-06-16 00:00:00+00:00,29.122477
1951-06-17 00:00:00+00:00,28.85438
1951-06-18 00:00:00+00:00,27.89963
1951-06-19 00:00:00+00:00,27.257944
1951-06-20 00:00:00+00:00,25.680681
1951-06-21 00:00:00+00:00,24.727964
1951-06-22 00:00:00+00:00,25.105206
1951-06-23 00:00:00+00:00,25.917952
1951-06-24 00:00:00+00:00,25.752281
1951-06-25 00:00:00+00:00,25.013397
1951-06-26 00:00:00+00:00,25.69351
1951-06-27 00:00:00+00:00,28.033054
1951-06-28 00:00:00+00:00,29.858885
1951-06-29 00:00:00+00:00,30.179836
1951-06-30 00:00:00+00:00,29.843582
1951-07-01 00:00:00+00:00,28.937735
1951-07-02 00:00:00+00:00,28.555609
1951-07-03 00:00:00+00:00,27.254025
1951-07-04 00:00:00+00:00,26.913088
1951-07-05 00:00:00+00:00,27.453869
1951-07-06 00:00:00+00:00,29.253363
1951-07-07 00:00:00+00:00,31.31317
1951-07-08 00:00:00+00:00,31.606174
1951-07-09 00:00:00+00:00,31.071701
1951-07-10 00:00:00+00:00,29.295475
1951-07-11 00:00:00+00:00,27.092163
1951-07-12 00:00:00+00:00,26.733805
1951-07-13 00:00:00+00:00,28.329731
1951-07-14 00:00:00+00:00,29.998606
1951-07-15 00:00:00+00:00,31.737795
1951-07-16 00:00:00+00:00,31.119297
1951-07-17 00:00:00+00:00,31.37482
1951-07-18 00:00:00+00:00,32.29361
1951-07-19 00:00:00+00:00,31.576788
1951-07-20 00:00:00+00:00,31.062517
1951-07-21 00:00:00+00:00,31.267466
1951-07-22 00:00:00+00:00,30.387754
1951-07-23 00:00:00+00:00,29.997957
1951-07-24 00:00:00+00:00,29.93566
1951-07-25 00:00:00+00:00,28.9342
1951-07-26 00:00:00+00:00,28.054178
1951-07-27 00:00:00+00:00,28.598137
1951-07-28 00:00:00+00:00,27.822746
1951-07-29 00:00:00+00:00,27.774923
1951-07-30 00:00:00+00:00,29.986479
1951-07-31 00:00:00+00:00,32.07128
1951-08-01 00:00:00+00:00,32.09919
1951-08-02 00:00:00+00:00,29.908543
1951-08-03 00:00:00+00:00,27.400206
1951-08-04 00:00:00+00:00,26.948906
1951-08-05 00:00:00+00:00,27.16323
1951-08-06 00:00:00+00:00,27.806643
1951-08-07 00:00:00+00:00,27.607841
1951-08-08 00:00:00+00:00,27.016321
1951-08-09 00:00:00+00:00,26.880432
1951-08-10 00:00:00+00:00,27.272161
1951-08-11 00:00:00+00:00,27.593187
1951-08-12 00:00:00+00:00,29.013979
1951-08-13 00:00:00+00:00,30.669664
1951-08-14 00:00:00+00:00,31.134502
1951-08-15 00:00:00+00:00,30.818712
1951-08-16 00:00:00+00:00,30.82104
1951-08-17 00:00:00+00:00,31.223381
1951-08-18 00:00:00+00:00,31.136719
1951-08-19 00:00:00+00:00,30.221542
1951-08-20 00:00:00+00:00,28.883198
1951-08-21 00:00:00+00:00,27.51729
1951-08-22 00:00:00+00:00,26.081545
1951-08-23 00:00:00+00:00,25.996016
1951-08-24 00:00:00+00:00,26.056622
1951-08-25 00:00:00+00:00,26.131586
1951-08-26 00:00:00+00:00,27.120901
1951-08-27 00:00:00+00:00,25.88787
1951-08-28 00:00:00+00:00,23.810984
1951-08-29 00:00:00+00:00,20.529623
1951-08-30 00:00:00+00:00,21.19883
1951-08-31 00:00:00+00:00,22.18676
1951-09-01 00:00:00+00:00,23.513464
1951-09-02 00:00:00+00:00,24.109688
1951-09-03 00:00:00+00:00,24.432814
1951-09-04 00:00:00+00:00,24.915512
1951-09-05 00:00:00+00:00,25.094276
1951-09-06 00:00:00+00:00,25.2264
1951-09-07 00:00:00+00:00,25.895174
1951-09-08 00:00:00+00:00,26.87759
1951-09-09 00:00:00+00:00,27.623953
1951-09-10 00:00:00+00:00,28.187115
1951-09-11 00:00:00+00:00,28.176765
1951-09-12 00:00:00+00:00,27.040268
1951-09-13 00:00:00+00:00,26.49423
1951-09-14 00:00:00+00:00,27.346487
1951-09-15 00:00:00+00:00,28.040604
1951-09-16 00:00:00+00:00,28.512835
1951-09-17 00:00:00+00:00,28.676003
1951-09-18 00:00:00+00:00,28.574207
1951-09-19 00:00:00+00:00,28.562708
1951-09-20 00:00:00+00:00,28.560104
1951-09-21 00:00:00+00:00,27.280434
1951-09-22 00:00:00+00:00,25.576838
1951-09-23 00:00:00+00:00,25.60628
1951-09-24 00:00:00+00:00,25.367552
1951-09-25 00:00:00+00:00,24.755434
