time,swe_day_livneh_vic
1950-01-01 00:00:00+00:00,0.0
1950-01-02 00:00:00+00:00,0.017491968
1950-01-03 00:00:00+00:00,0.038439214
1950-01-04 00:00:00+00:00,0.037820887
1950-01-05 00:00:00+00:00,0.03143375
1950-01-06 00:00:00+00:00,0.02419044
1950-01-07 00:00:00+00:00,0.106640466
1950-01-08 00:00:00+00:00,0.4314386
1950-01-09 00:00:00+00:00,0.9298408
1950-01-10 00:00:00+00:00,0.80513257
1950-01-11 00:00:00+00:00,1.352768
1950-01-12 00:00:00+00:00,1.925332
1950-01-13 00:00:00+00:00,1.8976516
1950-01-14 00:00:00+00:00,1.9589249
1950-01-15 00:00:00+00:00,1.9121034
1950-01-16 00:00:00+00:00,1.8043667
1950-01-17 00:00:00+00:00,1.5557629
1950-01-18 00:00:00+00:00,1.2722392
1950-01-19 00:00:00+00:00,0.97831404
1950-01-20 00:00:00+00:00,0.70222807
1950-01-21 00:00:00+00:00,0.49414763
1950-01-22 00:00:00+00:00,0.34077835
1950-01-23 00:00:00+00:00,0.28364563
1950-01-24 00:00:00+00:00,0.27906173
1950-01-25 00:00:00+00:00,0.3086481
1950-01-26 00:00:00+00:00,0.28279
1950-01-27 00:00:00+00:00,0.26245818
1950-01-28 00:00:00+00:00,0.3562168
1950-01-29 00:00:00+00:00,0.51974356
1950-01-30 00:00:00+00:00,0.527552
1950-01-31 00:00:00+00:00,0.50085163
1950-02-01 00:00:00+00:00,0.4653484
1950-02-02 00:00:00+00:00,0.40822306
1950-02-03 00:00:00+00:00,0.3491639
1950-02-04 00:00:00+00:00,0.33570948
1950-02-05 00:00:00+00:00,0.40355116
1950-02-06 00:00:00+00:00,0.5918467
1950-02-07 00:00:00+00:00,0.65477854
1950-02-08 00:00:00+00:00,0.6215109
1950-02-09 00:00:00+00:00,0.60793436
1950-02-10 00:00:00+00:00,0.6746522
1950-02-11 00:00:00+00:00,0.7038819
1950-02-12 00:00:00+00:00,0.6948573
1950-02-13 00:00:00+00:00,0.6620465
1950-02-14 00:00:00+00:00,0.61638737
1950-02-15 00:00:00+00:00,0.5629065
1950-02-16 00:00:00+00:00,0.51523095
1950-02-17 00:00:00+00:00,0.47484264
1950-02-18 00:00:00+00:00,0.43831787
1950-02-19 00:00:00+00:00,0.4092972
1950-02-20 00:00:00+00:00,0.39594463
1950-02-21 00:00:00+00:00,0.37860283
1950-02-22 00:00:00+00:00,0.35661423
1950-02-23 00:00:00+00:00,0.33854663
1950-02-24 00:00:00+00:00,0.31387326
1950-02-25 00:00:00+00:00,0.28899258
1950-02-26 00:00:00+00:00,0.28436464
1950-02-27 00:00:00+00:00,0.2822098
1950-02-28 00:00:00+00:00,0.27415028
1950-03-01 00:00:00+00:00,0.27771884
1950-03-02 00:00:00+00:00,0.27880868
1950-03-03 00:00:00+00:00,0.2742734
1950-03-04 00:00:00+00:00,0.25960553
1950-03-05 00:00:00+00:00,0.24774857
1950-03-06 00:00:00+00:00,0.2385444
1950-03-07 00:00:00+00:00,0.2280484
1950-03-08 00:00:00+00:00,0.21879473
1950-03-09 00:00:00+00:00,0.2123297
1950-03-10 00:00:00+00:00,0.20663588
1950-03-11 00:00:00+00:00,0.20498157
1950-03-12 00:00:00+00:00,0.19905244
1950-03-13 00:00:00+00:00,0.19050781
1950-03-14 00:00:00+00:00,0.18489088
1950-03-15 00:00:00+00:00,0.18301022
1950-03-16 00:00:00+00:00,0.18721186
1950-03-17 00:00:00+00:00,0.17795555
1950-03-18 00:00:00+00:00,0.16669789
1950-03-19 00:00:00+00:00,0.15527578
1950-03-20 00:00:00+00:00,0.14427368
1950-03-21 00:00:00+00:00,0.13345143
1950-03-22 00:00:00+00:00,0.12329981
1950-03-23 00:00:00+00:00,0.15505229
1950-03-24 00:00:00+00:00,0.23633333
1950-03-25 00:00:00+00:00,0.47507527
1950-03-26 00:00:00+00:00,0.39014652
1950-03-27 00:00:00+00:00,0.28146702
1950-03-28 00:00:00+00:00,0.21853249
1950-03-29 00:00:00+00:00,0.16990274
1950-03-30 00:00:00+00:00,0.14381373
1950-03-31 00:00:00+00:00,0.12825747
1950-04-01 00:00:00+00:00,0.11556494
1950-04-02 00:00:00+00:00,0.10347853
1950-04-03 00:00:00+00:00,0.09323605
1950-04-04 00:00:00+00:00,0.08305404
1950-04-05 00:00:00+00:00,0.07452423
1950-04-06 00:00:00+00:00,0.06659494
1950-04-07 00:00:00+00:00,0.06345852
1950-04-08 00:00:00+00:00,0.2673911
1950-04-09 00:00:00+00:00,0.61637294
1950-04-10 00:00:00+00:00,0.45393503
1950-04-11 00:00:00+00:00,0.24239808
1950-04-12 00:00:00+00:00,0.14549752
1950-04-13 00:00:00+00:00,0.1110148
1950-04-14 00:00:00+00:00,0.09502306
1950-04-15 00:00:00+00:00,0.08425615
1950-04-16 00:00:00+00:00,0.07700098
1950-04-17 00:00:00+00:00,0.06908037
1950-04-18 00:00:00+00:00,0.061354827
1950-04-19 00:00:00+00:00,0.053413905
1950-04-20 00:00:00+00:00,0.0453663
1950-04-21 00:00:00+00:00,0.04314268
1950-04-22 00:00:00+00:00,0.04250507
1950-04-23 00:00:00+00:00,0.042127676
1950-04-24 00:00:00+00:00,0.041192424
1950-04-25 00:00:00+00:00,0.039397087
1950-04-26 00:00:00+00:00,0.038163498
1950-04-27 00:00:00+00:00,0.038520366
1950-04-28 00:00:00+00:00,0.039252922
1950-04-29 00:00:00+00:00,0.038789857
1950-04-30 00:00:00+00:00,0.038306974
1950-05-01 00:00:00+00:00,0.037850488
1950-05-02 00:00:00+00:00,0.03831978
1950-05-03 00:00:00+00:00,0.068228066
1950-05-04 00:00:00+00:00,0.03846531
1950-05-05 00:00:00+00:00,0.03818615
1950-05-06 00:00:00+00:00,0.0378893
1950-05-07 00:00:00+00:00,0.037478697
1950-05-08 00:00:00+00:00,0.03673266
1950-05-09 00:00:00+00:00,0.035528064
1950-05-10 00:00:00+00:00,0.033853885
1950-05-11 00:00:00+00:00,0.031934455
1950-05-12 00:00:00+00:00,0.03040921
1950-05-13 00:00:00+00:00,0.028906249
1950-05-14 00:00:00+00:00,0.027555933
1950-05-15 00:00:00+00:00,0.02603779
1950-05-16 00:00:00+00:00,0.025947904
1950-05-17 00:00:00+00:00,0.025979364
1950-05-18 00:00:00+00:00,0.02550942
1950-05-19 00:00:00+00:00,0.024270615
1950-05-20 00:00:00+00:00,0.022253936
1950-05-21 00:00:00+00:00,0.019756226
1950-05-22 00:00:00+00:00,0.018231817
1950-05-23 00:00:00+00:00,0.017723275
1950-05-24 00:00:00+00:00,0.01707673
1950-05-25 00:00:00+00:00,0.01586631
1950-05-26 00:00:00+00:00,0.013918996
1950-05-27 00:00:00+00:00,0.011773885
1950-05-28 00:00:00+00:00,0.009935087
1950-05-29 00:00:00+00:00,0.008334129
1950-05-30 00:00:00+00:00,0.00748573
1950-05-31 00:00:00+00:00,0.006635158
1950-06-01 00:00:00+00:00,0.005813648
1950-06-02 00:00:00+00:00,0.0049714916
1950-06-03 00:00:00+00:00,0.0040592453
1950-06-04 00:00:00+00:00,0.0028916632
1950-06-05 00:00:00+00:00,0.0018210657
1950-06-06 00:00:00+00:00,0.0012749906
1950-06-07 00:00:00+00:00,0.0006143809
1950-06-08 00:00:00+00:00,0.0
1950-06-09 00:00:00+00:00,0.0
1950-06-10 00:00:00+00:00,0.0
1950-06-11 00:00:00+00:00,0.0
1950-06-12 00:00:00+00:00,0.0
1950-06-13 00:00:00+00:00,0.0
1950-06-14 00:00:00+00:00,0.0
1950-06-15 00:00:00+00:00,0.0
1950-06-16 00:00:00+00:00,0.0
1950-06-17 00:00:00+00:00,0.0
1950-06-18 00:00:00+00:00,0.0
1950-06-19 00:00:00+00:00,0.0
1950-06-20 00:00:00+00:00,0.0
1950-06-21 00:00:00+00:00,0.0
1950-06-22 00:00:00+00:00,0.0
1950-06-23 00:00:00+00:00,0.0
1950-06-24 00:00:00+00:00,0.0
1950-06-25 00:00:00+00:00,0.0
1950-06-26 00:00:00+00:00,0.0
1950-06-27 00:00:00+00:00,0.0
1950-06-28 00:00:00+00:00,0.0
1950-06-29 00:00:00+00:00,0.0
1950-06-30 00:00:00+00:00,0.0
1950-07-01 00:00:00+00:00,0.0
1950-07-02 00:00:00+00:00,0.0
1950-07-03 00:00:00+00:00,0.0
1950-07-04 00:00:00+00:00,0.0
1950-07-05 00:00:00+00:00,0.0
1950-07-06 00:00:00+00:00,0.0
1950-07-07 00:00:00+00:00,0.0
1950-07-08 00:00:00+00:00,0.0
1950-07-09 00:00:00+00:00,0.0
1950-07-10 00:00:00+00:00,0.0
1950-07-11 00:00:00+00:00,0.0
1950-07-12 00:00:00+00:00,0.0
1950-07-13 00:00:00+00:00,0.0
1950-07-14 00:00:00+00:00,0.0
1950-07-15 00:00:00+00:00,0.0
1950-07-16 00:00:00+00:00,0.0
1950-07-17 00:00:00+00:00,0.0
1950-07-18 00:00:00+00:00,0.0
1950-07-19 00:00:00+00:00,0.0
1950-07-20 00:00:00+00:00,0.0
1950-07-21 00:00:00+00:00,0.0
1950-07-22 00:00:00+00:00,0.0
1950-07-23 00:00:00+00:00,0.0
1950-07-24 00:00:00+00:00,0.0
1950-07-25 00:00:00+00:00,0.0
1950-07-26 00:00:00+00:00,0.0
1950-07-27 00:00:00+00:00,0.0
1950-07-28 00:00:00+00:00,0.0
1950-07-29 00:00:00+00:00,0.0
1950-07-30 00:00:00+00:00,0.0
1950-07-31 00:00:00+00:00,0.0
1950-08-01 00:00:00+00:00,0.0
1950-08-02 00:00:00+00:00,0.0
1950-08-03 00:00:00+00:00,0.0
1950-08-04 00:00:00+00:00,0.0
1950-08-05 00:00:00+00:00,0.0
1950-08-06 00:00:00+00:00,0.0
1950-08-07 00:00:00+00:00,0.0
1950-08-08 00:00:00+00:00,0.0
1950-08-09 00:00:00+00:00,0.0
1950-08-10 00:00:00+00:00,0.0
1950-08-11 00:00:00+00:00,0.0
1950-08-12 00:00:00+00:00,0.0
1950-08-13 00:00:00+00:00,0.0
1950-08-14 00:00:00+00:00,0.0
1950-08-15 00:00:00+00:00,0.0
1950-08-16 00:00:00+00:00,0.0
1950-08-17 00:00:00+00:00,0.0
1950-08-18 00:00:00+00:00,0.0
1950-08-19 00:00:00+00:00,0.0
1950-08-20 00:00:00+00:00,0.0
1950-08-21 00:00:00+00:00,0.0
1950-08-22 00:00:00+00:00,0.0
1950-08-23 00:00:00+00:00,0.0
1950-08-24 00:00:00+00:00,0.0
1950-08-25 00:00:00+00:00,0.0
1950-08-26 00:00:00+00:00,0.0
1950-08-27 00:00:00+00:00,0.0
1950-08-28 00:00:00+00:00,0.0
1950-08-29 00:00:00+00:00,0.0
1950-08-30 00:00:00+00:00,0.0
1950-08-31 00:00:00+00:00,0.0
1950-09-01 00:00:00+00:00,0.0
1950-09-02 00:00:00+00:00,0.0
1950-09-03 00:00:00+00:00,0.0
1950-09-04 00:00:00+00:00,0.0
1950-09-05 00:00:00+00:00,0.0
1950-09-06 00:00:00+00:00,0.0
1950-09-07 00:00:00+00:00,0.0
1950-09-08 00:00:00+00:00,0.0
1950-09-09 00:00:00+00:00,0.0
1950-09-10 00:00:00+00:00,0.0
1950-09-11 00:00:00+00:00,0.0
1950-09-12 00:00:00+00:00,0.0
1950-09-13 00:00:00+00:00,0.0
1950-09-14 00:00:00+00:00,0.0
1950-09-15 00:00:00+00:00,0.0
1950-09-16 00:00:00+00:00,0.0
1950-09-17 00:00:00+00:00,0.0
1950-09-18 00:00:00+00:00,0.0
1950-09-19 00:00:00+00:00,0.0
1950-09-20 00:00:00+00:00,0.0
1950-09-21 00:00:00+00:00,0.0
1950-09-22 00:00:00+00:00,0.0
1950-09-23 00:00:00+00:00,0.0
1950-09-24 00:00:00+00:00,0.0
1950-09-25 00:00:00+00:00,0.0
1950-09-26 00:00:00+00:00,0.0
1950-09-27 00:00:00+00:00,0.0
1950-09-28 00:00:00+00:00,0.0
1950-09-29 00:00:00+00:00,0.0
1950-09-30 00:00:00+00:00,0.0
1950-10-01 00:00:00+00:00,0.0
1950-10-02 00:00:00+00:00,0.0
1950-10-03 00:00:00+00:00,0.0
1950-10-04 00:00:00+00:00,0.0
1950-10-05 00:00:00+00:00,0.0
1950-10-06 00:00:00+00:00,0.0
1950-10-07 00:00:00+00:00,0.0
1950-10-08 00:00:00+00:00,0.0
1950-10-09 00:00:00+00:00,0.0
1950-10-10 00:00:00+00:00,0.0
1950-10-11 00:00:00+00:00,0.0
1950-10-12 00:00:00+00:00,0.0
1950-10-13 00:00:00+00:00,0.0
1950-10-14 00:00:00+00:00,0.0
1950-10-15 00:00:00+00:00,0.0
1950-10-16 00:00:00+00:00,0.0
1950-10-17 00:00:00+00:00,0.0
1950-10-18 00:00:00+00:00,0.0
1950-10-19 00:00:00+00:00,0.0
1950-10-20 00:00:00+00:00,0.0
1950-10-21 00:00:00+00:00,0.0
1950-10-22 00:00:00+00:00,0.0
1950-10-23 00:00:00+00:00,0.0
1950-10-24 00:00:00+00:00,0.0
1950-10-25 00:00:00+00:00,0.0
1950-10-26 00:00:00+00:00,0.0
1950-10-27 00:00:00+00:00,2.6847561e-05
1950-10-28 00:00:00+00:00,0.0
1950-10-29 00:00:00+00:00,0.0
1950-10-30 00:00:00+00:00,0.0
1950-10-31 00:00:00+00:00,0.0
1950-11-01 00:00:00+00:00,0.0
1950-11-02 00:00:00+00:00,0.0
1950-11-03 00:00:00+00:00,0.0
1950-11-04 00:00:00+00:00,0.0
1950-11-05 00:00:00+00:00,0.0
1950-11-06 00:00:00+00:00,0.0
1950-11-07 00:00:00+00:00,0.0
1950-11-08 00:00:00+00:00,0.0
1950-11-09 00:00:00+00:00,0.0
1950-11-10 00:00:00+00:00,0.0
1950-11-11 00:00:00+00:00,0.0
1950-11-12 00:00:00+00:00,0.0075225304
1950-11-13 00:00:00+00:00,0.22625251
1950-11-14 00:00:00+00:00,0.47003183
1950-11-15 00:00:00+00:00,0.45440868
1950-11-16 00:00:00+00:00,0.41835546
1950-11-17 00:00:00+00:00,0.3549444
1950-11-18 00:00:00+00:00,0.26693106
1950-11-19 00:00:00+00:00,0.19568738
1950-11-20 00:00:00+00:00,0.16124639
1950-11-21 00:00:00+00:00,0.13110094
1950-11-22 00:00:00+00:00,0.10971972
1950-11-23 00:00:00+00:00,0.096103765
1950-11-24 00:00:00+00:00,0.085677326
1950-11-25 00:00:00+00:00,0.07072756
1950-11-26 00:00:00+00:00,0.06157398
1950-11-27 00:00:00+00:00,0.053603843
1950-11-28 00:00:00+00:00,0.044737395
1950-11-29 00:00:00+00:00,0.03896954
1950-11-30 00:00:00+00:00,0.03781769
1950-12-01 00:00:00+00:00,0.037245624
1950-12-02 00:00:00+00:00,0.037284404
1950-12-03 00:00:00+00:00,0.037208192
1950-12-04 00:00:00+00:00,0.036908545
1950-12-05 00:00:00+00:00,0.036278985
1950-12-06 00:00:00+00:00,0.03555345
1950-12-07 00:00:00+00:00,0.034714334
1950-12-08 00:00:00+00:00,0.033447392
1950-12-09 00:00:00+00:00,0.03120947
1950-12-10 00:00:00+00:00,0.028446741
1950-12-11 00:00:00+00:00,0.026142312
1950-12-12 00:00:00+00:00,0.023791885
1950-12-13 00:00:00+00:00,0.021876276
1950-12-14 00:00:00+00:00,0.020986406
1950-12-15 00:00:00+00:00,0.019792862
1950-12-16 00:00:00+00:00,0.018360525
1950-12-17 00:00:00+00:00,0.017407162
1950-12-18 00:00:00+00:00,0.016272759
1950-12-19 00:00:00+00:00,0.015219659
1950-12-20 00:00:00+00:00,0.013958246
1950-12-21 00:00:00+00:00,0.012784855
1950-12-22 00:00:00+00:00,0.011712856
1950-12-23 00:00:00+00:00,0.010598141
1950-12-24 00:00:00+00:00,0.009410527
1950-12-25 00:00:00+00:00,0.008388567
1950-12-26 00:00:00+00:00,0.008070635
1950-12-27 00:00:00+00:00,0.007735366
1950-12-28 00:00:00+00:00,0.0070516965
1950-12-29 00:00:00+00:00,0.0058293077
1950-12-30 00:00:00+00:00,0.005737363
1950-12-31 00:00:00+00:00,0.005730336
1951-01-01 00:00:00+00:00,0.005727108
1951-01-02 00:00:00+00:00,0.005689341
1951-01-03 00:00:00+00:00,0.0056429557
1951-01-04 00:00:00+00:00,0.005597091
1951-01-05 00:00:00+00:00,0.0053803856
1951-01-06 00:00:00+00:00,0.0050656544
1951-01-07 00:00:00+00:00,0.004937785
1951-01-08 00:00:00+00:00,0.0049127494
1951-01-09 00:00:00+00:00,0.004925788
1951-01-10 00:00:00+00:00,0.0904002
1951-01-11 00:00:00+00:00,0.5292208
1951-01-12 00:00:00+00:00,0.88685024
1951-01-13 00:00:00+00:00,0.7386743
1951-01-14 00:00:00+00:00,0.5231567
1951-01-15 00:00:00+00:00,0.4160657
1951-01-16 00:00:00+00:00,0.4307017
1951-01-17 00:00:00+00:00,0.43130028
1951-01-18 00:00:00+00:00,0.45587766
1951-01-19 00:00:00+00:00,0.53230894
1951-01-20 00:00:00+00:00,0.509403
1951-01-21 00:00:00+00:00,0.42804593
1951-01-22 00:00:00+00:00,0.3457747
1951-01-23 00:00:00+00:00,0.2354538
1951-01-24 00:00:00+00:00,0.12991048
1951-01-25 00:00:00+00:00,0.07362585
1951-01-26 00:00:00+00:00,0.050236348
1951-01-27 00:00:00+00:00,0.04518533
1951-01-28 00:00:00+00:00,0.04897003
1951-01-29 00:00:00+00:00,0.1692039
1951-01-30 00:00:00+00:00,0.45730907
1951-01-31 00:00:00+00:00,0.4978768
1951-02-01 00:00:00+00:00,0.44854522
1951-02-02 00:00:00+00:00,0.35765526
1951-02-03 00:00:00+00:00,0.25331402
1951-02-04 00:00:00+00:00,0.19429785
1951-02-05 00:00:00+00:00,0.1626233
1951-02-06 00:00:00+00:00,0.12464539
1951-02-07 00:00:00+00:00,0.09074292
1951-02-08 00:00:00+00:00,0.06812345
1951-02-09 00:00:00+00:00,0.045914713
1951-02-10 00:00:00+00:00,0.03636447
1951-02-11 00:00:00+00:00,0.036880225
1951-02-12 00:00:00+00:00,0.041925892
1951-02-13 00:00:00+00:00,0.041486613
1951-02-14 00:00:00+00:00,0.03979439
1951-02-15 00:00:00+00:00,0.037704974
1951-02-16 00:00:00+00:00,0.037223514
1951-02-17 00:00:00+00:00,0.036982287
1951-02-18 00:00:00+00:00,0.03644386
1951-02-19 00:00:00+00:00,0.035586126
1951-02-20 00:00:00+00:00,0.034092378
1951-02-21 00:00:00+00:00,0.03391591
1951-02-22 00:00:00+00:00,0.113368385
1951-02-23 00:00:00+00:00,0.20844321
1951-02-24 00:00:00+00:00,0.2010038
1951-02-25 00:00:00+00:00,0.15344855
1951-02-26 00:00:00+00:00,0.22524974
1951-02-27 00:00:00+00:00,0.8304293
1951-02-28 00:00:00+00:00,0.87718683
1951-03-01 00:00:00+00:00,1.518018
1951-03-02 00:00:00+00:00,1.8441725
1951-03-03 00:00:00+00:00,1.7451183
1951-03-04 00:00:00+00:00,1.4408852
1951-03-05 00:00:00+00:00,1.1854489
1951-03-06 00:00:00+00:00,0.9958328
1951-03-07 00:00:00+00:00,0.7878272
1951-03-08 00:00:00+00:00,0.59717566
1951-03-09 00:00:00+00:00,0.43520305
1951-03-10 00:00:00+00:00,0.31541356
1951-03-11 00:00:00+00:00,0.23651654
1951-03-12 00:00:00+00:00,0.17551441
1951-03-13 00:00:00+00:00,0.12604004
1951-03-14 00:00:00+00:00,0.09573228
1951-03-15 00:00:00+00:00,0.07532677
1951-03-16 00:00:00+00:00,0.06350141
1951-03-17 00:00:00+00:00,0.057173267
1951-03-18 00:00:00+00:00,0.053018175
1951-03-19 00:00:00+00:00,0.047517903
1951-03-20 00:00:00+00:00,0.04203527
1951-03-21 00:00:00+00:00,0.037183765
1951-03-22 00:00:00+00:00,0.033618156
1951-03-23 00:00:00+00:00,0.03014739
1951-03-24 00:00:00+00:00,0.028081901
1951-03-25 00:00:00+00:00,0.025860827
1951-03-26 00:00:00+00:00,0.024322625
1951-03-27 00:00:00+00:00,0.022107646
1951-03-28 00:00:00+00:00,0.020502772
1951-03-29 00:00:00+00:00,0.02034901
1951-03-30 00:00:00+00:00,0.020370554
1951-03-31 00:00:00+00:00,0.020259408
1951-04-01 00:00:00+00:00,0.019934364
1951-04-02 00:00:00+00:00,0.019455438
1951-04-03 00:00:00+00:00,0.019456504
1951-04-04 00:00:00+00:00,0.027073802
1951-04-05 00:00:00+00:00,0.060840197
1951-04-06 00:00:00+00:00,0.062298045
1951-04-07 00:00:00+00:00,0.047495462
1951-04-08 00:00:00+00:00,0.027872864
1951-04-09 00:00:00+00:00,0.02130804
1951-04-10 00:00:00+00:00,0.019797428
1951-04-11 00:00:00+00:00,0.018280976
1951-04-12 00:00:00+00:00,0.016895875
1951-04-13 00:00:00+00:00,0.016099986
1951-04-14 00:00:00+00:00,0.015516006
1951-04-15 00:00:00+00:00,0.015044002
1951-04-16 00:00:00+00:00,0.014735649
1951-04-17 00:00:00+00:00,0.014467236
1951-04-18 00:00:00+00:00,0.014425548
1951-04-19 00:00:00+00:00,0.014537931
1951-04-20 00:00:00+00:00,0.016482243
1951-04-21 00:00:00+00:00,0.01450398
1951-04-22 00:00:00+00:00,0.01436749
1951-04-23 00:00:00+00:00,0.014338412
1951-04-24 00:00:00+00:00,0.014568551
1951-04-25 00:00:00+00:00,0.06804678
1951-04-26 00:00:00+00:00,0.112512596
1951-04-27 00:00:00+00:00,0.07817118
1951-04-28 00:00:00+00:00,0.20949507
1951-04-29 00:00:00+00:00,0.5180801
1951-04-30 00:00:00+00:00,0.48411748
1951-05-01 00:00:00+00:00,0.3831851
1951-05-02 00:00:00+00:00,0.2688676
1951-05-03 00:00:00+00:00,0.21079108
1951-05-04 00:00:00+00:00,0.17387907
1951-05-05 00:00:00+00:00,0.1549488
1951-05-06 00:00:00+00:00,0.13926548
1951-05-07 00:00:00+00:00,0.119939975
1951-05-08 00:00:00+00:00,0.10276094
1951-05-09 00:00:00+00:00,0.082897596
1951-05-10 00:00:00+00:00,0.066715926
1951-05-11 00:00:00+00:00,0.05731132
1951-05-12 00:00:00+00:00,0.051496647
1951-05-13 00:00:00+00:00,0.052216057
1951-05-14 00:00:00+00:00,0.07126819
1951-05-15 00:00:00+00:00,0.059237435
1951-05-16 00:00:00+00:00,0.052639313
1951-05-17 00:00:00+00:00,0.046822447
1951-05-18 00:00:00+00:00,0.04192145
1951-05-19 00:00:00+00:00,0.038006023
1951-05-20 00:00:00+00:00,0.036492422
1951-05-21 00:00:00+00:00,0.0357654
1951-05-22 00:00:00+00:00,0.033367973
1951-05-23 00:00:00+00:00,0.030881139
1951-05-24 00:00:00+00:00,0.027767189
1951-05-25 00:00:00+00:00,0.024643231
1951-05-26 00:00:00+00:00,0.022088917
1951-05-27 00:00:00+00:00,0.019807842
1951-05-28 00:00:00+00:00,0.017811736
1951-05-29 00:00:00+00:00,0.015774695
1951-05-30 00:00:00+00:00,0.014500349
1951-05-31 00:00:00+00:00,0.014109445
1951-06-01 00:00:00+00:00,0.013621512
1951-06-02 00:00:00+00:00,0.012965278
1951-06-03 00:00:00+00:00,0.012211604
1951-06-04 00:00:00+00:00,0.011835534
1951-06-05 00:00:00+00:00,0.0114989495
1951-06-06 00:00:00+00:00,0.011154558
1951-06-07 00:00:00+00:00,0.010819864
1951-06-08 00:00:00+00:00,0.010431617
1951-06-09 00:00:00+00:00,0.009893252
1951-06-10 00:00:00+00:00,0.009256267
1951-06-11 00:00:00+00:00,0.008411972
1951-06-12 00:00:00+00:00,0.007725201
1951-06-13 00:00:00+00:00,0.006957883
1951-06-14 00:00:00+00:00,0.006094998
1951-06-15 00:00:00+00:00,0.005217184
1951-06-16 00:00:00+00:00,0.0042772004
1951-06-17 00:00:00+00:00,0.003277821
1951-06-18 00:00:00+00:00,0.0022338831
1951-06-19 00:00:00+00:00,0.0012217993
1951-06-20 00:00:00+00:00,0.0002821426
1951-06-21 00:00:00+00:00,0.0
1951-06-22 00:00:00+00:00,0.0
1951-06-23 00:00:00+00:00,0.0
1951-06-24 00:00:00+00:00,0.0
1951-06-25 00:00:00+00:00,0.0
1951-06-26 00:00:00+00:00,0.0
1951-06-27 00:00:00+00:00,0.0
1951-06-28 00:00:00+00:00,0.0
1951-06-29 00:00:00+00:00,0.0
1951-06-30 00:00:00+00:00,0.0
1951-07-01 00:00:00+00:00,0.0
1951-07-02 00:00:00+00:00,0.0
1951-07-03 00:00:00+00:00,0.0
1951-07-04 00:00:00+00:00,0.0
1951-07-05 00:00:00+00:00,0.0
1951-07-06 00:00:00+00:00,0.0
1951-07-07 00:00:00+00:00,0.0
1951-07-08 00:00:00+00:00,0.0
1951-07-09 00:00:00+00:00,0.0
1951-07-10 00:00:00+00:00,0.0
1951-07-11 00:00:00+00:00,0.0
1951-07-12 00:00:00+00:00,0.0
1951-07-13 00:00:00+00:00,0.0
1951-07-14 00:00:00+00:00,0.0
1951-07-15 00:00:00+00:00,0.0
1951-07-16 00:00:00+00:00,0.0
1951-07-17 00:00:00+00:00,0.0
1951-07-18 00:00:00+00:00,0.0
1951-07-19 00:00:00+00:00,0.0
1951-07-20 00:00:00+00:00,0.0
1951-07-21 00:00:00+00:00,0.0
1951-07-22 00:00:00+00:00,0.0
1951-07-23 00:00:00+00:00,0.0
1951-07-24 00:00:00+00:00,0.0
1951-07-25 00:00:00+00:00,0.0
1951-07-26 00:00:00+00:00,0.0
1951-07-27 00:00:00+00:00,0.0
1951-07-28 00:00:00+00:00,0.0
1951-07-29 00:00:00+00:00,0.0
1951-07-30 00:00:00+00:00,0.0
1951-07-31 00:00:00+00:00,0.0
1951-08-01 00:00:00+00:00,0.0
1951-08-02 00:00:00+00:00,0.0
1951-08-03 00:00:00+00:00,0.0
1951-08-04 00:00:00+00:00,0.0
1951-08-05 00:00:00+00:00,0.0
1951-08-06 00:00:00+00:00,0.0
1951-08-07 00:00:00+00:00,0.0
1951-08-08 00:00:00+00:00,0.0
1951-08-09 00:00:00+00:00,0.0
1951-08-10 00:00:00+00:00,0.0
1951-08-11 00:00:00+00:00,0.0
1951-08-12 00:00:00+00:00,0.0
1951-08-13 00:00:00+00:00,0.0
1951-08-14 00:00:00+00:00,0.0
1951-08-15 00:00:00+00:00,0.0
1951-08-16 00:00:00+00:00,0.0
1951-08-17 00:00:00+00:00,0.0
1951-08-18 00:00:00+00:00,0.0
1951-08-19 00:00:00+00:00,0.0
1951-08-20 00:00:00+00:00,0.0
1951-08-21 00:00:00+00:00,0.0
1951-08-22 00:00:00+00:00,0.0
1951-08-23 00:00:00+00:00,0.0
1951-08-24 00:00:00+00:00,0.0
1951-08-25 00:00:00+00:00,0.0
1951-08-26 00:00:00+00:00,0.0
1951-08-27 00:00:00+00:00,0.0
1951-08-28 00:00:00+00:00,0.0
1951-08-29 00:00:00+00:00,0.0
1951-08-30 00:00:00+00:00,0.0
1951-08-31 00:00:00+00:00,0.0
1951-09-01 00:00:00+00:00,0.0
1951-09-02 00:00:00+00:00,0.0
1951-09-03 00:00:00+00:00,0.0
1951-09-04 00:00:00+00:00,0.0
1951-09-05 00:00:00+00:00,0.0
1951-09-06 00:00:00+00:00,0.0
1951-09-07 00:00:00+00:00,0.0
1951-09-08 00:00:00+00:00,0.0
1951-09-09 00:00:00+00:00,0.0
1951-09-10 00:00:00+00:00,0.0
1951-09-11 00:00:00+00:00,0.0
1951-09-12 00:00:00+00:00,0.0
1951-09-13 00:00:00+00:00,0.0
1951-09-14 00:00:00+00:00,0.0
1951-09-15 00:00:00+00:00,0.0
1951-09-16 00:00:00+00:00,0.0
1951-09-17 00:00:00+00:00,0.0
1951-09-18 00:00:00+00:00,0.0
1951-09-19 00:00:00+00:00,0.0
1951-09-20 00:00:00+00:00,0.0
1951-09-21 00:00:00+00:00,0.0
