time,soilmoist1_month_CanESM2_rcp85
2046-11-30 00:00:00+00:00,5.9277806
2046-12-31 00:00:00+00:00,12.834284
2047-01-31 00:00:00+00:00,13.101674
2047-02-28 00:00:00+00:00,12.355594
2047-03-31 00:00:00+00:00,13.846132
2047-04-30 00:00:00+00:00,7.885742
2047-05-31 00:00:00+00:00,5.5027533
2047-06-30 00:00:00+00:00,5.6231894
2047-07-31 00:00:00+00:00,6.579254
2047-08-31 00:00:00+00:00,10.246582
2047-09-30 00:00:00+00:00,8.303936
2047-10-31 00:00:00+00:00,6.3959064
2047-11-30 00:00:00+00:00,6.8621244
2047-12-31 00:00:00+00:00,10.926997
2048-01-31 00:00:00+00:00,20.280334
2048-02-29 00:00:00+00:00,18.02707
2048-03-31 00:00:00+00:00,14.927743
2048-04-30 00:00:00+00:00,6.885661
2048-05-31 00:00:00+00:00,7.164459
2048-06-30 00:00:00+00:00,5.473935
2048-07-31 00:00:00+00:00,7.6662602
2048-08-31 00:00:00+00:00,8.596285
2048-09-30 00:00:00+00:00,9.716741
2048-10-31 00:00:00+00:00,6.641004
2048-11-30 00:00:00+00:00,14.854216
2048-12-31 00:00:00+00:00,10.188829
2049-01-31 00:00:00+00:00,8.424091
2049-02-28 00:00:00+00:00,13.379334
2049-03-31 00:00:00+00:00,9.824055
2049-04-30 00:00:00+00:00,8.587583
2049-05-31 00:00:00+00:00,5.5432057
2049-06-30 00:00:00+00:00,5.3483043
2049-07-31 00:00:00+00:00,7.4868164
2049-08-31 00:00:00+00:00,11.191598
2049-09-30 00:00:00+00:00,7.9337254
2049-10-31 00:00:00+00:00,7.329769
2049-11-30 00:00:00+00:00,6.5823298
2049-12-31 00:00:00+00:00,8.322422
2050-01-31 00:00:00+00:00,14.291545
2050-02-28 00:00:00+00:00,20.21225
2050-03-31 00:00:00+00:00,13.780755
2050-04-30 00:00:00+00:00,6.83257
2050-05-31 00:00:00+00:00,5.615829
2050-06-30 00:00:00+00:00,5.319884
2050-07-31 00:00:00+00:00,8.60415
2050-08-31 00:00:00+00:00,12.550347
2050-09-30 00:00:00+00:00,9.02179
2050-10-31 00:00:00+00:00,6.595983
2050-11-30 00:00:00+00:00,7.052444
2050-12-31 00:00:00+00:00,7.6897902
2051-01-31 00:00:00+00:00,6.567762
