time,soilmoist1_month_CNRM-CM5_rcp85
2040-06-30 00:00:00+00:00,5.4068613
2040-07-31 00:00:00+00:00,6.3011813
2040-08-31 00:00:00+00:00,6.5248833
2040-09-30 00:00:00+00:00,8.30214
2040-10-31 00:00:00+00:00,5.6497827
2040-11-30 00:00:00+00:00,8.717186
2040-12-31 00:00:00+00:00,14.731421
2041-01-31 00:00:00+00:00,16.722301
2041-02-28 00:00:00+00:00,11.143444
2041-03-31 00:00:00+00:00,8.42671
2041-04-30 00:00:00+00:00,6.817213
2041-05-31 00:00:00+00:00,6.293971
2041-06-30 00:00:00+00:00,5.8787246
2041-07-31 00:00:00+00:00,5.975173
2041-08-31 00:00:00+00:00,5.9343414
2041-09-30 00:00:00+00:00,5.7543483
2041-10-31 00:00:00+00:00,5.5506253
2041-11-30 00:00:00+00:00,7.154853
2041-12-31 00:00:00+00:00,16.207985
2042-01-31 00:00:00+00:00,12.061532
2042-02-28 00:00:00+00:00,19.610703
2042-03-31 00:00:00+00:00,12.030469
2042-04-30 00:00:00+00:00,7.3074327
2042-05-31 00:00:00+00:00,5.672338
2042-06-30 00:00:00+00:00,5.46241
2042-07-31 00:00:00+00:00,6.15335
2042-08-31 00:00:00+00:00,6.8801856
2042-09-30 00:00:00+00:00,6.8266964
2042-10-31 00:00:00+00:00,5.3614893
2042-11-30 00:00:00+00:00,7.4712486
2042-12-31 00:00:00+00:00,6.884097
2043-01-31 00:00:00+00:00,19.300919
2043-02-28 00:00:00+00:00,19.189844
2043-03-31 00:00:00+00:00,11.7780905
2043-04-30 00:00:00+00:00,6.0558333
2043-05-31 00:00:00+00:00,5.5332203
2043-06-30 00:00:00+00:00,5.4608016
2043-07-31 00:00:00+00:00,5.700963
2043-08-31 00:00:00+00:00,8.0880575
2043-09-30 00:00:00+00:00,7.8479733
2043-10-31 00:00:00+00:00,9.38233
2043-11-30 00:00:00+00:00,15.837169
2043-12-31 00:00:00+00:00,15.004845
2044-01-31 00:00:00+00:00,19.05255
2044-02-29 00:00:00+00:00,13.578859
2044-03-31 00:00:00+00:00,8.425635
2044-04-30 00:00:00+00:00,6.6889353
2044-05-31 00:00:00+00:00,5.59732
2044-06-30 00:00:00+00:00,5.3158174
2044-07-31 00:00:00+00:00,6.7612166
2044-08-31 00:00:00+00:00,5.7321196
2044-09-30 00:00:00+00:00,5.434453
2044-10-31 00:00:00+00:00,6.112672
2044-11-30 00:00:00+00:00,7.9393516
2044-12-31 00:00:00+00:00,9.643995
2045-01-31 00:00:00+00:00,7.4052777
2045-02-28 00:00:00+00:00,10.902728
2045-03-31 00:00:00+00:00,8.493314
2045-04-30 00:00:00+00:00,7.812879
2045-05-31 00:00:00+00:00,5.4808354
2045-06-30 00:00:00+00:00,5.531441
2045-07-31 00:00:00+00:00,5.3670106
