time,soilmoist1_month_MIROC5_rcp85
2043-08-31 00:00:00+00:00,5.4978
2043-09-30 00:00:00+00:00,5.589662
2043-10-31 00:00:00+00:00,5.4464865
2043-11-30 00:00:00+00:00,9.585767
2043-12-31 00:00:00+00:00,8.155164
2044-01-31 00:00:00+00:00,7.0876946
2044-02-29 00:00:00+00:00,7.9999256
2044-03-31 00:00:00+00:00,6.439544
2044-04-30 00:00:00+00:00,6.201937
2044-05-31 00:00:00+00:00,6.568482
2044-06-30 00:00:00+00:00,6.3582864
2044-07-31 00:00:00+00:00,6.214357
2044-08-31 00:00:00+00:00,6.3263803
2044-09-30 00:00:00+00:00,7.749723
2044-10-31 00:00:00+00:00,8.432396
2044-11-30 00:00:00+00:00,6.1649466
2044-12-31 00:00:00+00:00,6.922386
2045-01-31 00:00:00+00:00,7.072418
2045-02-28 00:00:00+00:00,6.4299107
2045-03-31 00:00:00+00:00,15.561644
2045-04-30 00:00:00+00:00,6.6391797
2045-05-31 00:00:00+00:00,5.6995945
2045-06-30 00:00:00+00:00,6.082451
2045-07-31 00:00:00+00:00,6.5249767
2045-08-31 00:00:00+00:00,5.7344794
2045-09-30 00:00:00+00:00,5.4841948
2045-10-31 00:00:00+00:00,5.8210654
2045-11-30 00:00:00+00:00,6.2344494
2045-12-31 00:00:00+00:00,6.056486
2046-01-31 00:00:00+00:00,7.6377416
2046-02-28 00:00:00+00:00,8.248002
2046-03-31 00:00:00+00:00,6.675142
2046-04-30 00:00:00+00:00,5.615075
2046-05-31 00:00:00+00:00,5.3204503
2046-06-30 00:00:00+00:00,5.3449326
2046-07-31 00:00:00+00:00,5.5169435
2046-08-31 00:00:00+00:00,7.5151477
2046-09-30 00:00:00+00:00,5.6538353
2046-10-31 00:00:00+00:00,7.479474
2046-11-30 00:00:00+00:00,6.2392325
2046-12-31 00:00:00+00:00,18.530159
2047-01-31 00:00:00+00:00,20.010399
2047-02-28 00:00:00+00:00,15.68733
2047-03-31 00:00:00+00:00,12.088517
2047-04-30 00:00:00+00:00,6.594823
2047-05-31 00:00:00+00:00,5.3610497
2047-06-30 00:00:00+00:00,5.321826
2047-07-31 00:00:00+00:00,6.9356503
2047-08-31 00:00:00+00:00,7.0053473
2047-09-30 00:00:00+00:00,5.556542
2047-10-31 00:00:00+00:00,5.7859435
2047-11-30 00:00:00+00:00,6.325881
2047-12-31 00:00:00+00:00,7.352563
2048-01-31 00:00:00+00:00,11.388778
2048-02-29 00:00:00+00:00,17.468962
2048-03-31 00:00:00+00:00,15.024252
2048-04-30 00:00:00+00:00,9.792386
2048-05-31 00:00:00+00:00,6.5363092
2048-06-30 00:00:00+00:00,5.3359647
2048-07-31 00:00:00+00:00,5.7751393
2048-08-31 00:00:00+00:00,5.549288
2048-09-30 00:00:00+00:00,5.7574377
2048-10-31 00:00:00+00:00,6.154589
2048-11-30 00:00:00+00:00,5.605069
2048-12-31 00:00:00+00:00,12.182917
2049-01-31 00:00:00+00:00,18.249449
2049-02-28 00:00:00+00:00,12.178455
2049-03-31 00:00:00+00:00,7.759517
2049-04-30 00:00:00+00:00,6.1317563
2049-05-31 00:00:00+00:00,5.359731
2049-06-30 00:00:00+00:00,5.3275204
2049-07-31 00:00:00+00:00,5.300134
2049-08-31 00:00:00+00:00,6.0478845
2049-09-30 00:00:00+00:00,5.932745
2049-10-31 00:00:00+00:00,5.397501
2049-11-30 00:00:00+00:00,5.615031
2049-12-31 00:00:00+00:00,6.246311
2050-01-31 00:00:00+00:00,5.9416327
2050-02-28 00:00:00+00:00,10.628391
2050-03-31 00:00:00+00:00,11.984376
2050-04-30 00:00:00+00:00,6.2718077
2050-05-31 00:00:00+00:00,5.3322244
2050-06-30 00:00:00+00:00,5.301984
2050-07-31 00:00:00+00:00,5.739414
2050-08-31 00:00:00+00:00,6.6469154
2050-09-30 00:00:00+00:00,5.7720437
2050-10-31 00:00:00+00:00,5.5112996
2050-11-30 00:00:00+00:00,9.785534
2050-12-31 00:00:00+00:00,9.98471
2051-01-31 00:00:00+00:00,7.577448
2051-02-28 00:00:00+00:00,6.940408
2051-03-31 00:00:00+00:00,6.7904716
2051-04-30 00:00:00+00:00,8.185702
2051-05-31 00:00:00+00:00,6.0489163
2051-06-30 00:00:00+00:00,5.462989
2051-07-31 00:00:00+00:00,6.216454
2051-08-31 00:00:00+00:00,7.62519
2051-09-30 00:00:00+00:00,6.2267456
2051-10-31 00:00:00+00:00,5.4322305
2051-11-30 00:00:00+00:00,10.766038
2051-12-31 00:00:00+00:00,12.944687
2052-01-31 00:00:00+00:00,14.512259
2052-02-29 00:00:00+00:00,10.902411
2052-03-31 00:00:00+00:00,12.830397
2052-04-30 00:00:00+00:00,6.3613997
2052-05-31 00:00:00+00:00,5.8790407
2052-06-30 00:00:00+00:00,5.4296694
2052-07-31 00:00:00+00:00,5.3934994
2052-08-31 00:00:00+00:00,6.4278617
2052-09-30 00:00:00+00:00,9.894992
2052-10-31 00:00:00+00:00,5.8834715
2052-11-30 00:00:00+00:00,5.5736856
2052-12-31 00:00:00+00:00,6.5522337
2053-01-31 00:00:00+00:00,11.133657
2053-02-28 00:00:00+00:00,9.824664
2053-03-31 00:00:00+00:00,10.66875
2053-04-30 00:00:00+00:00,5.8203454
2053-05-31 00:00:00+00:00,5.36749
2053-06-30 00:00:00+00:00,5.4179735
2053-07-31 00:00:00+00:00,7.563026
2053-08-31 00:00:00+00:00,10.840921
2053-09-30 00:00:00+00:00,6.211462
2053-10-31 00:00:00+00:00,7.062979
2053-11-30 00:00:00+00:00,8.5060625
2053-12-31 00:00:00+00:00,15.517036
2054-01-31 00:00:00+00:00,11.981272
2054-02-28 00:00:00+00:00,14.574798
2054-03-31 00:00:00+00:00,10.23975
2054-04-30 00:00:00+00:00,7.392117
2054-05-31 00:00:00+00:00,5.484385
2054-06-30 00:00:00+00:00,5.306642
2054-07-31 00:00:00+00:00,5.9237895
2054-08-31 00:00:00+00:00,9.636309
2054-09-30 00:00:00+00:00,6.7549477
2054-10-31 00:00:00+00:00,5.8313813
2054-11-30 00:00:00+00:00,5.4276996
2054-12-31 00:00:00+00:00,7.225815
2055-01-31 00:00:00+00:00,8.667328
2055-02-28 00:00:00+00:00,19.46096
2055-03-31 00:00:00+00:00,9.47588
2055-04-30 00:00:00+00:00,6.16033
2055-05-31 00:00:00+00:00,5.4128857
2055-06-30 00:00:00+00:00,5.3119836
2055-07-31 00:00:00+00:00,5.324424
2055-08-31 00:00:00+00:00,5.6183677
