time,tair_month_HadGEM2-ES_rcp45
2022-08-31 00:00:00+00:00,30.781977
2022-09-30 00:00:00+00:00,27.379642
2022-10-31 00:00:00+00:00,22.888916
2022-11-30 00:00:00+00:00,13.912258
2022-12-31 00:00:00+00:00,10.214625
2023-01-31 00:00:00+00:00,11.500067
2023-02-28 00:00:00+00:00,11.870434
2023-03-31 00:00:00+00:00,14.800251
2023-04-30 00:00:00+00:00,16.814829
2023-05-31 00:00:00+00:00,19.998827
2023-06-30 00:00:00+00:00,28.77923
2023-07-31 00:00:00+00:00,32.586708
2023-08-31 00:00:00+00:00,29.748716
2023-09-30 00:00:00+00:00,26.61425
2023-10-31 00:00:00+00:00,18.204647
2023-11-30 00:00:00+00:00,12.342323
2023-12-31 00:00:00+00:00,9.643921
2024-01-31 00:00:00+00:00,8.325058
2024-02-29 00:00:00+00:00,11.463095
2024-03-31 00:00:00+00:00,14.828494
2024-04-30 00:00:00+00:00,18.556108
2024-05-31 00:00:00+00:00,23.862593
2024-06-30 00:00:00+00:00,28.514553
2024-07-31 00:00:00+00:00,30.510809
2024-08-31 00:00:00+00:00,30.472757
2024-09-30 00:00:00+00:00,24.131985
2024-10-31 00:00:00+00:00,24.073172
2024-11-30 00:00:00+00:00,12.115929
2024-12-31 00:00:00+00:00,10.562625
2025-01-31 00:00:00+00:00,10.844298
2025-02-28 00:00:00+00:00,9.943104
2025-03-31 00:00:00+00:00,13.433353
2025-04-30 00:00:00+00:00,19.796211
2025-05-31 00:00:00+00:00,21.039589
2025-06-30 00:00:00+00:00,30.514215
2025-07-31 00:00:00+00:00,31.207449
2025-08-31 00:00:00+00:00,29.58542
2025-09-30 00:00:00+00:00,27.687948
2025-10-31 00:00:00+00:00,23.888767
2025-11-30 00:00:00+00:00,15.320241
2025-12-31 00:00:00+00:00,8.39761
2026-01-31 00:00:00+00:00,7.653735
2026-02-28 00:00:00+00:00,9.921891
2026-03-31 00:00:00+00:00,15.784179
2026-04-30 00:00:00+00:00,21.535685
2026-05-31 00:00:00+00:00,26.191664
2026-06-30 00:00:00+00:00,29.821745
2026-07-31 00:00:00+00:00,29.582853
2026-08-31 00:00:00+00:00,30.61877
2026-09-30 00:00:00+00:00,26.912695
2026-10-31 00:00:00+00:00,19.631733
2026-11-30 00:00:00+00:00,13.7952385
2026-12-31 00:00:00+00:00,11.918146
2027-01-31 00:00:00+00:00,7.674399
2027-02-28 00:00:00+00:00,11.865555
2027-03-31 00:00:00+00:00,13.5152
2027-04-30 00:00:00+00:00,20.462883
2027-05-31 00:00:00+00:00,23.708984
2027-06-30 00:00:00+00:00,29.497297
2027-07-31 00:00:00+00:00,30.5977
2027-08-31 00:00:00+00:00,29.712633
2027-09-30 00:00:00+00:00,26.307348
2027-10-31 00:00:00+00:00,20.703297
2027-11-30 00:00:00+00:00,12.332773
2027-12-31 00:00:00+00:00,11.788811
2028-01-31 00:00:00+00:00,5.8173904
2028-02-29 00:00:00+00:00,10.241922
2028-03-31 00:00:00+00:00,13.49743
2028-04-30 00:00:00+00:00,18.987608
2028-05-31 00:00:00+00:00,22.400572
2028-06-30 00:00:00+00:00,29.437433
2028-07-31 00:00:00+00:00,29.481606
2028-08-31 00:00:00+00:00,31.894245
2028-09-30 00:00:00+00:00,27.35233
2028-10-31 00:00:00+00:00,21.492804
2028-11-30 00:00:00+00:00,11.504128
2028-12-31 00:00:00+00:00,10.888923
2029-01-31 00:00:00+00:00,10.990619
2029-02-28 00:00:00+00:00,12.563779
2029-03-31 00:00:00+00:00,11.509644
2029-04-30 00:00:00+00:00,16.33313
2029-05-31 00:00:00+00:00,23.968689
2029-06-30 00:00:00+00:00,28.668467
2029-07-31 00:00:00+00:00,31.49662
2029-08-31 00:00:00+00:00,28.921019
2029-09-30 00:00:00+00:00,27.333282
2029-10-31 00:00:00+00:00,20.765146
