time,runoff_month_HadGEM2-ES_rcp85
2015-10-31 00:00:00+00:00,0.0028676465
2015-11-30 00:00:00+00:00,0.0030694746
2015-12-31 00:00:00+00:00,0.0067530926
2016-01-31 00:00:00+00:00,0.012885264
2016-02-29 00:00:00+00:00,0.42099375
2016-03-31 00:00:00+00:00,0.0179487
2016-04-30 00:00:00+00:00,0.016280726
2016-05-31 00:00:00+00:00,0.009064341
2016-06-30 00:00:00+00:00,0.0024902779
2016-07-31 00:00:00+00:00,0.010922299
2016-08-31 00:00:00+00:00,0.0027162365
2016-09-30 00:00:00+00:00,0.00037151412
2016-10-31 00:00:00+00:00,5.5952794e-05
2016-11-30 00:00:00+00:00,0.037675463
2016-12-31 00:00:00+00:00,0.008842355
2017-01-31 00:00:00+00:00,0.04228275
2017-02-28 00:00:00+00:00,0.10871195
2017-03-31 00:00:00+00:00,0.026680129
2017-04-30 00:00:00+00:00,0.014891846
2017-05-31 00:00:00+00:00,0.007797964
2017-06-30 00:00:00+00:00,0.003416239
2017-07-31 00:00:00+00:00,0.0024182915
2017-08-31 00:00:00+00:00,0.0037531804
2017-09-30 00:00:00+00:00,7.016005e-05
2017-10-31 00:00:00+00:00,0.0039303578
2017-11-30 00:00:00+00:00,0.009896698
2017-12-31 00:00:00+00:00,0.007871429
2018-01-31 00:00:00+00:00,0.07415029
2018-02-28 00:00:00+00:00,0.05438733
2018-03-31 00:00:00+00:00,0.014058566
2018-04-30 00:00:00+00:00,0.0062539573
2018-05-31 00:00:00+00:00,0.011724255
2018-06-30 00:00:00+00:00,0.0005682863
2018-07-31 00:00:00+00:00,0.0010306936
2018-08-31 00:00:00+00:00,0.0027950814
2018-09-30 00:00:00+00:00,8.735992e-06
2018-10-31 00:00:00+00:00,0.06357369
2018-11-30 00:00:00+00:00,0.004006812
2018-12-31 00:00:00+00:00,0.005713747
2019-01-31 00:00:00+00:00,0.005736382
2019-02-28 00:00:00+00:00,0.04200565
2019-03-31 00:00:00+00:00,0.012028715
2019-04-30 00:00:00+00:00,0.0020801493
2019-05-31 00:00:00+00:00,0.00029029508
2019-06-30 00:00:00+00:00,0.00037542588
2019-07-31 00:00:00+00:00,0.001871027
2019-08-31 00:00:00+00:00,0.0033855424
2019-09-30 00:00:00+00:00,0.0005095093
2019-10-31 00:00:00+00:00,0.0033245008
2019-11-30 00:00:00+00:00,0.0003223654
2019-12-31 00:00:00+00:00,0.00045632495
2020-01-31 00:00:00+00:00,0.013565646
2020-02-29 00:00:00+00:00,0.009492406
