time,runoff_month_MIROC5_rcp85
2027-07-31 00:00:00+00:00,0.0018315158
2027-08-31 00:00:00+00:00,0.0034104309
2027-09-30 00:00:00+00:00,0.00030567285
2027-10-31 00:00:00+00:00,0.002995592
2027-11-30 00:00:00+00:00,0.0004796418
2027-12-31 00:00:00+00:00,0.05998056
2028-01-31 00:00:00+00:00,0.025214652
2028-02-29 00:00:00+00:00,0.028636381
2028-03-31 00:00:00+00:00,0.0050671357
2028-04-30 00:00:00+00:00,0.0053266967
2028-05-31 00:00:00+00:00,0.0016753079
2028-06-30 00:00:00+00:00,0.0002470707
2028-07-31 00:00:00+00:00,0.0011406187
2028-08-31 00:00:00+00:00,1.4961545e-05
2028-09-30 00:00:00+00:00,0.005699728
2028-10-31 00:00:00+00:00,0.0003746533
2028-11-30 00:00:00+00:00,0.010515939
2028-12-31 00:00:00+00:00,0.0043645743
2029-01-31 00:00:00+00:00,0.15451828
2029-02-28 00:00:00+00:00,0.71882874
2029-03-31 00:00:00+00:00,0.14912806
2029-04-30 00:00:00+00:00,0.08376457
2029-05-31 00:00:00+00:00,0.043151364
2029-06-30 00:00:00+00:00,0.01479004
2029-07-31 00:00:00+00:00,0.011120161
2029-08-31 00:00:00+00:00,0.0016701587
2029-09-30 00:00:00+00:00,0.0016679439
2029-10-31 00:00:00+00:00,0.00025713953
2029-11-30 00:00:00+00:00,0.020430207
2029-12-31 00:00:00+00:00,0.014027179
2030-01-31 00:00:00+00:00,0.022561485
2030-02-28 00:00:00+00:00,0.014870015
2030-03-31 00:00:00+00:00,0.021024773
2030-04-30 00:00:00+00:00,0.0068390253
2030-05-31 00:00:00+00:00,0.011174018
2030-06-30 00:00:00+00:00,0.0011301346
2030-07-31 00:00:00+00:00,0.005483821
2030-08-31 00:00:00+00:00,0.004181406
2030-09-30 00:00:00+00:00,0.00032546622
2030-10-31 00:00:00+00:00,0.0042608865
2030-11-30 00:00:00+00:00,2.4338846e-07
2030-12-31 00:00:00+00:00,0.0014814223
2031-01-31 00:00:00+00:00,0.0063951495
2031-02-28 00:00:00+00:00,0.005816986
2031-03-31 00:00:00+00:00,0.0060341083
2031-04-30 00:00:00+00:00,0.13021632
2031-05-31 00:00:00+00:00,0.00029856895
2031-06-30 00:00:00+00:00,0.0003480768
2031-07-31 00:00:00+00:00,0.001360427
2031-08-31 00:00:00+00:00,0.0055142706
2031-09-30 00:00:00+00:00,0.019158505
2031-10-31 00:00:00+00:00,0.0017026359
2031-11-30 00:00:00+00:00,0.00025016273
2031-12-31 00:00:00+00:00,0.008969675
2032-01-31 00:00:00+00:00,0.025773322
2032-02-29 00:00:00+00:00,0.0077610225
2032-03-31 00:00:00+00:00,0.03228513
2032-04-30 00:00:00+00:00,0.024022613
2032-05-31 00:00:00+00:00,0.0020943924
2032-06-30 00:00:00+00:00,3.7622292e-05
2032-07-31 00:00:00+00:00,0.0051629036
2032-08-31 00:00:00+00:00,0.010322502
2032-09-30 00:00:00+00:00,6.13952e-05
2032-10-31 00:00:00+00:00,0.023064416
2032-11-30 00:00:00+00:00,0.010483482
2032-12-31 00:00:00+00:00,0.04226999
2033-01-31 00:00:00+00:00,0.08368031
2033-02-28 00:00:00+00:00,0.16836984
2033-03-31 00:00:00+00:00,0.051853426
2033-04-30 00:00:00+00:00,0.007748377
2033-05-31 00:00:00+00:00,0.00443583
2033-06-30 00:00:00+00:00,0.0017717163
2033-07-31 00:00:00+00:00,0.0025654738
2033-08-31 00:00:00+00:00,0.0022207797
2033-09-30 00:00:00+00:00,0.001797435
2033-10-31 00:00:00+00:00,0.0020045487
2033-11-30 00:00:00+00:00,0.014424718
2033-12-31 00:00:00+00:00,0.083720624
2034-01-31 00:00:00+00:00,0.08260775
2034-02-28 00:00:00+00:00,0.03367116
2034-03-31 00:00:00+00:00,0.09116465
2034-04-30 00:00:00+00:00,0.02934026
2034-05-31 00:00:00+00:00,0.018369246
2034-06-30 00:00:00+00:00,0.003355237
2034-07-31 00:00:00+00:00,0.0021591273
2034-08-31 00:00:00+00:00,1.3422623e-05
2034-09-30 00:00:00+00:00,1.3130142e-06
2034-10-31 00:00:00+00:00,0.000988834
2034-11-30 00:00:00+00:00,0.007971755
2034-12-31 00:00:00+00:00,0.024874171
2035-01-31 00:00:00+00:00,0.0028957108
2035-02-28 00:00:00+00:00,0.022235392
2035-03-31 00:00:00+00:00,0.03636417
2035-04-30 00:00:00+00:00,0.023795065
2035-05-31 00:00:00+00:00,0.002199478
2035-06-30 00:00:00+00:00,0.0008844183
2035-07-31 00:00:00+00:00,3.5053083e-05
2035-08-31 00:00:00+00:00,0.00022956185
