time,runoff_month_CanESM2_rcp85
2030-06-30 00:00:00+00:00,0.0019207031
2030-07-31 00:00:00+00:00,0.005309831
2030-08-31 00:00:00+00:00,0.0029245373
2030-09-30 00:00:00+00:00,0.0061746985
2030-10-31 00:00:00+00:00,0.0040716096
2030-11-30 00:00:00+00:00,0.0030827222
2030-12-31 00:00:00+00:00,0.016037257
2031-01-31 00:00:00+00:00,0.01065817
2031-02-28 00:00:00+00:00,0.09376804
2031-03-31 00:00:00+00:00,0.14948653
2031-04-30 00:00:00+00:00,0.01291037
2031-05-31 00:00:00+00:00,0.06889857
2031-06-30 00:00:00+00:00,0.0034337197
2031-07-31 00:00:00+00:00,0.0023701976
2031-08-31 00:00:00+00:00,0.0060519367
2031-09-30 00:00:00+00:00,0.02487146
2031-10-31 00:00:00+00:00,0.00085133093
2031-11-30 00:00:00+00:00,0.08286877
2031-12-31 00:00:00+00:00,0.02460156
2032-01-31 00:00:00+00:00,0.69960505
2032-02-29 00:00:00+00:00,0.47325575
2032-03-31 00:00:00+00:00,0.023635209
2032-04-30 00:00:00+00:00,0.039526485
2032-05-31 00:00:00+00:00,0.023366928
2032-06-30 00:00:00+00:00,0.004779134
2032-07-31 00:00:00+00:00,0.008572453
2032-08-31 00:00:00+00:00,0.0021601266
2032-09-30 00:00:00+00:00,0.00014581581
2032-10-31 00:00:00+00:00,0.001223559
2032-11-30 00:00:00+00:00,0.002071613
2032-12-31 00:00:00+00:00,8.4974585e-05
2033-01-31 00:00:00+00:00,0.19124179
2033-02-28 00:00:00+00:00,0.12991321
2033-03-31 00:00:00+00:00,0.076672874
2033-04-30 00:00:00+00:00,0.00977106
2033-05-31 00:00:00+00:00,0.003905574
2033-06-30 00:00:00+00:00,0.0021198278
2033-07-31 00:00:00+00:00,0.00091246003
2033-08-31 00:00:00+00:00,0.00046729628
2033-09-30 00:00:00+00:00,2.4473748e-06
2033-10-31 00:00:00+00:00,0.00014068223
2033-11-30 00:00:00+00:00,0.000303836
2033-12-31 00:00:00+00:00,0.0007112591
2034-01-31 00:00:00+00:00,0.0001619078
2034-02-28 00:00:00+00:00,0.032185227
2034-03-31 00:00:00+00:00,0.0005524555
2034-04-30 00:00:00+00:00,0.025057888
2034-05-31 00:00:00+00:00,0.0005112408
2034-06-30 00:00:00+00:00,0.00044277313
2034-07-31 00:00:00+00:00,0.0006382714
2034-08-31 00:00:00+00:00,0.019797236
2034-09-30 00:00:00+00:00,0.00026895513
2034-10-31 00:00:00+00:00,0.00011257269
2034-11-30 00:00:00+00:00,0.004624029
2034-12-31 00:00:00+00:00,0.005358007
2035-01-31 00:00:00+00:00,0.13492021
2035-02-28 00:00:00+00:00,0.30376178
2035-03-31 00:00:00+00:00,0.079910554
2035-04-30 00:00:00+00:00,0.037673756
2035-05-31 00:00:00+00:00,0.016961176
2035-06-30 00:00:00+00:00,0.0026660233
2035-07-31 00:00:00+00:00,0.015675457
2035-08-31 00:00:00+00:00,0.012735039
2035-09-30 00:00:00+00:00,0.00030789262
2035-10-31 00:00:00+00:00,0.00031496983
2035-11-30 00:00:00+00:00,0.004036577
2035-12-31 00:00:00+00:00,0.00092623825
2036-01-31 00:00:00+00:00,0.0005368961
2036-02-29 00:00:00+00:00,0.07044879
2036-03-31 00:00:00+00:00,0.011250714
2036-04-30 00:00:00+00:00,0.00086823234
2036-05-31 00:00:00+00:00,0.00019506813
2036-06-30 00:00:00+00:00,0.00020711747
2036-07-31 00:00:00+00:00,0.005480541
2036-08-31 00:00:00+00:00,0.008211642
2036-09-30 00:00:00+00:00,0.009976659
2036-10-31 00:00:00+00:00,0.0073675145
2036-11-30 00:00:00+00:00,0.00035151004
2036-12-31 00:00:00+00:00,0.0013689663
2037-01-31 00:00:00+00:00,0.005758699
2037-02-28 00:00:00+00:00,0.12543297
2037-03-31 00:00:00+00:00,0.032616805
2037-04-30 00:00:00+00:00,0.015091199
2037-05-31 00:00:00+00:00,0.0026428455
2037-06-30 00:00:00+00:00,0.001298945
2037-07-31 00:00:00+00:00,0.0038257947
2037-08-31 00:00:00+00:00,0.0057714246
2037-09-30 00:00:00+00:00,0.004432307
2037-10-31 00:00:00+00:00,0.0062704016
2037-11-30 00:00:00+00:00,0.007898819
2037-12-31 00:00:00+00:00,0.0005272132
2038-01-31 00:00:00+00:00,0.26708195
2038-02-28 00:00:00+00:00,0.056492016
2038-03-31 00:00:00+00:00,0.06725964
2038-04-30 00:00:00+00:00,0.0133069195
2038-05-31 00:00:00+00:00,0.0017777483
2038-06-30 00:00:00+00:00,0.0007232016
2038-07-31 00:00:00+00:00,0.0012554954
2038-08-31 00:00:00+00:00,0.011425448
2038-09-30 00:00:00+00:00,0.00074983755
2038-10-31 00:00:00+00:00,0.002817987
2038-11-30 00:00:00+00:00,0.009020527
2038-12-31 00:00:00+00:00,0.0020111867
2039-01-31 00:00:00+00:00,0.15849282
2039-02-28 00:00:00+00:00,0.010842692
2039-03-31 00:00:00+00:00,0.008407436
2039-04-30 00:00:00+00:00,0.008664418
2039-05-31 00:00:00+00:00,0.00050593854
2039-06-30 00:00:00+00:00,0.00032685918
2039-07-31 00:00:00+00:00,0.0028570078
2039-08-31 00:00:00+00:00,0.010205417
2039-09-30 00:00:00+00:00,0.00017736986
2039-10-31 00:00:00+00:00,0.0006268572
2039-11-30 00:00:00+00:00,0.0013679359
2039-12-31 00:00:00+00:00,1.7124983e-05
2040-01-31 00:00:00+00:00,0.03178309
2040-02-29 00:00:00+00:00,0.080827475
2040-03-31 00:00:00+00:00,0.023497323
2040-04-30 00:00:00+00:00,0.008480009
2040-05-31 00:00:00+00:00,0.0009939814
2040-06-30 00:00:00+00:00,0.0006239003
2040-07-31 00:00:00+00:00,0.006640149
2040-08-31 00:00:00+00:00,0.0100714555
2040-09-30 00:00:00+00:00,0.00044009383
2040-10-31 00:00:00+00:00,0.00027153155
2040-11-30 00:00:00+00:00,0.0036363946
2040-12-31 00:00:00+00:00,0.064583756
2041-01-31 00:00:00+00:00,0.010267782
2041-02-28 00:00:00+00:00,0.34468812
2041-03-31 00:00:00+00:00,0.03227476
2041-04-30 00:00:00+00:00,0.021911085
2041-05-31 00:00:00+00:00,0.003488107
2041-06-30 00:00:00+00:00,0.0014881243
2041-07-31 00:00:00+00:00,0.0035368276
2041-08-31 00:00:00+00:00,0.0582774
2041-09-30 00:00:00+00:00,0.00029499314
2041-10-31 00:00:00+00:00,0.0009572036
2041-11-30 00:00:00+00:00,0.004974294
2041-12-31 00:00:00+00:00,0.004758778
2042-01-31 00:00:00+00:00,0.218952
2042-02-28 00:00:00+00:00,0.03163809
2042-03-31 00:00:00+00:00,0.09620067
