time,snowfall_month_CanESM2_rcp45
2014-03-31 00:00:00+00:00,0.044542983
2014-04-30 00:00:00+00:00,0.0013038545
2014-05-31 00:00:00+00:00,0.00011782872
2014-06-30 00:00:00+00:00,3.6070764e-05
2014-07-31 00:00:00+00:00,0.0
2014-08-31 00:00:00+00:00,0.00013839558
2014-09-30 00:00:00+00:00,1.1486428e-05
2014-10-31 00:00:00+00:00,0.0024490186
2014-11-30 00:00:00+00:00,0.001246472
2014-12-31 00:00:00+00:00,0.028774068
2015-01-31 00:00:00+00:00,0.10483303
2015-02-28 00:00:00+00:00,0.21611674
2015-03-31 00:00:00+00:00,0.053280916
2015-04-30 00:00:00+00:00,0.025699157
2015-05-31 00:00:00+00:00,0.0022341965
2015-06-30 00:00:00+00:00,2.412263e-05
2015-07-31 00:00:00+00:00,0.0
2015-08-31 00:00:00+00:00,0.0
2015-09-30 00:00:00+00:00,2.2456814e-05
2015-10-31 00:00:00+00:00,0.00063002395
2015-11-30 00:00:00+00:00,0.004286665
2015-12-31 00:00:00+00:00,0.022703512
2016-01-31 00:00:00+00:00,0.09981148
2016-02-29 00:00:00+00:00,0.12846988
2016-03-31 00:00:00+00:00,0.10481365
2016-04-30 00:00:00+00:00,0.04286954
2016-05-31 00:00:00+00:00,0.00027040928
2016-06-30 00:00:00+00:00,5.2529913e-06
2016-07-31 00:00:00+00:00,5.363667e-06
2016-08-31 00:00:00+00:00,2.8907767e-05
2016-09-30 00:00:00+00:00,2.3159668e-05
2016-10-31 00:00:00+00:00,3.6794052e-08
2016-11-30 00:00:00+00:00,0.065084346
2016-12-31 00:00:00+00:00,0.023758907
2017-01-31 00:00:00+00:00,0.04367432
2017-02-28 00:00:00+00:00,0.0640315
2017-03-31 00:00:00+00:00,0.0067266435
2017-04-30 00:00:00+00:00,0.047613587
2017-05-31 00:00:00+00:00,3.3293236e-05
2017-06-30 00:00:00+00:00,0.0
2017-07-31 00:00:00+00:00,9.530407e-06
2017-08-31 00:00:00+00:00,7.537806e-05
2017-09-30 00:00:00+00:00,1.8078124e-05
2017-10-31 00:00:00+00:00,0.0066882996
2017-11-30 00:00:00+00:00,0.01205731
2017-12-31 00:00:00+00:00,0.0029743605
2018-01-31 00:00:00+00:00,0.008535584
2018-02-28 00:00:00+00:00,0.06722236
2018-03-31 00:00:00+00:00,0.0073461025
2018-04-30 00:00:00+00:00,0.0001704711
2018-05-31 00:00:00+00:00,5.465702e-06
2018-06-30 00:00:00+00:00,1.1442917e-06
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,6.799152e-06
2018-09-30 00:00:00+00:00,9.409637e-08
2018-10-31 00:00:00+00:00,7.356413e-06
2018-11-30 00:00:00+00:00,0.027511057
2018-12-31 00:00:00+00:00,0.031391315
2019-01-31 00:00:00+00:00,4.305698e-05
2019-02-28 00:00:00+00:00,0.24033104
2019-03-31 00:00:00+00:00,0.007292009
2019-04-30 00:00:00+00:00,0.087128915
2019-05-31 00:00:00+00:00,7.570203e-05
2019-06-30 00:00:00+00:00,4.8794653e-05
2019-07-31 00:00:00+00:00,0.0
2019-08-31 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.00021972637
2019-10-31 00:00:00+00:00,0.0071536587
2019-11-30 00:00:00+00:00,0.007648621
2019-12-31 00:00:00+00:00,0.015049536
2020-01-31 00:00:00+00:00,0.03714363
2020-02-29 00:00:00+00:00,0.18496625
2020-03-31 00:00:00+00:00,0.026812887
2020-04-30 00:00:00+00:00,0.0016173358
2020-05-31 00:00:00+00:00,1.1429578e-06
2020-06-30 00:00:00+00:00,1.3404147e-05
2020-07-31 00:00:00+00:00,1.2468721e-06
2020-08-31 00:00:00+00:00,1.7130212e-07
2020-09-30 00:00:00+00:00,0.00014430647
2020-10-31 00:00:00+00:00,3.8247003e-06
2020-11-30 00:00:00+00:00,8.231728e-05
2020-12-31 00:00:00+00:00,0.19916643
2021-01-31 00:00:00+00:00,0.010024823
2021-02-28 00:00:00+00:00,0.18035401
2021-03-31 00:00:00+00:00,0.0029817366
2021-04-30 00:00:00+00:00,0.00011167716
2021-05-31 00:00:00+00:00,3.8800965e-07
2021-06-30 00:00:00+00:00,0.00057021907
2021-07-31 00:00:00+00:00,0.0
2021-08-31 00:00:00+00:00,0.0
2021-09-30 00:00:00+00:00,9.587683e-06
2021-10-31 00:00:00+00:00,3.9386345e-05
2021-11-30 00:00:00+00:00,0.005963687
2021-12-31 00:00:00+00:00,0.10168362
2022-01-31 00:00:00+00:00,0.3783133
2022-02-28 00:00:00+00:00,0.049559392
2022-03-31 00:00:00+00:00,0.13292445
2022-04-30 00:00:00+00:00,0.048630945
2022-05-31 00:00:00+00:00,0.01702796
2022-06-30 00:00:00+00:00,4.381703e-05
2022-07-31 00:00:00+00:00,7.945289e-07
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,1.3682792e-06
2022-10-31 00:00:00+00:00,0.00029904678
2022-11-30 00:00:00+00:00,0.0001705398
2022-12-31 00:00:00+00:00,0.098211505
2023-01-31 00:00:00+00:00,0.050838377
2023-02-28 00:00:00+00:00,0.09323763
2023-03-31 00:00:00+00:00,0.058725838
2023-04-30 00:00:00+00:00,0.090776995
2023-05-31 00:00:00+00:00,0.0060806493
2023-06-30 00:00:00+00:00,0.0
2023-07-31 00:00:00+00:00,5.8505356e-07
2023-08-31 00:00:00+00:00,0.0
2023-09-30 00:00:00+00:00,1.2446558e-05
2023-10-31 00:00:00+00:00,0.004613429
2023-11-30 00:00:00+00:00,0.009971402
2023-12-31 00:00:00+00:00,0.22398998
2024-01-31 00:00:00+00:00,0.05053119
2024-02-29 00:00:00+00:00,0.23103993
2024-03-31 00:00:00+00:00,0.020790266
2024-04-30 00:00:00+00:00,0.00019080732
2024-05-31 00:00:00+00:00,0.00017058307
2024-06-30 00:00:00+00:00,0.00016724282
2024-07-31 00:00:00+00:00,0.0
2024-08-31 00:00:00+00:00,5.17182e-06
2024-09-30 00:00:00+00:00,0.00020267165
2024-10-31 00:00:00+00:00,0.0
2024-11-30 00:00:00+00:00,0.003051004
2024-12-31 00:00:00+00:00,0.025345359
2025-01-31 00:00:00+00:00,0.010486831
2025-02-28 00:00:00+00:00,0.08203513
2025-03-31 00:00:00+00:00,0.0076618404
2025-04-30 00:00:00+00:00,0.00021504164
2025-05-31 00:00:00+00:00,1.2353877e-05
2025-06-30 00:00:00+00:00,1.1602203e-05
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,7.881615e-06
2025-10-31 00:00:00+00:00,6.58469e-05
2025-11-30 00:00:00+00:00,0.001789473
2025-12-31 00:00:00+00:00,0.14040269
2026-01-31 00:00:00+00:00,0.06792133
2026-02-28 00:00:00+00:00,0.09263856
2026-03-31 00:00:00+00:00,0.08506778
2026-04-30 00:00:00+00:00,0.013141587
2026-05-31 00:00:00+00:00,1.5338705e-06
2026-06-30 00:00:00+00:00,1.02415925e-05
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,1.6275791e-08
2026-09-30 00:00:00+00:00,0.0003277842
2026-10-31 00:00:00+00:00,5.988128e-07
2026-11-30 00:00:00+00:00,0.0105130905
2026-12-31 00:00:00+00:00,0.00070383976
2027-01-31 00:00:00+00:00,0.11894902
2027-02-28 00:00:00+00:00,0.0609583
2027-03-31 00:00:00+00:00,0.033571422
2027-04-30 00:00:00+00:00,0.037201315
2027-05-31 00:00:00+00:00,0.004311511
2027-06-30 00:00:00+00:00,6.0720875e-05
2027-07-31 00:00:00+00:00,0.0
2027-08-31 00:00:00+00:00,0.0
2027-09-30 00:00:00+00:00,1.6972567e-06
2027-10-31 00:00:00+00:00,0.00011439176
2027-11-30 00:00:00+00:00,0.001989775
2027-12-31 00:00:00+00:00,0.06457217
2028-01-31 00:00:00+00:00,0.018839689
2028-02-29 00:00:00+00:00,0.039065454
2028-03-31 00:00:00+00:00,0.011825773
2028-04-30 00:00:00+00:00,0.035286184
2028-05-31 00:00:00+00:00,0.00037794668
2028-06-30 00:00:00+00:00,0.00018276274
2028-07-31 00:00:00+00:00,0.0
2028-08-31 00:00:00+00:00,0.0
2028-09-30 00:00:00+00:00,1.4550592e-05
2028-10-31 00:00:00+00:00,0.0003350761
2028-11-30 00:00:00+00:00,0.00902657
2028-12-31 00:00:00+00:00,0.102410525
2029-01-31 00:00:00+00:00,0.16482066
2029-02-28 00:00:00+00:00,0.0863034
2029-03-31 00:00:00+00:00,0.022787776
2029-04-30 00:00:00+00:00,0.020184577
2029-05-31 00:00:00+00:00,0.013819539
2029-06-30 00:00:00+00:00,1.6833708e-05
2029-07-31 00:00:00+00:00,0.0
2029-08-31 00:00:00+00:00,0.0
2029-09-30 00:00:00+00:00,0.0
2029-10-31 00:00:00+00:00,0.0060658352
2029-11-30 00:00:00+00:00,0.016795654
2029-12-31 00:00:00+00:00,0.016793177
2030-01-31 00:00:00+00:00,0.008246461
2030-02-28 00:00:00+00:00,0.11359946
2030-03-31 00:00:00+00:00,0.13161737
2030-04-30 00:00:00+00:00,0.00031875022
2030-05-31 00:00:00+00:00,7.9565434e-05
2030-06-30 00:00:00+00:00,7.853557e-06
2030-07-31 00:00:00+00:00,0.0
2030-08-31 00:00:00+00:00,0.0
2030-09-30 00:00:00+00:00,2.924498e-05
2030-10-31 00:00:00+00:00,0.0001349208
2030-11-30 00:00:00+00:00,0.017173842
2030-12-31 00:00:00+00:00,0.03824186
2031-01-31 00:00:00+00:00,0.01344913
2031-02-28 00:00:00+00:00,0.005584616
2031-03-31 00:00:00+00:00,0.0027390206
2031-04-30 00:00:00+00:00,0.02498463
2031-05-31 00:00:00+00:00,4.5335917e-05
2031-06-30 00:00:00+00:00,1.6512059e-06
2031-07-31 00:00:00+00:00,0.0
2031-08-31 00:00:00+00:00,8.56635e-05
2031-09-30 00:00:00+00:00,2.0594832e-06
2031-10-31 00:00:00+00:00,3.0475498e-05
2031-11-30 00:00:00+00:00,0.063846536
2031-12-31 00:00:00+00:00,0.0005651548
2032-01-31 00:00:00+00:00,0.33105826
2032-02-29 00:00:00+00:00,0.016578479
2032-03-31 00:00:00+00:00,0.027169988
2032-04-30 00:00:00+00:00,0.0065122354
2032-05-31 00:00:00+00:00,2.4795652e-05
2032-06-30 00:00:00+00:00,0.0
2032-07-31 00:00:00+00:00,2.1364177e-07
2032-08-31 00:00:00+00:00,0.0
2032-09-30 00:00:00+00:00,3.2954313e-06
2032-10-31 00:00:00+00:00,0.000117888085
2032-11-30 00:00:00+00:00,0.041700285
2032-12-31 00:00:00+00:00,0.045590304
2033-01-31 00:00:00+00:00,0.037501693
2033-02-28 00:00:00+00:00,0.007852656
2033-03-31 00:00:00+00:00,0.02499879
2033-04-30 00:00:00+00:00,0.08466863
2033-05-31 00:00:00+00:00,0.03539934
2033-06-30 00:00:00+00:00,0.0
2033-07-31 00:00:00+00:00,0.0
2033-08-31 00:00:00+00:00,3.5726845e-07
2033-09-30 00:00:00+00:00,1.4014183e-06
2033-10-31 00:00:00+00:00,7.680088e-06
2033-11-30 00:00:00+00:00,0.011750658
2033-12-31 00:00:00+00:00,0.004060907
2034-01-31 00:00:00+00:00,0.068333305
2034-02-28 00:00:00+00:00,0.009816502
2034-03-31 00:00:00+00:00,0.0016485171
2034-04-30 00:00:00+00:00,0.0003469476
2034-05-31 00:00:00+00:00,0.00017846117
2034-06-30 00:00:00+00:00,3.4969748e-05
2034-07-31 00:00:00+00:00,0.0
2034-08-31 00:00:00+00:00,0.0
2034-09-30 00:00:00+00:00,2.1428993e-06
2034-10-31 00:00:00+00:00,0.0038761953
2034-11-30 00:00:00+00:00,0.015134574
2034-12-31 00:00:00+00:00,0.004281009
2035-01-31 00:00:00+00:00,0.10730092
2035-02-28 00:00:00+00:00,0.117633075
2035-03-31 00:00:00+00:00,0.051978566
2035-04-30 00:00:00+00:00,0.01746258
2035-05-31 00:00:00+00:00,0.00012145547
2035-06-30 00:00:00+00:00,7.1171504e-05
2035-07-31 00:00:00+00:00,0.0
2035-08-31 00:00:00+00:00,7.799501e-05
2035-09-30 00:00:00+00:00,7.0647743e-06
2035-10-31 00:00:00+00:00,5.3434235e-07
2035-11-30 00:00:00+00:00,0.010041848
2035-12-31 00:00:00+00:00,0.087260075
2036-01-31 00:00:00+00:00,0.011231014
2036-02-29 00:00:00+00:00,0.023857573
2036-03-31 00:00:00+00:00,0.0076894676
2036-04-30 00:00:00+00:00,0.001575699
2036-05-31 00:00:00+00:00,0.002315023
2036-06-30 00:00:00+00:00,7.107458e-05
2036-07-31 00:00:00+00:00,0.0
2036-08-31 00:00:00+00:00,0.0
2036-09-30 00:00:00+00:00,0.00046272896
2036-10-31 00:00:00+00:00,9.73409e-05
2036-11-30 00:00:00+00:00,0.008626942
2036-12-31 00:00:00+00:00,0.099279165
2037-01-31 00:00:00+00:00,0.17621407
2037-02-28 00:00:00+00:00,0.031596243
2037-03-31 00:00:00+00:00,0.003782422
2037-04-30 00:00:00+00:00,0.019964373
2037-05-31 00:00:00+00:00,7.361189e-05
2037-06-30 00:00:00+00:00,9.5566545e-05
2037-07-31 00:00:00+00:00,0.0
2037-08-31 00:00:00+00:00,0.0
2037-09-30 00:00:00+00:00,1.3141574e-05
2037-10-31 00:00:00+00:00,0.0025368538
2037-11-30 00:00:00+00:00,0.0010076327
2037-12-31 00:00:00+00:00,0.042378996
2038-01-31 00:00:00+00:00,0.0055289385
2038-02-28 00:00:00+00:00,0.050872438
2038-03-31 00:00:00+00:00,0.0026467259
2038-04-30 00:00:00+00:00,0.004566801
2038-05-31 00:00:00+00:00,0.00015887148
2038-06-30 00:00:00+00:00,2.060144e-07
2038-07-31 00:00:00+00:00,0.0
2038-08-31 00:00:00+00:00,0.0
2038-09-30 00:00:00+00:00,2.42915e-07
2038-10-31 00:00:00+00:00,0.000109867724
2038-11-30 00:00:00+00:00,3.4456618e-05
2038-12-31 00:00:00+00:00,0.020491183
2039-01-31 00:00:00+00:00,0.008868786
2039-02-28 00:00:00+00:00,0.14565754
2039-03-31 00:00:00+00:00,0.06730927
2039-04-30 00:00:00+00:00,1.3874529e-05
2039-05-31 00:00:00+00:00,2.1772807e-07
2039-06-30 00:00:00+00:00,1.0054422e-05
2039-07-31 00:00:00+00:00,3.059031e-05
2039-08-31 00:00:00+00:00,0.0
2039-09-30 00:00:00+00:00,1.7854742e-05
2039-10-31 00:00:00+00:00,0.006417525
2039-11-30 00:00:00+00:00,0.0011165832
2039-12-31 00:00:00+00:00,0.025057757
2040-01-31 00:00:00+00:00,0.127071
2040-02-29 00:00:00+00:00,0.040554605
2040-03-31 00:00:00+00:00,0.07600094
2040-04-30 00:00:00+00:00,0.011855337
2040-05-31 00:00:00+00:00,0.00023680847
2040-06-30 00:00:00+00:00,9.347538e-05
2040-07-31 00:00:00+00:00,7.344269e-08
2040-08-31 00:00:00+00:00,3.8390077e-08
2040-09-30 00:00:00+00:00,3.368388e-05
2040-10-31 00:00:00+00:00,0.0003544183
2040-11-30 00:00:00+00:00,0.0127882715
2040-12-31 00:00:00+00:00,0.019380495
2041-01-31 00:00:00+00:00,0.011749198
2041-02-28 00:00:00+00:00,0.00038818285
2041-03-31 00:00:00+00:00,0.028996618
2041-04-30 00:00:00+00:00,0.00030063643
2041-05-31 00:00:00+00:00,6.88528e-05
2041-06-30 00:00:00+00:00,4.234639e-05
2041-07-31 00:00:00+00:00,5.0930943e-05
2041-08-31 00:00:00+00:00,0.0
2041-09-30 00:00:00+00:00,5.9150636e-08
2041-10-31 00:00:00+00:00,0.0034633472
2041-11-30 00:00:00+00:00,0.0025692382
2041-12-31 00:00:00+00:00,0.011212814
2042-01-31 00:00:00+00:00,0.041566066
2042-02-28 00:00:00+00:00,0.059234433
2042-03-31 00:00:00+00:00,0.017922444
2042-04-30 00:00:00+00:00,0.012370385
2042-05-31 00:00:00+00:00,0.0046956367
2042-06-30 00:00:00+00:00,4.9357304e-06
2042-07-31 00:00:00+00:00,0.0
2042-08-31 00:00:00+00:00,0.0
2042-09-30 00:00:00+00:00,1.2509178e-05
2042-10-31 00:00:00+00:00,0.00023208307
2042-11-30 00:00:00+00:00,6.849326e-05
2042-12-31 00:00:00+00:00,0.19265832
2043-01-31 00:00:00+00:00,0.07450092
2043-02-28 00:00:00+00:00,0.04513217
2043-03-31 00:00:00+00:00,0.0007396916
2043-04-30 00:00:00+00:00,0.0017822396
2043-05-31 00:00:00+00:00,0.002588122
2043-06-30 00:00:00+00:00,1.4363411e-06
2043-07-31 00:00:00+00:00,0.0
2043-08-31 00:00:00+00:00,1.2898577e-08
2043-09-30 00:00:00+00:00,0.0
2043-10-31 00:00:00+00:00,2.335458e-06
2043-11-30 00:00:00+00:00,0.0051936237
2043-12-31 00:00:00+00:00,0.020601673
2044-01-31 00:00:00+00:00,0.020173967
2044-02-29 00:00:00+00:00,0.03950133
2044-03-31 00:00:00+00:00,0.013711546
2044-04-30 00:00:00+00:00,0.0013219855
2044-05-31 00:00:00+00:00,0.00051492586
2044-06-30 00:00:00+00:00,0.0
2044-07-31 00:00:00+00:00,0.0
2044-08-31 00:00:00+00:00,0.0
2044-09-30 00:00:00+00:00,0.00014153725
2044-10-31 00:00:00+00:00,0.0002016874
2044-11-30 00:00:00+00:00,0.0007635642
2044-12-31 00:00:00+00:00,0.073461846
2045-01-31 00:00:00+00:00,0.15172243
2045-02-28 00:00:00+00:00,0.0630302
2045-03-31 00:00:00+00:00,0.08055904
2045-04-30 00:00:00+00:00,0.016294401
2045-05-31 00:00:00+00:00,2.6748212e-05
2045-06-30 00:00:00+00:00,0.0
2045-07-31 00:00:00+00:00,7.558699e-07
2045-08-31 00:00:00+00:00,0.0
2045-09-30 00:00:00+00:00,0.0
2045-10-31 00:00:00+00:00,0.00047201113
2045-11-30 00:00:00+00:00,0.002544288
2045-12-31 00:00:00+00:00,0.0028903265
2046-01-31 00:00:00+00:00,0.069892466
2046-02-28 00:00:00+00:00,0.17578371
2046-03-31 00:00:00+00:00,0.01454021
2046-04-30 00:00:00+00:00,0.028610272
2046-05-31 00:00:00+00:00,0.0007427363
2046-06-30 00:00:00+00:00,8.003727e-06
2046-07-31 00:00:00+00:00,3.865554e-08
2046-08-31 00:00:00+00:00,0.0
2046-09-30 00:00:00+00:00,5.025322e-06
2046-10-31 00:00:00+00:00,0.002335713
2046-11-30 00:00:00+00:00,0.013148122
2046-12-31 00:00:00+00:00,0.008664556
2047-01-31 00:00:00+00:00,0.06201578
2047-02-28 00:00:00+00:00,0.14332813
2047-03-31 00:00:00+00:00,0.0039164913
2047-04-30 00:00:00+00:00,0.0045535355
2047-05-31 00:00:00+00:00,9.0081754e-05
2047-06-30 00:00:00+00:00,4.5929364e-06
2047-07-31 00:00:00+00:00,0.0
2047-08-31 00:00:00+00:00,0.0
2047-09-30 00:00:00+00:00,1.6809885e-05
2047-10-31 00:00:00+00:00,4.4201315e-05
2047-11-30 00:00:00+00:00,0.0022121207
2047-12-31 00:00:00+00:00,0.116436094
2048-01-31 00:00:00+00:00,0.16911256
2048-02-29 00:00:00+00:00,0.08129503
2048-03-31 00:00:00+00:00,0.0043555493
2048-04-30 00:00:00+00:00,0.06176878
2048-05-31 00:00:00+00:00,1.613893e-05
2048-06-30 00:00:00+00:00,6.7677014e-05
2048-07-31 00:00:00+00:00,0.0
2048-08-31 00:00:00+00:00,0.0
2048-09-30 00:00:00+00:00,6.7749747e-06
2048-10-31 00:00:00+00:00,0.00045734455
2048-11-30 00:00:00+00:00,0.004824735
2048-12-31 00:00:00+00:00,0.005578456
2049-01-31 00:00:00+00:00,0.020885192
2049-02-28 00:00:00+00:00,0.014541884
2049-03-31 00:00:00+00:00,0.004850446
2049-04-30 00:00:00+00:00,0.010249202
2049-05-31 00:00:00+00:00,0.0002991326
2049-06-30 00:00:00+00:00,6.799845e-05
2049-07-31 00:00:00+00:00,0.0
2049-08-31 00:00:00+00:00,0.0
2049-09-30 00:00:00+00:00,2.081786e-06
2049-10-31 00:00:00+00:00,1.4368243e-05
2049-11-30 00:00:00+00:00,0.00079958676
2049-12-31 00:00:00+00:00,0.078016885
2050-01-31 00:00:00+00:00,0.08401485
2050-02-28 00:00:00+00:00,0.021607602
2050-03-31 00:00:00+00:00,0.042417455
2050-04-30 00:00:00+00:00,0.011592285
2050-05-31 00:00:00+00:00,1.0852454e-05
2050-06-30 00:00:00+00:00,5.5137134e-06
2050-07-31 00:00:00+00:00,0.0
2050-08-31 00:00:00+00:00,0.0
2050-09-30 00:00:00+00:00,3.5356952e-05
2050-10-31 00:00:00+00:00,0.0
2050-11-30 00:00:00+00:00,0.010784703
2050-12-31 00:00:00+00:00,0.004387001
2051-01-31 00:00:00+00:00,0.00015250666
2051-02-28 00:00:00+00:00,0.047761768
2051-03-31 00:00:00+00:00,0.041634575
2051-04-30 00:00:00+00:00,0.0016326464
2051-05-31 00:00:00+00:00,0.0007010605
2051-06-30 00:00:00+00:00,5.1260276e-06
2051-07-31 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,6.411876e-08
2051-09-30 00:00:00+00:00,8.212157e-06
2051-10-31 00:00:00+00:00,0.00053332996
2051-11-30 00:00:00+00:00,0.0021854471
2051-12-31 00:00:00+00:00,0.0022153223
2052-01-31 00:00:00+00:00,0.012450926
2052-02-29 00:00:00+00:00,0.14417611
2052-03-31 00:00:00+00:00,0.18443565
2052-04-30 00:00:00+00:00,0.001191285
2052-05-31 00:00:00+00:00,0.00014016427
2052-06-30 00:00:00+00:00,2.7438438e-05
2052-07-31 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-30 00:00:00+00:00,4.140213e-05
2052-10-31 00:00:00+00:00,5.544747e-07
2052-11-30 00:00:00+00:00,0.0032728063
2052-12-31 00:00:00+00:00,0.10141605
2053-01-31 00:00:00+00:00,0.04429073
2053-02-28 00:00:00+00:00,0.04038053
2053-03-31 00:00:00+00:00,0.009930365
2053-04-30 00:00:00+00:00,0.011574848
2053-05-31 00:00:00+00:00,0.00030335961
2053-06-30 00:00:00+00:00,0.0
2053-07-31 00:00:00+00:00,0.0
2053-08-31 00:00:00+00:00,0.0
2053-09-30 00:00:00+00:00,8.34659e-06
2053-10-31 00:00:00+00:00,0.00011913204
2053-11-30 00:00:00+00:00,0.006506619
2053-12-31 00:00:00+00:00,0.026489165
2054-01-31 00:00:00+00:00,0.005454005
2054-02-28 00:00:00+00:00,0.021119142
2054-03-31 00:00:00+00:00,0.09398088
2054-04-30 00:00:00+00:00,0.0013414932
2054-05-31 00:00:00+00:00,0.00018416403
2054-06-30 00:00:00+00:00,1.5577736e-05
2054-07-31 00:00:00+00:00,0.0
2054-08-31 00:00:00+00:00,0.0
2054-09-30 00:00:00+00:00,7.885069e-05
2054-10-31 00:00:00+00:00,1.0187843e-05
2054-11-30 00:00:00+00:00,0.0050566876
2054-12-31 00:00:00+00:00,0.00865195
2055-01-31 00:00:00+00:00,0.023695763
2055-02-28 00:00:00+00:00,0.011189536
2055-03-31 00:00:00+00:00,0.007147975
2055-04-30 00:00:00+00:00,0.084358536
