time,tair_month_MIROC5_rcp85
2027-01-31 00:00:00+00:00,6.9142528
2027-02-28 00:00:00+00:00,6.996938
2027-03-31 00:00:00+00:00,13.139429
2027-04-30 00:00:00+00:00,19.431654
2027-05-31 00:00:00+00:00,21.18308
2027-06-30 00:00:00+00:00,27.422983
2027-07-31 00:00:00+00:00,32.588074
2027-08-31 00:00:00+00:00,29.909729
2027-09-30 00:00:00+00:00,26.901703
2027-10-31 00:00:00+00:00,23.88089
2027-11-30 00:00:00+00:00,17.059568
2027-12-31 00:00:00+00:00,10.55807
2028-01-31 00:00:00+00:00,13.376252
2028-02-29 00:00:00+00:00,11.640997
2028-03-31 00:00:00+00:00,15.175113
2028-04-30 00:00:00+00:00,19.48337
2028-05-31 00:00:00+00:00,21.241898
2028-06-30 00:00:00+00:00,26.551123
2028-07-31 00:00:00+00:00,31.181953
2028-08-31 00:00:00+00:00,30.85635
2028-09-30 00:00:00+00:00,26.663301
2028-10-31 00:00:00+00:00,20.311893
2028-11-30 00:00:00+00:00,16.803246
2028-12-31 00:00:00+00:00,10.317817
2029-01-31 00:00:00+00:00,8.790776
2029-02-28 00:00:00+00:00,9.553891
2029-03-31 00:00:00+00:00,13.975796
2029-04-30 00:00:00+00:00,18.576988
2029-05-31 00:00:00+00:00,21.765282
2029-06-30 00:00:00+00:00,27.487747
2029-07-31 00:00:00+00:00,30.92167
2029-08-31 00:00:00+00:00,29.341331
2029-09-30 00:00:00+00:00,27.992199
2029-10-31 00:00:00+00:00,22.865574
2029-11-30 00:00:00+00:00,13.480236
2029-12-31 00:00:00+00:00,8.354528
2030-01-31 00:00:00+00:00,10.568723
2030-02-28 00:00:00+00:00,10.258127
2030-03-31 00:00:00+00:00,11.67541
2030-04-30 00:00:00+00:00,18.449152
2030-05-31 00:00:00+00:00,22.114717
2030-06-30 00:00:00+00:00,30.313927
2030-07-31 00:00:00+00:00,32.433758
2030-08-31 00:00:00+00:00,30.223335
2030-09-30 00:00:00+00:00,28.95378
2030-10-31 00:00:00+00:00,21.70499
2030-11-30 00:00:00+00:00,16.157581
2030-12-31 00:00:00+00:00,11.105512
2031-01-31 00:00:00+00:00,9.075369
2031-02-28 00:00:00+00:00,14.648776
2031-03-31 00:00:00+00:00,14.29497
2031-04-30 00:00:00+00:00,16.504814
2031-05-31 00:00:00+00:00,22.28536
2031-06-30 00:00:00+00:00,32.086273
2031-07-31 00:00:00+00:00,31.259684
2031-08-31 00:00:00+00:00,30.997345
2031-09-30 00:00:00+00:00,26.76795
2031-10-31 00:00:00+00:00,21.443617
2031-11-30 00:00:00+00:00,16.403748
2031-12-31 00:00:00+00:00,13.372079
2032-01-31 00:00:00+00:00,10.519472
2032-02-29 00:00:00+00:00,12.672588
2032-03-31 00:00:00+00:00,12.682396
2032-04-30 00:00:00+00:00,17.031523
2032-05-31 00:00:00+00:00,23.523718
2032-06-30 00:00:00+00:00,25.13237
2032-07-31 00:00:00+00:00,31.487185
2032-08-31 00:00:00+00:00,31.674038
2032-09-30 00:00:00+00:00,25.417807
2032-10-31 00:00:00+00:00,22.006886
2032-11-30 00:00:00+00:00,14.894583
2032-12-31 00:00:00+00:00,12.695721
2033-01-31 00:00:00+00:00,11.15274
2033-02-28 00:00:00+00:00,13.044566
2033-03-31 00:00:00+00:00,14.045381
2033-04-30 00:00:00+00:00,18.155321
2033-05-31 00:00:00+00:00,22.684216
2033-06-30 00:00:00+00:00,30.59801
2033-07-31 00:00:00+00:00,32.00221
2033-08-31 00:00:00+00:00,30.58046
2033-09-30 00:00:00+00:00,24.592161
2033-10-31 00:00:00+00:00,18.436363
2033-11-30 00:00:00+00:00,15.348104
2033-12-31 00:00:00+00:00,7.7430396
2034-01-31 00:00:00+00:00,8.4302845
2034-02-28 00:00:00+00:00,12.026891
2034-03-31 00:00:00+00:00,13.637733
2034-04-30 00:00:00+00:00,18.541296
2034-05-31 00:00:00+00:00,24.494873
2034-06-30 00:00:00+00:00,28.605362
2034-07-31 00:00:00+00:00,31.418657
2034-08-31 00:00:00+00:00,29.258022
2034-09-30 00:00:00+00:00,28.996033
2034-10-31 00:00:00+00:00,20.94611
2034-11-30 00:00:00+00:00,13.875072
2034-12-31 00:00:00+00:00,9.440035
2035-01-31 00:00:00+00:00,13.719861
2035-02-28 00:00:00+00:00,11.653962
2035-03-31 00:00:00+00:00,12.95331
2035-04-30 00:00:00+00:00,16.478745
2035-05-31 00:00:00+00:00,25.425062
2035-06-30 00:00:00+00:00,29.627697
2035-07-31 00:00:00+00:00,30.634474
2035-08-31 00:00:00+00:00,31.436056
2035-09-30 00:00:00+00:00,29.620125
2035-10-31 00:00:00+00:00,21.854437
2035-11-30 00:00:00+00:00,15.662591
2035-12-31 00:00:00+00:00,7.988849
2036-01-31 00:00:00+00:00,9.6999655
2036-02-29 00:00:00+00:00,12.36022
2036-03-31 00:00:00+00:00,16.780281
2036-04-30 00:00:00+00:00,19.605783
2036-05-31 00:00:00+00:00,24.059853
2036-06-30 00:00:00+00:00,31.481554
2036-07-31 00:00:00+00:00,32.765575
2036-08-31 00:00:00+00:00,31.429575
2036-09-30 00:00:00+00:00,26.719013
2036-10-31 00:00:00+00:00,23.072815
2036-11-30 00:00:00+00:00,15.184343
2036-12-31 00:00:00+00:00,8.355483
2037-01-31 00:00:00+00:00,5.6088996
2037-02-28 00:00:00+00:00,10.623823
2037-03-31 00:00:00+00:00,15.097908
2037-04-30 00:00:00+00:00,19.53542
2037-05-31 00:00:00+00:00,22.80642
2037-06-30 00:00:00+00:00,29.882431
2037-07-31 00:00:00+00:00,33.213184
2037-08-31 00:00:00+00:00,31.083624
2037-09-30 00:00:00+00:00,25.859652
2037-10-31 00:00:00+00:00,25.41164
2037-11-30 00:00:00+00:00,13.5183
2037-12-31 00:00:00+00:00,11.235675
2038-01-31 00:00:00+00:00,11.419352
2038-02-28 00:00:00+00:00,14.710297
2038-03-31 00:00:00+00:00,14.879952
2038-04-30 00:00:00+00:00,19.792374
2038-05-31 00:00:00+00:00,24.672104
2038-06-30 00:00:00+00:00,28.017427
2038-07-31 00:00:00+00:00,33.78772
2038-08-31 00:00:00+00:00,32.09266
2038-09-30 00:00:00+00:00,26.899332
2038-10-31 00:00:00+00:00,20.364328
2038-11-30 00:00:00+00:00,15.283805
2038-12-31 00:00:00+00:00,10.810187
2039-01-31 00:00:00+00:00,8.776654
2039-02-28 00:00:00+00:00,6.7339015
2039-03-31 00:00:00+00:00,15.237036
2039-04-30 00:00:00+00:00,18.314014
2039-05-31 00:00:00+00:00,25.948166
2039-06-30 00:00:00+00:00,29.540718
2039-07-31 00:00:00+00:00,32.069336
2039-08-31 00:00:00+00:00,32.73461
2039-09-30 00:00:00+00:00,28.761568
2039-10-31 00:00:00+00:00,22.858053
2039-11-30 00:00:00+00:00,14.180678
2039-12-31 00:00:00+00:00,11.9748125
2040-01-31 00:00:00+00:00,9.687545
2040-02-29 00:00:00+00:00,12.165862
2040-03-31 00:00:00+00:00,14.411235
2040-04-30 00:00:00+00:00,16.242815
2040-05-31 00:00:00+00:00,23.64518
2040-06-30 00:00:00+00:00,29.572727
2040-07-31 00:00:00+00:00,33.38774
2040-08-31 00:00:00+00:00,32.246696
2040-09-30 00:00:00+00:00,29.125814
2040-10-31 00:00:00+00:00,22.970034
2040-11-30 00:00:00+00:00,14.935463
2040-12-31 00:00:00+00:00,10.123352
2041-01-31 00:00:00+00:00,8.82982
2041-02-28 00:00:00+00:00,13.779288
2041-03-31 00:00:00+00:00,12.948005
2041-04-30 00:00:00+00:00,17.60997
2041-05-31 00:00:00+00:00,25.973635
2041-06-30 00:00:00+00:00,29.336004
2041-07-31 00:00:00+00:00,32.61599
2041-08-31 00:00:00+00:00,31.06422
2041-09-30 00:00:00+00:00,29.200315
2041-10-31 00:00:00+00:00,24.51574
2041-11-30 00:00:00+00:00,14.588487
2041-12-31 00:00:00+00:00,10.527511
2042-01-31 00:00:00+00:00,10.505598
2042-02-28 00:00:00+00:00,10.774794
2042-03-31 00:00:00+00:00,15.505325
2042-04-30 00:00:00+00:00,21.109097
2042-05-31 00:00:00+00:00,22.093563
2042-06-30 00:00:00+00:00,27.805256
2042-07-31 00:00:00+00:00,32.08117
2042-08-31 00:00:00+00:00,31.12533
2042-09-30 00:00:00+00:00,27.415615
2042-10-31 00:00:00+00:00,20.929033
2042-11-30 00:00:00+00:00,15.188994
2042-12-31 00:00:00+00:00,11.865282
2043-01-31 00:00:00+00:00,10.699181
2043-02-28 00:00:00+00:00,9.787171
2043-03-31 00:00:00+00:00,15.413921
2043-04-30 00:00:00+00:00,18.740818
2043-05-31 00:00:00+00:00,22.085522
2043-06-30 00:00:00+00:00,32.10018
2043-07-31 00:00:00+00:00,30.86174
2043-08-31 00:00:00+00:00,28.573015
2043-09-30 00:00:00+00:00,28.209429
2043-10-31 00:00:00+00:00,23.138052
2043-11-30 00:00:00+00:00,16.79253
2043-12-31 00:00:00+00:00,12.60673
2044-01-31 00:00:00+00:00,13.424981
2044-02-29 00:00:00+00:00,12.74542
2044-03-31 00:00:00+00:00,14.327496
2044-04-30 00:00:00+00:00,19.946611
2044-05-31 00:00:00+00:00,25.899607
2044-06-30 00:00:00+00:00,26.960428
2044-07-31 00:00:00+00:00,33.17879
2044-08-31 00:00:00+00:00,31.0829
2044-09-30 00:00:00+00:00,31.217283
2044-10-31 00:00:00+00:00,20.9821
2044-11-30 00:00:00+00:00,16.248775
2044-12-31 00:00:00+00:00,9.711099
2045-01-31 00:00:00+00:00,8.723423
2045-02-28 00:00:00+00:00,13.683314
2045-03-31 00:00:00+00:00,13.861217
2045-04-30 00:00:00+00:00,16.542133
2045-05-31 00:00:00+00:00,24.0378
2045-06-30 00:00:00+00:00,29.37738
2045-07-31 00:00:00+00:00,32.034306
2045-08-31 00:00:00+00:00,32.231586
2045-09-30 00:00:00+00:00,30.877893
2045-10-31 00:00:00+00:00,22.586426
2045-11-30 00:00:00+00:00,15.007477
2045-12-31 00:00:00+00:00,11.128145
2046-01-31 00:00:00+00:00,12.972221
2046-02-28 00:00:00+00:00,10.793062
2046-03-31 00:00:00+00:00,18.3816
2046-04-30 00:00:00+00:00,21.785683
2046-05-31 00:00:00+00:00,25.411259
2046-06-30 00:00:00+00:00,28.605581
2046-07-31 00:00:00+00:00,33.18964
2046-08-31 00:00:00+00:00,31.32494
2046-09-30 00:00:00+00:00,27.5294
2046-10-31 00:00:00+00:00,22.772959
2046-11-30 00:00:00+00:00,14.256645
2046-12-31 00:00:00+00:00,11.328323
2047-01-31 00:00:00+00:00,11.724963
2047-02-28 00:00:00+00:00,11.183611
2047-03-31 00:00:00+00:00,15.426736
2047-04-30 00:00:00+00:00,19.745771
2047-05-31 00:00:00+00:00,24.782476
2047-06-30 00:00:00+00:00,26.978823
2047-07-31 00:00:00+00:00,31.946611
2047-08-31 00:00:00+00:00,32.602848
2047-09-30 00:00:00+00:00,29.634432
2047-10-31 00:00:00+00:00,22.856611
2047-11-30 00:00:00+00:00,13.453212
2047-12-31 00:00:00+00:00,10.77489
2048-01-31 00:00:00+00:00,9.073394
2048-02-29 00:00:00+00:00,11.087002
2048-03-31 00:00:00+00:00,14.769965
2048-04-30 00:00:00+00:00,18.40828
2048-05-31 00:00:00+00:00,23.414774
2048-06-30 00:00:00+00:00,26.887197
2048-07-31 00:00:00+00:00,31.083937
2048-08-31 00:00:00+00:00,30.191023
2048-09-30 00:00:00+00:00,27.576418
2048-10-31 00:00:00+00:00,20.252386
2048-11-30 00:00:00+00:00,18.33533
2048-12-31 00:00:00+00:00,9.296581
2049-01-31 00:00:00+00:00,10.67008
2049-02-28 00:00:00+00:00,11.736085
2049-03-31 00:00:00+00:00,15.024834
2049-04-30 00:00:00+00:00,20.85881
2049-05-31 00:00:00+00:00,22.804539
2049-06-30 00:00:00+00:00,28.558313
2049-07-31 00:00:00+00:00,32.06664
2049-08-31 00:00:00+00:00,33.840347
2049-09-30 00:00:00+00:00,29.540798
2049-10-31 00:00:00+00:00,20.921206
2049-11-30 00:00:00+00:00,13.576567
2049-12-31 00:00:00+00:00,12.061202
2050-01-31 00:00:00+00:00,9.718026
2050-02-28 00:00:00+00:00,11.266066
2050-03-31 00:00:00+00:00,17.17811
2050-04-30 00:00:00+00:00,21.161402
2050-05-31 00:00:00+00:00,26.620481
2050-06-30 00:00:00+00:00,28.618591
2050-07-31 00:00:00+00:00,32.47936
2050-08-31 00:00:00+00:00,32.551918
2050-09-30 00:00:00+00:00,28.082407
2050-10-31 00:00:00+00:00,25.69914
2050-11-30 00:00:00+00:00,15.315226
2050-12-31 00:00:00+00:00,8.877321
2051-01-31 00:00:00+00:00,9.417615
2051-02-28 00:00:00+00:00,12.013423
2051-03-31 00:00:00+00:00,14.348339
2051-04-30 00:00:00+00:00,18.027214
2051-05-31 00:00:00+00:00,22.713293
2051-06-30 00:00:00+00:00,29.651398
2051-07-31 00:00:00+00:00,32.574596
2051-08-31 00:00:00+00:00,32.97408
2051-09-30 00:00:00+00:00,30.19962
2051-10-31 00:00:00+00:00,23.830505
2051-11-30 00:00:00+00:00,16.306076
2051-12-31 00:00:00+00:00,10.606008
2052-01-31 00:00:00+00:00,11.37243
2052-02-29 00:00:00+00:00,12.430406
2052-03-31 00:00:00+00:00,10.833962
2052-04-30 00:00:00+00:00,19.44604
2052-05-31 00:00:00+00:00,25.173521
2052-06-30 00:00:00+00:00,25.9543
2052-07-31 00:00:00+00:00,28.265734
2052-08-31 00:00:00+00:00,30.998884
2052-09-30 00:00:00+00:00,28.386036
2052-10-31 00:00:00+00:00,22.71515
2052-11-30 00:00:00+00:00,13.400725
2052-12-31 00:00:00+00:00,13.275634
2053-01-31 00:00:00+00:00,13.373368
2053-02-28 00:00:00+00:00,14.450136
2053-03-31 00:00:00+00:00,16.031773
2053-04-30 00:00:00+00:00,22.332714
2053-05-31 00:00:00+00:00,23.490599
2053-06-30 00:00:00+00:00,31.650131
2053-07-31 00:00:00+00:00,33.562706
2053-08-31 00:00:00+00:00,32.964176
2053-09-30 00:00:00+00:00,28.298775
2053-10-31 00:00:00+00:00,22.82807
2053-11-30 00:00:00+00:00,14.703229
2053-12-31 00:00:00+00:00,12.454787
2054-01-31 00:00:00+00:00,11.2478895
2054-02-28 00:00:00+00:00,13.978913
2054-03-31 00:00:00+00:00,14.907627
2054-04-30 00:00:00+00:00,18.352045
2054-05-31 00:00:00+00:00,24.183336
2054-06-30 00:00:00+00:00,28.074057
2054-07-31 00:00:00+00:00,33.868652
2054-08-31 00:00:00+00:00,31.49317
2054-09-30 00:00:00+00:00,29.351364
2054-10-31 00:00:00+00:00,23.489748
2054-11-30 00:00:00+00:00,14.852793
2054-12-31 00:00:00+00:00,10.125222
2055-01-31 00:00:00+00:00,13.481868
2055-02-28 00:00:00+00:00,13.377073
2055-03-31 00:00:00+00:00,15.014915
2055-04-30 00:00:00+00:00,21.322462
2055-05-31 00:00:00+00:00,24.551985
2055-06-30 00:00:00+00:00,29.95223
2055-07-31 00:00:00+00:00,32.112038
2055-08-31 00:00:00+00:00,31.91659
2055-09-30 00:00:00+00:00,28.024725
2055-10-31 00:00:00+00:00,24.927368
2055-11-30 00:00:00+00:00,13.132063
2055-12-31 00:00:00+00:00,10.538418
2056-01-31 00:00:00+00:00,8.573034
2056-02-29 00:00:00+00:00,11.919413
2056-03-31 00:00:00+00:00,14.138828
2056-04-30 00:00:00+00:00,21.345589
2056-05-31 00:00:00+00:00,25.28236
2056-06-30 00:00:00+00:00,29.118061
2056-07-31 00:00:00+00:00,31.023594
2056-08-31 00:00:00+00:00,33.257946
2056-09-30 00:00:00+00:00,28.777159
2056-10-31 00:00:00+00:00,20.378845
2056-11-30 00:00:00+00:00,13.361951
2056-12-31 00:00:00+00:00,10.46248
2057-01-31 00:00:00+00:00,9.189298
2057-02-28 00:00:00+00:00,15.043562
2057-03-31 00:00:00+00:00,16.189522
2057-04-30 00:00:00+00:00,19.844296
2057-05-31 00:00:00+00:00,23.826437
2057-06-30 00:00:00+00:00,30.75422
2057-07-31 00:00:00+00:00,32.923916
2057-08-31 00:00:00+00:00,32.657566
2057-09-30 00:00:00+00:00,30.416111
2057-10-31 00:00:00+00:00,24.238478
2057-11-30 00:00:00+00:00,14.686803
2057-12-31 00:00:00+00:00,11.905043
2058-01-31 00:00:00+00:00,12.649926
2058-02-28 00:00:00+00:00,9.513592
2058-03-31 00:00:00+00:00,15.442853
2058-04-30 00:00:00+00:00,17.702713
2058-05-31 00:00:00+00:00,24.910786
2058-06-30 00:00:00+00:00,27.406149
2058-07-31 00:00:00+00:00,32.83127
2058-08-31 00:00:00+00:00,33.004375
2058-09-30 00:00:00+00:00,27.886635
2058-10-31 00:00:00+00:00,23.055037
