date,D0,D1,D2,D3,D4
1951-08-01,50.70397499999993,35.22862500000005,12.723159999999986,4.7096,0.6190000000000007
1951-09-01,28.565799999999964,18.123359999999977,6.117100000000006,2.2200000000000024,0.33454
1951-10-01,29.503520000000027,15.505499999999989,5.479999999999998,1.5745999999999993,0.24199999999999985
1951-11-01,25.4815,17.021999999999988,4.229049999999999,1.0273000000000017,0.15099999999999994
1951-12-01,7.086075000000001,1.87,0.5720000000000001,0.24999999999999997,0.29336
1952-01-01,3.0863200000000006,0.9799000000000001,0.637,0.61766,0.16124
1952-02-01,0.25300000000000006,0.9229999999999999,0.335,0.068,0.063
1952-03-01,0.34600000000000003,0.292,0.48499999999999993,0.4180000000000001,0.034
1952-04-01,0.258,0.535,0.491,0.43400000000000005,0.035
1952-05-01,0.02,1.0640000000000003,0.20627500000000001,0.012,0.0
1952-06-01,0.23700000000000002,0.062,0.0,0.0,0.0
1952-07-01,0.14996,0.0,0.0,0.0,0.0
1952-08-01,0.8781799999999998,0.012,0.0,0.0,0.0
1952-09-01,0.15,0.0,0.0,0.0,0.0
1952-10-01,0.4660000000000001,0.04,0.021,0.0,0.0
1952-11-01,0.768,0.049,0.0,0.0,0.0
1952-12-01,2.4107800000000004,0.006999999999999999,0.0,0.0,0.0
1953-01-01,0.485,0.062,0.0,0.0,0.0
1953-02-01,7.584219999999995,0.062,0.0,0.0,0.0
1953-03-01,23.282294999999973,4.141624999999996,0.0,0.0,0.0
1953-04-01,36.53079999999996,13.264579999999983,0.031,0.0,0.0
1953-05-01,33.06755500000003,8.576485000000014,0.57,0.0,0.0
1953-06-01,49.48560000000005,18.29812000000002,2.142549999999998,0.0,0.0
1953-07-01,44.470299999999924,14.772025000000017,1.2795000000000014,0.0,0.0
1953-08-01,65.17020000000007,40.75606000000004,5.051320000000006,0.7530199999999989,0.0
1953-09-01,90.99860499999998,82.82435000000011,50.48163999999993,22.58999999999999,6.3020000000000005
1953-10-01,93.37148000000006,85.69704999999995,55.57100000000004,30.297235000000015,7.626499999999996
1953-11-01,93.936,85.900315,59.868800000000064,33.740000000000045,1.870999999999998
1953-12-01,94.00940000000011,87.95430000000012,67.22332499999995,39.49184999999997,5.4340000000000055
1954-01-01,48.77373500000003,31.652425000000004,22.659329999999997,15.359175000000002,0.7620649999999999
1954-02-01,36.64432500000004,15.417800000000017,0.812,0.5309999999999999,0.13140000000000002
1954-03-01,14.115300000000008,7.242134999999986,1.7975,0.41100000000000003,0.24328
1954-04-01,14.593510000000013,2.2808000000000046,0.6620000000000001,1.8310000000000004,1.55628
1954-05-01,15.420634999999987,3.8405000000000014,0.3629999999999999,0.635,0.597
1954-06-01,15.86588500000001,2.7862999999999993,0.6459999999999999,1.9210000000000003,0.6839999999999999
1954-07-01,8.69519,1.12748,0.0,0.0,0.0
1954-08-01,3.1300000000000052,1.08275,0.0,0.0,0.0
1954-09-01,4.656655,0.6116250000000001,0.0,0.0,0.0
1954-10-01,13.875185000000009,3.0159999999999996,0.002,0.0,0.0
1954-11-01,7.318115000000001,1.8930499999999995,0.005,0.0,0.0
1954-12-01,33.51294000000003,19.93800000000002,8.79266000000001,2.206999999999997,0.0
1955-01-01,9.09999999999999,2.93291,1.7488350000000004,0.8046599999999999,0.0
1955-02-01,8.451540000000001,3.756999999999993,1.037,0.4340000000000001,0.0
1955-03-01,33.69533500000003,8.773999999999994,0.44799999999999995,0.08100000000000002,0.0
1955-04-01,75.0312,44.30410000000002,2.5460499999999997,0.142,0.0
1955-05-01,77.48726000000005,32.050570000000015,8.013195,0.38992000000000004,0.0
1955-06-01,71.56978,30.950334999999978,1.16075,0.39287500000000003,0.0
1955-07-01,32.738209999999974,13.461790000000015,0.9133199999999999,0.0,0.0
1955-08-01,13.854639999999996,6.237300000000002,0.043525,0.0,0.0
1955-09-01,17.95363500000002,10.799849999999992,0.35605000000000003,0.0,0.0
