date,D0,D1,D2,D3,D4
2014-04,100.0,100.0,80.08,18.17,0.0
2014-05,100.0,100.0,94.9375,18.17,0.0
2014-06,100.0,100.0,100.0,18.17,0.0
2014-07,100.0,100.0,100.0,21.472,0.57
2014-08,100.0,100.0,90.11500000000001,23.54,0.57
2014-09,100.0,100.0,78.964,23.54,0.57
2014-10,100.0,100.0,78.61,23.54,0.57
2014-11,100.0,100.0,78.61,23.54,0.57
2014-12,100.0,94.054,78.61,21.002,0.57
2015-01,100.0,90.09,78.61,19.31,0.57
2015-02,98.7775,90.09,72.65,19.04,0.57
2015-03,98.80799999999999,90.194,72.67,18.988,0.57
2015-04,98.8875,90.22,72.67,18.91,0.57
2015-05,98.9,90.22,72.67,18.91,0.57
2015-06,98.9,90.22,72.67,42.25,0.57
2015-07,98.9,88.58,72.65,42.25,0.57
2015-08,98.9,86.94,68.6,42.25,0.57
2015-09,98.9,86.892,67.25,42.25,0.57
2015-10,98.9,86.86,66.89,42.25,0.57
2015-11,98.9,86.86,66.49000000000001,42.25,0.57
2015-12,99.34,86.86,66.45,42.25,0.57
2016-01,100.0,86.41,63.515,42.239999999999995,0.57
2016-02,100.0,85.19,60.58,42.3,0.7
2016-03,100.0,97.046,60.58,42.3,0.7
2016-04,100.0,100.0,72.1,42.3,0.665
2016-05,100.0,97.25800000000001,60.88599999999999,34.524,0.63
2016-06,100.0,86.29,53.05,32.58,0.63
2016-07,100.0,86.29,53.05,32.58,0.63
2016-08,100.0,86.29,53.05,32.58,0.63
2016-09,100.0,86.29,61.66,32.58,0.63
2016-10,100.0,86.29,64.53,32.58,0.63
2016-11,100.0,86.29,64.53,32.58,0.63
2016-12,100.0,84.1525,64.3125,31.735,0.47250000000000003
2017-01,95.16,72.94399999999999,35.065999999999995,7.4,0.0
2017-02,67.5175,20.0675,1.5825,0.0,0.0
2017-03,13.79,1.09,0.0,0.0,0.0
2017-04,13.79,1.09,0.0,0.0,0.0
2017-05,13.919999999999998,1.09,0.0,0.0,0.0
2017-06,13.92,1.09,0.0,0.0,0.0
2017-07,15.765,1.09,0.0,0.0,0.0
2017-08,14.012,1.09,0.0,0.0,0.0
2017-09,13.92,1.09,0.0,0.0,0.0
2017-10,13.952000000000002,1.09,0.0,0.0,0.0
2017-11,34.485,1.09,0.0,0.0,0.0
2017-12,87.9125,14.305,0.0,0.0,0.0
2018-01,100.0,32.286,0.05,0.0,0.0
2018-02,100.0,82.515,15.5875,0.0,0.0
2018-03,100.0,82.39,23.119999999999997,0.0,0.0
2018-04,100.0,87.53,23.27,0.0,0.0
2018-05,100.0,89.326,31.927999999999997,1.1400000000000001,0.0
2018-06,100.0,89.2525,36.43,1.065,0.0
2018-07,100.0,89.24199999999999,36.43,1.05,0.0
2018-08,100.0,89.37,36.43,1.05,0.0
2018-09,100.0,89.37,36.43,2.6475,0.0
2018-10,100.0,89.346,30.418,1.552,0.0
2018-11,100.0,91.965,12.71,0.0,0.0
2018-12,100.0,99.84,11.3375,0.0,0.0
2019-01,99.97,78.08200000000001,6.346000000000001,0.0,0.0
2019-02,59.199999999999996,0.175,0.0,0.0,0.0
2019-03,0.0,0.0,0.0,0.0,0.0
2019-04,0.0,0.0,0.0,0.0,0.0
2019-05,0.0,0.0,0.0,0.0,0.0
2019-06,0.0,0.0,0.0,0.0,0.0
2019-07,0.0,0.0,0.0,0.0,0.0
2019-08,6.577500000000001,1.3425,0.0,0.0,0.0
2019-09,14.254999999999999,5.415,0.0275,0.0,0.0
2019-10,23.226,5.46,0.03,0.0,0.0
2019-11,82.17,6.355,0.045,0.0,0.0
2019-12,19.338,0.008,0.0,0.0,0.0
2020-01,0.0,0.0,0.0,0.0,0.0
2020-02,0.0,0.0,0.0,0.0,0.0
2020-03,6.241999999999999,0.0,0.0,0.0,0.0
2020-04,0.0,0.0,0.0,0.0,0.0
2020-05,0.0,0.0,0.0,0.0,0.0
2020-06,0.0,0.0,0.0,0.0,0.0
2020-07,0.0,0.0,0.0,0.0,0.0
2020-08,59.775000000000006,13.175,0.0525,0.0,0.0
2020-09,91.65,41.936,10.466000000000001,0.0,0.0
2020-10,97.53,51.53,16.76,0.0,0.0
2020-11,97.4,66.26750000000001,35.027499999999996,7.8375,0.0
2020-12,99.49600000000001,92.204,77.04,46.366,5.412
2021-01,100.0,97.52,91.83250000000001,69.09,9.16
2021-02,100.0,95.98,91.78,69.5125,9.54
2021-03,100.0,100.0,91.86800000000001,69.768,14.228
2021-04,100.0,100.0,99.78,79.44999999999999,21.26
2021-05,100.0,100.0,100.0,83.1475,21.372500000000002
2021-06,100.0,100.0,100.0,89.16799999999999,21.41
2021-07,100.0,100.0,100.0,90.58500000000001,21.095
2021-08,100.0,100.0,100.0,90.74,19.144
2021-09,100.0,100.0,100.0,90.74,4.68
2021-10,100.0,100.0,100.0,89.7375,4.68
2021-11,100.0,100.0,100.0,89.23,4.68
2021-12,100.0,100.0,97.2075,66.9875,2.3724999999999996
2022-01,100.0,100.0,53.022499999999994,0.0,0.0
2022-02,100.0,100.0,53.05,0.0,0.0
2022-03,100.0,100.0,91.63399999999999,38.15,0.0
2022-04,100.0,100.0,95.51249999999999,38.15,0.0
2022-05,100.0,100.0,97.976,78.758,2.6700000000000004
2022-06,100.0,100.0,100.0,88.91,5.98
2022-07,100.0,100.0,100.0,88.91,5.98
2022-08,100.0,100.0,100.0,23.375999999999998,0.364
2022-09,100.0,100.0,100.0,0.0,0.0
2022-10,100.0,100.0,99.25999999999999,0.0,0.0
2022-11,100.0,100.0,96.52799999999999,0.0,0.0
2022-12,100.0,100.0,83.3275,0.0,0.0
2023-01,100.0,100.0,77.24,0.0,0.0
2023-02,100.0,98.6175,73.205,0.0,0.0
2023-03,98.435,89.43,15.719999999999999,0.0,0.0
2023-04,93.135,39.2175,0.0,0.0,0.0
2023-05,89.14200000000001,23.28,0.0,0.0,0.0
2023-06,89.14,23.28,0.0,0.0,0.0
2023-07,89.14,30.157500000000002,0.0,0.0,0.0
2023-08,56.04600000000001,22.413999999999998,0.0,0.0,0.0
2023-09,7.28,0.0,0.0,0.0,0.0
2023-10,7.2620000000000005,0.0,0.0,0.0,0.0
2023-11,7.02,0.0,0.0,0.0,0.0
2023-12,7.01,0.0,0.0,0.0,0.0
2024-01,6.956,0.0,0.0,0.0,0.0
2024-02,6.8825,0.0,0.0,0.0,0.0
2024-03,6.91,0.0,0.0,0.0,0.0
2024-04,6.901999999999999,0.0,0.0,0.0,0.0
2024-05,6.8775,0.0,0.0,0.0,0.0
2024-06,6.7825,0.0,0.0,0.0,0.0
2024-07,6.672,0.0,0.0,0.0,0.0
2024-08,25.29,0.0,0.0,0.0,0.0
2024-09,70.25,46.765,0.4575,0.0,0.0
2024-10,73.022,48.726,9.812000000000001,0.0,0.0
2024-11,73.61500000000001,52.335,19.0125,2.95,0.0
2024-12,94.70599999999999,62.129999999999995,21.67,4.36,0.0
