,date,airtemp,baseflow,ev,rainfall,runoff,sm,snowfall,snowwater
194,2041-03,16.836836,0.16278915,1.0325254,0.26414058,0.03227476,11.52262,0.019777177,1.7116629
195,2041-04,19.79407,0.05377611,0.6445263,0.42017058,0.021911085,6.9546905,0.016698442,0.3557857
196,2041-05,23.417915,0.03618371,0.33770955,0.052761313,0.003488107,6.0698557,3.4689587e-05,0.10416323
197,2041-06,32.975613,0.026703985,0.20216908,0.039125927,0.0014881243,5.587508,6.116815e-06,0.009906246
198,2041-07,34.997833,0.02427451,0.13834149,0.21533993,0.0035368276,6.1084642,0.0,0.0
199,2041-08,31.015337,0.024953118,1.6861964,2.349271,0.0582774,14.646719,0.0,0.0
200,2041-09,27.372734,0.026186962,0.5421097,0.023234999,0.00029499314,7.5855165,4.3638678e-07,0.0
201,2041-10,22.332132,0.025639819,0.08094469,0.07040229,0.0009572036,5.5789905,8.424052e-05,0.0
202,2041-11,13.732758,0.025170252,0.16587058,0.24663611,0.004974294,7.2184134,0.0028761618,0.00041105776
203,2041-12,9.784656,0.02478975,0.17568043,0.23674768,0.004758778,7.9037094,0.014002159,0.008109521
204,2042-01,10.126165,0.044532225,0.77912384,2.5822108,0.218952,12.950449,0.148193,0.6733654
205,2042-02,12.334876,0.19962111,0.80047625,0.52914864,0.03163809,15.343505,0.041541826,2.5381622
206,2042-03,16.174109,0.25166956,1.2922093,1.1942843,0.09620067,15.025127,0.02607736,1.9113826
207,2042-04,18.575254,0.0607261,0.52600455,0.025316281,0.008813166,6.253667,0.0014984241,0.38227242
208,2042-05,20.900337,0.03491821,0.25237805,0.027229588,0.0012328905,5.469592,0.00088934734,0.10952752
209,2042-06,30.019207,0.028063295,0.1815414,0.045528248,0.0013327814,5.4753523,4.481588e-05,0.027978266
210,2042-07,31.024712,0.025158297,0.20660841,0.24037603,0.0035564995,6.0852723,2.9743813e-07,0.0
211,2042-08,32.034637,0.024500798,0.10848592,0.114938416,0.0016547635,5.989462,0.0,0.0
212,2042-09,28.31121,0.024125881,0.085865244,0.043529123,0.0003990192,5.866478,6.5946875e-09,0.0
213,2042-10,22.763756,0.023843793,0.034604184,0.035443414,0.000401423,5.4596314,0.00080646825,1.731398e-05
214,2042-11,16.003248,0.023589203,0.06353297,0.12908815,0.0021643844,5.914441,0.0022018494,0.00080448797
215,2042-12,12.954761,0.023374446,0.21532473,0.25519148,0.00549546,8.452748,0.0068348064,0.010125049
216,2043-01,12.8034,0.023175105,0.09301819,0.045175634,0.00084359094,6.705059,0.0021906898,0.00073631265
217,2043-02,12.396922,0.022956714,0.13504615,0.12482026,0.0024632013,6.4465423,0.023049923,0.02872666
218,2043-03,16.73727,0.02300673,0.29621482,0.28174692,0.008164788,7.749411,0.025380597,0.066292115
219,2043-04,20.079954,0.022753041,0.06655721,0.010613025,0.0001412924,5.4946494,8.719001e-05,0.0
220,2043-05,24.005194,0.022414394,0.026851878,0.017491322,0.00019767966,5.33885,0.00014547417,0.0
221,2043-06,27.63997,0.022170704,0.0110428035,0.008953042,5.4652784e-05,5.314296,1.5439733e-05,0.0
222,2043-07,32.786045,0.021959245,0.37565377,0.44371706,0.00544052,6.8057814,0.0,0.0
223,2043-08,33.200504,0.02176005,0.22542201,0.21236192,0.003319918,6.6247516,0.0,0.0
224,2043-09,28.271103,0.021572767,0.06964197,0.031154491,0.00033845473,5.671639,0.0,0.0
225,2043-10,20.42873,0.021390831,0.051756363,0.04961271,0.0005974937,5.5705533,3.547856e-05,0.0
226,2043-11,13.885518,0.021212237,0.09932193,0.12796403,0.002392911,6.620923,0.0014491784,0.00067812623
227,2043-12,10.769621,0.021037258,0.20554805,0.29529485,0.005633903,8.262605,0.009635715,0.0043093213
228,2044-01,13.226901,0.020865874,0.09441647,0.003824904,7.047038e-05,6.9676466,1.2095455e-05,0.00028026817
229,2044-02,13.369065,0.021292787,0.25689405,0.41795304,0.0143066775,7.913478,0.024301933,0.12829764
230,2044-03,16.272837,0.021665063,0.29488364,0.23258495,0.00722126,7.0836124,0.014785988,0.05029176
231,2044-04,16.525602,0.021144858,0.23092577,0.20702793,0.004501294,6.4798756,0.0059920265,0.008883518
232,2044-05,24.759287,0.020699462,0.092719205,0.015024115,0.00017429706,5.5676913,0.00013844461,3.0646797e-07
233,2044-06,28.76731,0.020345246,0.020578865,0.022591906,0.00033003843,5.3326545,2.623028e-08,0.0
234,2044-07,33.089146,0.020123746,0.24229725,0.3914085,0.0057708705,6.3564134,9.967895e-06,0.0
235,2044-08,33.66488,0.019939605,0.70260364,0.67332935,0.013059505,10.215046,0.0,0.0
236,2044-09,27.506632,0.019773887,0.20131403,0.10385012,0.0011103528,6.2923517,1.6881401e-07,0.0
237,2044-10,25.31149,0.01960889,0.079318285,0.0755791,0.0007641416,5.612266,0.00021406756,9.7916905e-05
238,2044-11,16.715546,0.01944597,0.051567614,0.050423685,0.0008173863,5.8434176,0.0003177235,6.918276e-05
239,2044-12,9.124253,0.035228483,0.7288612,2.1281662,0.12950762,16.113995,0.13322644,1.8782928
240,2045-01,9.072837,0.3494017,0.9958921,5.0694547,0.72162664,21.609125,0.4275381,8.981026
241,2045-02,8.524744,0.38862732,0.76074195,0.29109135,0.027263379,16.378958,0.03108551,12.554508
242,2045-03,16.731073,0.1875169,1.3416156,0.24811012,0.122761585,9.718397,0.009822113,7.059867
243,2045-04,17.725183,0.13028765,0.8761095,0.25801286,0.039942004,7.222048,0.01066012,3.2288587
244,2045-05,20.965212,0.06794891,0.4815059,0.18069614,0.014791644,6.103724,0.0015908135,1.4109125
245,2045-06,27.786966,0.046747804,0.20057885,0.0056642625,0.013416056,5.4796257,4.9116193e-06,0.44385165
246,2045-07,34.071796,0.034203444,0.10822611,0.09151492,0.005387589,5.5904846,0.0,0.063760124
247,2045-08,34.06793,0.030725773,0.24456818,0.27222076,0.0038323023,6.466786,0.0,0.0
248,2045-09,27.22666,0.029932864,0.0725492,0.050973807,0.0008395128,5.7155175,3.3912418e-06,0.0
249,2045-10,20.545364,0.029493846,0.10369671,0.09334536,0.0015636896,6.0657983,0.00042889832,0.00018689282
250,2045-11,13.827498,0.030607216,0.31637135,0.4612838,0.013781149,8.345785,0.016981449,0.07506644
251,2045-12,13.495414,0.029691387,0.09357129,0.03516216,0.00064150436,6.384139,0.0017468677,0.0069585503
252,2046-01,13.675819,0.0308134,0.29504663,0.7538587,0.033522118,8.345251,0.025544418,0.11418762
