,date,airtemp,baseflow,ev,rainfall,runoff,sm,snowfall,snowwater
117,2034-10,23.219767,0.02241821,0.037259508,0.04164657,0.0005638432,5.4665084,0.00028891594,0.0
118,2034-11,13.694858,0.022230085,0.19330238,0.6013554,0.011699931,6.4241443,0.007823858,0.006545494
119,2034-12,9.593639,0.022105968,0.3897865,0.44317827,0.012373957,13.872616,0.03251954,0.22426184
120,2035-01,9.191323,0.022931714,0.40975916,0.4051888,0.014730208,12.864552,0.056801707,0.4348929
121,2035-02,10.133784,0.04336933,0.7816169,2.1014009,0.15747526,15.168784,0.2668318,2.598507
122,2035-03,11.037232,0.18908247,1.3277161,1.753163,0.17711116,17.404259,0.2666637,9.170389
123,2035-04,14.647612,0.15067215,0.94983065,0.2966271,0.042269487,8.035962,0.04268223,3.718819
124,2035-05,21.60825,0.11240497,0.54800487,0.1454702,0.04340312,6.735699,0.014356838,2.1897175
125,2035-06,27.686445,0.043367695,0.26285115,0.00556622,0.012403655,5.385968,3.860993e-06,0.3032404
126,2035-07,30.466433,0.03166992,0.39674768,0.5610078,0.020088075,6.9582143,0.0,0.020565782
127,2035-08,30.573833,0.0347358,0.22625265,0.120868385,0.0017068125,6.4374776,0.0,0.0
128,2035-09,28.019608,0.030071277,0.12421287,0.06595612,0.0006959434,5.8463902,1.8452168e-07,0.0
129,2035-10,21.80304,0.027767615,0.0339745,0.033786763,0.00043667023,5.5610104,2.1709027e-06,0.0
130,2035-11,13.993557,0.026460834,0.15429547,0.19996469,0.0032068945,6.8788753,0.0063109966,0.016956862
131,2035-12,14.090857,0.025610052,0.08571334,0.08049523,0.0009750214,6.0492578,0.0028656407,0.0016319815
132,2036-01,11.100606,0.024980584,0.047204584,0.025403656,0.00044805737,6.209766,0.0012161772,0.001989981
133,2036-02,12.299533,0.024844859,0.43331045,0.6663424,0.015185938,8.643911,0.035781346,0.15766367
134,2036-03,15.764525,0.025026396,0.28580084,0.19920714,0.00662327,7.4073114,0.016005088,0.018865038
135,2036-04,17.742386,0.02475603,0.1364702,0.0071005635,0.00016580046,6.005957,0.0013581277,0.00017927555
136,2036-05,27.208248,0.023922317,0.040718112,0.0013852314,1.2620474e-05,5.3267546,2.373754e-06,0.0
137,2036-06,25.935284,0.02344227,0.008991697,0.013833388,0.00016601771,5.3192716,7.8155966e-07,0.0
138,2036-07,32.915474,0.02309874,0.1721446,0.18403214,0.0024645915,6.1120906,0.0,0.0
139,2036-08,31.947859,0.022812266,0.097864695,0.08947396,0.0014596531,5.955584,0.0,0.0
140,2036-09,28.115067,0.022573858,0.19784056,0.21301498,0.0033406063,6.5292134,1.4009466e-06,0.0
141,2036-10,23.166313,0.022362145,0.044538483,0.062333018,0.0007513645,5.506054,6.645917e-05,1.5978561e-05
142,2036-11,12.394168,0.02215465,0.22082159,0.2877655,0.0044749966,7.9261885,0.01212346,0.012549493
143,2036-12,6.843203,0.036139738,0.73789316,2.5913866,0.12459188,17.077827,0.59162086,6.0722504
144,2037-01,9.521953,0.12779611,0.78595144,1.7427522,0.115792885,19.588663,0.09478656,5.865686
145,2037-02,9.610996,0.26885286,0.9973019,1.7582011,0.13809751,19.018192,0.19708689,7.270382
146,2037-03,14.329916,0.21230769,1.3275683,0.19311987,0.040770408,11.667602,0.014618835,5.0780973
147,2037-04,14.486775,0.09922056,0.8348529,0.1654276,0.010740904,7.1801186,0.034580152,2.6166122
148,2037-05,22.597313,0.07097803,0.36956447,0.02009042,0.021494238,5.750363,0.00046080872,1.0933298
149,2037-06,27.453012,0.042741355,0.1591064,0.006892908,0.0051571457,5.3370614,0.0,0.17124641
150,2037-07,32.08031,0.033354685,0.1360238,0.118428946,0.0026718532,5.810338,1.5970804e-06,0.008551791
151,2037-08,32.296627,0.031081371,0.17378962,0.2188956,0.0043004826,6.2631702,0.0,0.0
152,2037-09,28.235518,0.030350339,0.28763422,0.31457856,0.0043190494,6.860829,0.0,0.0
153,2037-10,22.911375,0.029921304,0.06807442,0.00064816524,2.340672e-06,5.764619,0.0,0.0
154,2037-11,15.100215,0.029537193,0.017036228,0.032329295,0.00044208983,5.3457437,0.002092268,3.2350734e-05
155,2037-12,11.965652,0.029155152,0.021419223,0.007409207,7.504598e-05,5.575868,8.686438e-05,0.0
156,2038-01,10.186228,0.028910229,0.30046424,0.55823696,0.013527694,9.304244,0.06783521,0.2916929
157,2038-02,9.694728,0.036179364,0.6071514,1.4885733,0.17679471,12.909018,0.1346597,0.9422792
158,2038-03,13.417146,0.12075134,1.1071172,1.1404812,0.075554185,15.4001665,0.13940413,2.5743833
159,2038-04,19.004162,0.08627267,0.673458,0.11220773,0.017014725,7.5115495,0.017276514,0.9567519
160,2038-05,25.49043,0.04131772,0.25426552,0.016041167,0.0033756245,5.423911,2.316334e-05,0.10133353
161,2038-06,30.025188,0.030065525,0.12983067,0.020143865,0.0005119443,5.3771,0.0,0.0009673271
162,2038-07,31.115862,0.028176611,0.032295767,0.031258084,0.00026844838,5.342248,0.0,0.0
163,2038-08,31.853085,0.027639782,0.17358044,0.18927985,0.0024170654,6.0282393,0.0,0.0
164,2038-09,24.457485,0.027282456,0.09832403,0.10926045,0.0016629819,5.7419767,0.0006135977,0.00028852077
165,2038-10,20.345661,0.027011747,0.037957516,0.017100355,0.0001670277,5.562266,0.0001470798,2.2365411e-06
166,2038-11,13.394105,0.027361108,0.60776484,1.5933841,0.048086554,12.599939,0.09452413,0.5118627
