,date,airtemp,baseflow,ev,rainfall,runoff,sm,snowfall,snowwater
0,2025-01,9.860998,0.02550571,0.094955474,0.12769137,0.003558327,7.094812,0.010486831,0.1332124
1,2025-02,11.073206,0.02932231,0.7413001,1.0590427,0.0371875,13.196322,0.08203513,0.7254654
2,2025-03,16.292,0.028187886,0.4022548,0.11892853,0.0032400216,7.5411935,0.0076618404,0.055956967
3,2025-04,20.230106,0.026402883,0.12799779,0.015245203,0.00029736152,5.6661043,0.00021504164,0.00758278
4,2025-05,24.666279,0.025395634,0.036865477,0.00094198564,1.1484216e-05,5.3224545,1.2353877e-05,0.0
5,2025-06,30.871843,0.024850195,0.012919735,0.0105578825,9.652959e-05,5.3142924,1.1602203e-05,0.0
6,2025-07,33.10956,0.024501111,0.1919741,0.2572523,0.0036128026,6.233064,0.0,0.0
7,2025-08,31.85636,0.024223069,0.27403796,0.23933704,0.003503514,7.022298,0.0,0.0
8,2025-09,31.395555,0.023983067,0.28980356,0.5179392,0.008814519,6.764394,7.881615e-06,0.0
9,2025-10,20.779251,0.02375284,0.2614694,0.043763295,0.0005489582,7.570783,6.58469e-05,0.0
10,2025-11,11.864168,0.023527807,0.023968808,0.013663011,0.00019979056,5.556426,0.001789473,0.0008707129
11,2025-12,7.17333,0.026134975,0.4999345,1.406917,0.045311105,14.954429,0.14040269,1.5184104
12,2026-01,9.521404,0.0491447,0.5586144,0.69903094,0.037435476,15.480421,0.06792133,3.0583549
13,2026-02,12.569483,0.11668239,0.7565841,1.4783767,0.087780535,13.474227,0.09263856,2.6081767
14,2026-03,13.3771305,0.3199039,1.2821738,1.7466806,0.24959981,16.871218,0.08506778,3.8736033
15,2026-04,17.693144,0.09994528,1.0867428,0.3449673,0.025911057,8.424807,0.013141587,2.025696
16,2026-05,25.0939,0.052384514,0.42766303,0.0111940475,0.02139273,5.77104,1.5338705e-06,0.6096351
17,2026-06,27.066635,0.030834356,0.17950514,0.029088372,0.003180854,5.402982,1.02415925e-05,0.07174155
18,2026-07,32.72508,0.02587748,0.09016601,0.08365029,0.0018213806,5.622398,0.0,0.0025929066
19,2026-08,32.747925,0.024562344,0.37632275,0.40707204,0.0058730487,7.3987236,1.6275791e-08,0.0
20,2026-09,27.795887,0.024113527,0.15348488,0.13716803,0.0015822683,6.0426736,0.0003277842,0.0
21,2026-10,21.413471,0.023785954,0.035256777,0.008076048,5.602216e-05,5.5346527,5.988128e-07,0.0
22,2026-11,14.873464,0.023515584,0.059804622,0.08217674,0.0011060341,5.6522117,0.0105130905,0.022844348
23,2026-12,12.533515,0.023266293,0.029032484,0.00829653,0.00010787294,5.7986307,0.00070383976,0.0015413739
24,2027-01,8.859835,0.025688289,0.5329721,1.6763383,0.081224896,9.704473,0.11894902,0.505473
25,2027-02,9.002152,0.05695789,0.73656946,0.8347719,0.035940092,17.500006,0.0609583,2.795971
26,2027-03,14.957439,0.098312356,0.88712746,0.58242875,0.03688973,12.323487,0.033571422,2.0634677
27,2027-04,17.890985,0.07294438,0.6503331,0.5203918,0.02571394,8.002694,0.037201315,0.6244346
28,2027-05,22.332727,0.053630486,0.5852817,0.2772285,0.011287647,7.5599527,0.004311511,0.2219724
29,2027-06,26.84478,0.029815892,0.21170604,0.008043983,0.0011717703,5.5157027,6.0720875e-05,0.037116773
30,2027-07,34.527893,0.024521235,0.20108312,0.17238423,0.0025291226,5.9895062,0.0,0.0
31,2027-08,31.392225,0.023368256,0.3058487,0.3028948,0.00541884,7.20851,0.0,0.0
32,2027-09,28.181467,0.022846686,0.03133887,0.009666999,0.0001549961,5.4815016,1.6972567e-06,0.0
33,2027-10,21.763407,0.022463277,0.012796875,0.015756413,0.00017951237,5.3422365,0.00011439176,8.7496386e-07
34,2027-11,14.489117,0.022167211,0.054472294,0.05686051,0.0007486445,5.7332573,0.001989775,0.0015114505
35,2027-12,10.228698,0.028906647,0.52256066,1.4031999,0.09005951,13.40578,0.06457217,0.57147884
36,2028-01,11.625709,0.06576045,0.62315816,1.3461928,0.11056183,15.179418,0.018839689,0.78508097
37,2028-02,11.344856,0.0730913,0.6421832,0.27156714,0.010408462,13.509379,0.039065454,0.8911929
38,2028-03,13.680952,0.056496873,0.56804234,0.28181043,0.012022908,8.953769,0.011825773,0.6034834
39,2028-04,18.159672,0.065824635,0.82164794,0.6379982,0.021576032,9.449866,0.035286184,0.45483354
40,2028-05,24.898561,0.03173174,0.27626574,0.024415817,0.0032842737,5.550233,0.00037794668,0.07056266
41,2028-06,24.991224,0.024307245,0.16067936,0.05239902,0.0009508153,5.5824885,0.00018276274,0.005811706
42,2028-07,31.39162,0.022173526,0.028486334,0.006885456,6.0187285e-05,5.3227663,0.0,0.0
43,2028-08,35.17233,0.02167645,0.48707306,0.76816016,0.013679452,7.911731,0.0,0.0
44,2028-09,28.621836,0.021386964,0.5317263,0.29118472,0.0056930687,9.212543,1.4550592e-05,0.0
45,2028-10,22.633152,0.0211737,0.077728,0.08400959,0.0013154763,5.738612,0.0003350761,6.02864e-08
46,2028-11,14.612748,0.023204476,0.6352722,0.9344273,0.025043873,12.94172,0.00902657,0.052736524
47,2028-12,8.927438,0.030577436,0.56864065,0.9928958,0.038530152,14.713068,0.102410525,0.86221635
48,2029-01,10.031787,0.16283828,0.7094799,2.7379186,0.23844941,17.886223,0.16482066,2.2505398
49,2029-02,12.092087,0.22689055,0.989155,1.2597713,0.0769267,17.18903,0.0863034,2.7751093
50,2029-03,13.665056,0.23954576,1.1998979,0.83825296,0.039503682,14.533845,0.022787776,2.6946464
51,2029-04,18.75671,0.12474028,1.4116685,0.72597766,0.0448783,11.459169,0.020184577,1.9796928
52,2029-05,21.083546,0.06833578,0.9005466,0.67970574,0.030237706,9.012077,0.013819539,0.87992233
53,2029-06,27.026924,0.040212095,0.28384432,0.024289519,0.008624983,5.4704747,1.6833708e-05,0.2563249
54,2029-07,32.905804,0.030247599,0.17832895,0.14438084,0.0046061785,5.7481623,0.0,0.047249913
55,2029-08,31.630848,0.02673723,0.46037507,0.48182482,0.009065937,8.212043,0.0,0.0
56,2029-09,28.030075,0.025656871,0.087933876,0.034030564,0.00034695523,5.8419647,0.0,0.0
57,2029-10,19.49387,0.025060752,0.18799728,0.22365041,0.0034983521,6.5858626,0.0060658352,0.0057179295
58,2029-11,13.883893,0.025416952,0.344188,0.42648992,0.010745124,8.766825,0.016795654,0.061303753
59,2029-12,10.614149,0.025888555,0.20411682,0.28937766,0.010187822,8.078484,0.016793177,0.042494677
60,2030-01,13.077434,0.026315005,0.2019238,0.16656694,0.0057092872,8.694952,0.008246461,0.051944267
