time,baseflow_month_MIROC5_rcp45
2016-01-31 00:00:00+00:00,0.123090796
2016-02-29 00:00:00+00:00,0.18518484
2016-03-31 00:00:00+00:00,0.19523175
2016-04-30 00:00:00+00:00,0.15710257
2016-05-31 00:00:00+00:00,0.061626993
2016-06-30 00:00:00+00:00,0.034069996
2016-07-31 00:00:00+00:00,0.02702707
2016-08-31 00:00:00+00:00,0.024572192
2016-09-30 00:00:00+00:00,0.024162455
2016-10-31 00:00:00+00:00,0.023904566
2016-11-30 00:00:00+00:00,0.023693413
2016-12-31 00:00:00+00:00,0.023694769
2017-01-31 00:00:00+00:00,0.023439776
2017-02-28 00:00:00+00:00,0.023254987
2017-03-31 00:00:00+00:00,0.023933701
2017-04-30 00:00:00+00:00,0.024839494
2017-05-31 00:00:00+00:00,0.023391295
2017-06-30 00:00:00+00:00,0.022701934
2017-07-31 00:00:00+00:00,0.02236512
2017-08-31 00:00:00+00:00,0.022128798
2017-09-30 00:00:00+00:00,0.026710216
2017-10-31 00:00:00+00:00,0.028965844
2017-11-30 00:00:00+00:00,0.027117584
2017-12-31 00:00:00+00:00,0.026288286
2018-01-31 00:00:00+00:00,0.025468389
2018-02-28 00:00:00+00:00,0.024950115
2018-03-31 00:00:00+00:00,0.024376927
2018-04-30 00:00:00+00:00,0.023963198
2018-05-31 00:00:00+00:00,0.023768596
2018-06-30 00:00:00+00:00,0.023211539
2018-07-31 00:00:00+00:00,0.022868384
2018-08-31 00:00:00+00:00,0.022586066
2018-09-30 00:00:00+00:00,0.022338526
2018-10-31 00:00:00+00:00,0.02210851
2018-11-30 00:00:00+00:00,0.02209431
2018-12-31 00:00:00+00:00,0.02267805
2019-01-31 00:00:00+00:00,0.022052553
2019-02-28 00:00:00+00:00,0.022821702
2019-03-31 00:00:00+00:00,0.022631014
2019-04-30 00:00:00+00:00,0.023355851
2019-05-31 00:00:00+00:00,0.022781517
2019-06-30 00:00:00+00:00,0.02121693
2019-07-31 00:00:00+00:00,0.020740116
2019-08-31 00:00:00+00:00,0.020517131
2019-09-30 00:00:00+00:00,0.020360887
2019-10-31 00:00:00+00:00,0.020193294
2019-11-30 00:00:00+00:00,0.020078082
2019-12-31 00:00:00+00:00,0.024624953
2020-01-31 00:00:00+00:00,0.045684494
2020-02-29 00:00:00+00:00,0.20569961
2020-03-31 00:00:00+00:00,0.23182599
2020-04-30 00:00:00+00:00,0.08337053
2020-05-31 00:00:00+00:00,0.047616113
2020-06-30 00:00:00+00:00,0.033526793
2020-07-31 00:00:00+00:00,0.028316105
2020-08-31 00:00:00+00:00,0.025840515
2020-09-30 00:00:00+00:00,0.025237517
2020-10-31 00:00:00+00:00,0.024889564
2020-11-30 00:00:00+00:00,0.024581702
2020-12-31 00:00:00+00:00,0.024487104
2021-01-31 00:00:00+00:00,0.050021213
2021-02-28 00:00:00+00:00,0.12470299
2021-03-31 00:00:00+00:00,0.21604012
2021-04-30 00:00:00+00:00,0.10292105
2021-05-31 00:00:00+00:00,0.07660172
2021-06-30 00:00:00+00:00,0.04627782
2021-07-31 00:00:00+00:00,0.028655274
2021-08-31 00:00:00+00:00,0.024305005
2021-09-30 00:00:00+00:00,0.023755318
2021-10-31 00:00:00+00:00,0.02346775
2021-11-30 00:00:00+00:00,0.023257997
2021-12-31 00:00:00+00:00,0.023179336
2022-01-31 00:00:00+00:00,0.02304395
2022-02-28 00:00:00+00:00,0.027328797
2022-03-31 00:00:00+00:00,0.03416044
2022-04-30 00:00:00+00:00,0.04104659
2022-05-31 00:00:00+00:00,0.026619935
2022-06-30 00:00:00+00:00,0.023255209
2022-07-31 00:00:00+00:00,0.02238899
2022-08-31 00:00:00+00:00,0.022052338
2022-09-30 00:00:00+00:00,0.02185229
2022-10-31 00:00:00+00:00,0.021669066
2022-11-30 00:00:00+00:00,0.021487216
2022-12-31 00:00:00+00:00,0.024907738
2023-01-31 00:00:00+00:00,0.027158841
2023-02-28 00:00:00+00:00,0.05312157
2023-03-31 00:00:00+00:00,0.036601894
2023-04-30 00:00:00+00:00,0.032318257
2023-05-31 00:00:00+00:00,0.024202265
2023-06-30 00:00:00+00:00,0.022056922
2023-07-31 00:00:00+00:00,0.0213935
2023-08-31 00:00:00+00:00,0.021201972
2023-09-30 00:00:00+00:00,0.021150103
2023-10-31 00:00:00+00:00,0.02095613
2023-11-30 00:00:00+00:00,0.02072067
2023-12-31 00:00:00+00:00,0.020518849
2024-01-31 00:00:00+00:00,0.02084055
2024-02-29 00:00:00+00:00,0.02275825
2024-03-31 00:00:00+00:00,0.026611328
2024-04-30 00:00:00+00:00,0.023788838
2024-05-31 00:00:00+00:00,0.021093415
2024-06-30 00:00:00+00:00,0.020142037
2024-07-31 00:00:00+00:00,0.019696219
2024-08-31 00:00:00+00:00,0.019439956
2024-09-30 00:00:00+00:00,0.019251045
2024-10-31 00:00:00+00:00,0.01909054
2024-11-30 00:00:00+00:00,0.018933998
2024-12-31 00:00:00+00:00,0.018779876
2025-01-31 00:00:00+00:00,0.039920226
2025-02-28 00:00:00+00:00,0.094630875
2025-03-31 00:00:00+00:00,0.16177051
2025-04-30 00:00:00+00:00,0.13627675
2025-05-31 00:00:00+00:00,0.0436627
2025-06-30 00:00:00+00:00,0.029085413
2025-07-31 00:00:00+00:00,0.02424452
2025-08-31 00:00:00+00:00,0.023316195
2025-09-30 00:00:00+00:00,0.022903876
2025-10-31 00:00:00+00:00,0.022607587
2025-11-30 00:00:00+00:00,0.022381216
2025-12-31 00:00:00+00:00,0.0234694
2026-01-31 00:00:00+00:00,0.0414443
2026-02-28 00:00:00+00:00,0.09150389
2026-03-31 00:00:00+00:00,0.094008505
2026-04-30 00:00:00+00:00,0.053129874
2026-05-31 00:00:00+00:00,0.034057125
2026-06-30 00:00:00+00:00,0.024896972
2026-07-31 00:00:00+00:00,0.0223721
2026-08-31 00:00:00+00:00,0.021839365
2026-09-30 00:00:00+00:00,0.02151625
2026-10-31 00:00:00+00:00,0.021282546
2026-11-30 00:00:00+00:00,0.024268648
2026-12-31 00:00:00+00:00,0.037829835
2027-01-31 00:00:00+00:00,0.057338115
2027-02-28 00:00:00+00:00,0.23458582
2027-03-31 00:00:00+00:00,0.22586833
2027-04-30 00:00:00+00:00,0.12363626
2027-05-31 00:00:00+00:00,0.06472948
2027-06-30 00:00:00+00:00,0.04395587
2027-07-31 00:00:00+00:00,0.03020596
2027-08-31 00:00:00+00:00,0.026204642
2027-09-30 00:00:00+00:00,0.025512667
2027-10-31 00:00:00+00:00,0.025188562
2027-11-30 00:00:00+00:00,0.024829837
2027-12-31 00:00:00+00:00,0.026484028
2028-01-31 00:00:00+00:00,0.03591389
