time,baseflow_month_HadGEM2-ES_rcp45
2030-11-30 00:00:00+00:00,0.018993242
2030-12-31 00:00:00+00:00,0.018756833
2031-01-31 00:00:00+00:00,0.018518478
2031-02-28 00:00:00+00:00,0.018714454
2031-03-31 00:00:00+00:00,0.02040625
2031-04-30 00:00:00+00:00,0.021356687
2031-05-31 00:00:00+00:00,0.018833123
2031-06-30 00:00:00+00:00,0.017774887
2031-07-31 00:00:00+00:00,0.017357305
2031-08-31 00:00:00+00:00,0.017104859
2031-09-30 00:00:00+00:00,0.016927378
2031-10-31 00:00:00+00:00,0.016787624
2031-11-30 00:00:00+00:00,0.016655548
2031-12-31 00:00:00+00:00,0.040263105
2032-01-31 00:00:00+00:00,0.0800968
2032-02-29 00:00:00+00:00,0.27733466
2032-03-31 00:00:00+00:00,0.19179894
2032-04-30 00:00:00+00:00,0.07882991
2032-05-31 00:00:00+00:00,0.038730294
2032-06-30 00:00:00+00:00,0.024268705
2032-07-31 00:00:00+00:00,0.020788994
2032-08-31 00:00:00+00:00,0.020259809
2032-09-30 00:00:00+00:00,0.020256536
2032-10-31 00:00:00+00:00,0.020302724
2032-11-30 00:00:00+00:00,0.019965002
2032-12-31 00:00:00+00:00,0.019745016
2033-01-31 00:00:00+00:00,0.050143667
2033-02-28 00:00:00+00:00,0.34943864
2033-03-31 00:00:00+00:00,0.37106502
2033-04-30 00:00:00+00:00,0.15924925
2033-05-31 00:00:00+00:00,0.06372395
2033-06-30 00:00:00+00:00,0.035429973
2033-07-31 00:00:00+00:00,0.028167287
2033-08-31 00:00:00+00:00,0.025717389
2033-09-30 00:00:00+00:00,0.025256706
2033-10-31 00:00:00+00:00,0.024963243
2033-11-30 00:00:00+00:00,0.024709351
2033-12-31 00:00:00+00:00,0.02446845
2034-01-31 00:00:00+00:00,0.02428136
2034-02-28 00:00:00+00:00,0.024078041
2034-03-31 00:00:00+00:00,0.023856841
2034-04-30 00:00:00+00:00,0.023632754
2034-05-31 00:00:00+00:00,0.023414366
2034-06-30 00:00:00+00:00,0.023206918
2034-07-31 00:00:00+00:00,0.023004936
2034-08-31 00:00:00+00:00,0.022803666
2034-09-30 00:00:00+00:00,0.022609293
2034-10-31 00:00:00+00:00,0.02241821
2034-11-30 00:00:00+00:00,0.022230085
2034-12-31 00:00:00+00:00,0.022105968
2035-01-31 00:00:00+00:00,0.022931714
2035-02-28 00:00:00+00:00,0.04336933
2035-03-31 00:00:00+00:00,0.18908247
2035-04-30 00:00:00+00:00,0.15067215
2035-05-31 00:00:00+00:00,0.11240497
2035-06-30 00:00:00+00:00,0.043367695
2035-07-31 00:00:00+00:00,0.03166992
2035-08-31 00:00:00+00:00,0.0347358
2035-09-30 00:00:00+00:00,0.030071277
2035-10-31 00:00:00+00:00,0.027767615
2035-11-30 00:00:00+00:00,0.026460834
2035-12-31 00:00:00+00:00,0.025610052
2036-01-31 00:00:00+00:00,0.024980584
2036-02-29 00:00:00+00:00,0.024844859
2036-03-31 00:00:00+00:00,0.025026396
2036-04-30 00:00:00+00:00,0.02475603
2036-05-31 00:00:00+00:00,0.023922317
2036-06-30 00:00:00+00:00,0.02344227
2036-07-31 00:00:00+00:00,0.02309874
2036-08-31 00:00:00+00:00,0.022812266
2036-09-30 00:00:00+00:00,0.022573858
2036-10-31 00:00:00+00:00,0.022362145
2036-11-30 00:00:00+00:00,0.02215465
2036-12-31 00:00:00+00:00,0.036139738
2037-01-31 00:00:00+00:00,0.12779611
2037-02-28 00:00:00+00:00,0.26885286
2037-03-31 00:00:00+00:00,0.21230769
2037-04-30 00:00:00+00:00,0.09922056
2037-05-31 00:00:00+00:00,0.07097803
2037-06-30 00:00:00+00:00,0.042741355
2037-07-31 00:00:00+00:00,0.033354685
2037-08-31 00:00:00+00:00,0.031081371
2037-09-30 00:00:00+00:00,0.030350339
2037-10-31 00:00:00+00:00,0.029921304
2037-11-30 00:00:00+00:00,0.029537193
2037-12-31 00:00:00+00:00,0.029155152
2038-01-31 00:00:00+00:00,0.028910229
2038-02-28 00:00:00+00:00,0.036179364
2038-03-31 00:00:00+00:00,0.12075134
2038-04-30 00:00:00+00:00,0.08627267
2038-05-31 00:00:00+00:00,0.04131772
