boundary,counties
feature,"San Bernardino County, California"
feature id,36
center,"-115.967, 34.8403"
scenario,Medium (RCP 4.5)
climate indicator,Precipitation
units,inch

year,Modeled RCP 4.5 Range Min,Modeled RCP 4.5 Range Max,Observed,CanESM2 (Average),CNRM-CM5 (Cool/Wet),HadGEM2-ES (Warm/Dry),MIROC5 (Complement)
2007,1.337095886,13.331885135499999,,1.7071343825,8.670043268,10.6996228115,8.617272079000001
2008,1.9348966614,12.4296005352,,5.7107365398,11.151113784,3.7303041348,5.583536753400001
2009,2.918891057,13.395418823999998,,5.5711928665,9.3035274495,11.44068702,10.456101564
2010,1.6706884025,15.7874007355,,5.296720641,4.352762605,2.59399441,10.810672345999999
2011,1.9763534185,13.169023120999999,,8.0186696335,11.548893241,9.125565093,5.637647212
2012,2.232356244,11.996431227,,2.5969346634,5.8544044595999996,3.7718672046,3.9133879854
2013,2.076442879,12.9078501085,,3.215598462,10.739097597999999,7.565158374499999,4.062450438
2014,2.282179874,21.5704332875,,3.0356540825000002,20.8523009705,9.757155581500001,5.2488247935
2015,1.887089785,13.3981357015,,9.278386797,3.141495432,7.6503722235,11.1568192565
2016,2.1725841252,14.8015290492,,12.1582323606,9.4408192812,9.1357946616,5.8269093684
2017,1.0954487675,15.607537386,,4.498990584,10.2336908215,11.1571952795,5.322975237
2018,2.0836302765,17.194013536,,2.7553884675,11.539929571,9.346453091999999,2.291398022
2019,1.7646743695,10.9136345025,,6.1769307335,2.3081511935,9.4561317595,4.9834822035
2020,2.0893156116,11.9484681348,,6.360209652,7.736611504800001,2.8828251324000003,6.9507386838
2021,1.6190564515,13.6497634895,,6.457410932,4.813524224,2.494629876,6.090814641
2022,1.5612523505,14.466099494500002,,13.2307986045,6.317913845,3.6938057669999997,5.530007325000001
2023,1.477831272,13.319609565,,9.379717805,7.9661784725,10.0051575325,3.632892158
2024,1.1328315612000002,13.820396728799999,,6.1505807364,7.5027366264,6.169460151,1.9123716672
2025,2.8480945985,17.295722282499998,,4.7909677715,9.565329393499999,7.0438427445,9.664632936
2026,1.4206363924999998,15.536739540500001,,6.266353726,5.95533416,3.6419743435,8.7924774445
2027,1.8713346695000002,13.2037066985,,7.414033300000001,10.383842514,2.1228778139999998,6.942468265
2028,1.8249576911999998,13.8006675354,,7.110744550800001,4.3467251778,5.1825140304,5.2978744488
2029,1.988529636,16.640994882,,9.816156627,3.621195003,4.8661689405,3.442823299
2030,1.785212372,12.541065842499998,,8.043569751,9.6001801045,4.760855198500001,1.9065320575000002
2031,1.126689519,11.420792658500002,,4.805742862,7.4685355745,5.3106697364999995,5.4095932775
2032,2.1859997454,12.517858799999999,,8.5473009558,11.487811092,6.9819414648,8.121711837
2033,2.0238255375,19.729312077,,5.066875761,5.176957571,9.834553649,9.929218406499999
2034,1.8556665334999998,13.312238098,,3.765213126,11.142940168,2.0054890325,3.8457918765
2035,2.302559795,12.3449192955,,8.636826516,9.381955912,7.538976012,3.7031485625
2036,1.666629312,14.959642293600002,,7.816598315999999,10.3598976192,6.0252673872,7.0993723086
2037,2.1679866309999998,15.428217156499999,,12.951553785000002,9.780760533,5.7550524915,5.9713785015
2038,2.0976370785,14.1949691725,,2.3962915395,8.334872235999999,9.3120755305,12.368885596999998
2039,2.238103569,17.439471364,,5.059519551,7.251795691,2.3993234484999997,5.717923633
2040,1.1926069008,12.9064052784,,8.59972815,6.2775676206,4.418942138399999,3.3254047032
2041,1.2330177785,11.8585385455,,4.2680105905,5.6098083335,8.359892621,3.1197483305
2042,2.351062309,14.894858023,,6.371233848,6.253053929,11.865456062000002,9.9755497545
2043,2.4720499905,16.656498914,,6.653224891,6.978524936,9.021904509,8.7800200675
2044,1.345920897,16.361635818,,5.8648782083999995,15.758042892,5.8326676829999995,6.566409440399999
2045,1.0970334515,11.0941110155,,9.985720515999999,10.2483501705,6.709671666499999,3.8725410840000003
2046,1.673366882,13.1045872255,,9.327162842,4.003523925500001,9.431049288,5.2335816269999995
2047,1.6479831759999999,13.047209992,,9.6175337375,10.7120824515,5.0865702485,10.3805181305
2048,2.0537392037999997,12.4884507,,9.289987863,9.0435195468,4.773060168000001,9.5547564354
2049,2.32246799,12.6864398675,,4.4074780030000005,8.3733364105,11.7074970195,3.6983903495
2050,1.188279765,14.005101027,,6.23776167,10.85097258,8.0138563785,2.8974384009999996
2051,2.4719272045,14.11541432,,3.609280746,7.920298812,3.590704728,3.356760825
2052,1.6708652496,17.891484122399998,,10.2779338224,5.1623358648,10.3929539706,4.612474008
2053,2.2563430935,15.5302499865,,4.744841371,6.2399805415000005,8.892284614,5.708979746
2054,1.303923591,15.2862533265,,6.9109250015,12.0049762535,7.7908974425,12.596766193
2055,1.5533332375,15.642900739499998,,4.9469314685,11.126880606,5.815443566500001,9.3637785105
2056,2.0173739561999997,16.4515268454,,8.4680456322,7.591982835,4.0342213848,2.4218654808
2057,1.8592924069999999,11.61776239,,8.0899569805,3.594238293,4.097678851,2.6385895625
2058,1.3999292855,15.2962061465,,5.7292326105,4.206144733,2.6797251355,1.6562611205
2059,1.7984941015,12.424453817500002,,9.8707006575,10.0601453665,3.9499156820000003,5.9075901889999995
2060,1.8266560044,13.06897977,,9.4744525584,11.1488978736,9.308733651,4.493679009
2061,2.332695509,17.575880624,,6.5130988725000005,7.8535711909999995,3.257994526,3.3495745589999997
2062,1.5371782644999998,12.7398016265,,4.627067405,4.315428215000001,3.894886092,3.0613539879999996
2063,1.5463327199999999,14.4568411235,,4.393633918,10.515929152,2.6729894255,2.0141204065
2064,2.0059304904,15.9803224512,,4.6428836304,4.1590373766,6.2242679922,4.3931851446
2065,1.8713524815,13.796025084999998,,5.9538780655,3.377295725,8.577391887000001,4.600991221
2066,1.8678184784999998,11.079433599,,5.9295498665,3.8443526815,4.478604458,8.2436922065
2067,1.9435253915,15.4887064895,,8.776642029,11.8304133975,8.0935252935,6.8735770700000005
2068,1.7663470002000001,12.5344526544,,7.6399815756,5.514686151,3.2482438146000003,5.5260164862
2069,1.9928619669999998,15.396145445999998,,10.381240830500001,4.343944059,10.843146067500001,5.19423105
2070,2.7762319385,12.1608688485,,8.556060046,7.755113463,4.5443852325,4.9036664855000005
2071,2.057260888,12.9876714475,,9.109237913,4.722218014,11.3769738245,6.8831905859999996
2072,1.7521236180000002,12.6975366912,,4.138514988,9.3913853448,1.8351536093999998,3.4892824842
2073,2.207987346,14.0882568965,,12.066541716,12.495154572999999,8.3603465715,6.709540668
2074,1.4179381665,15.182946756000002,,9.3142853865,14.522258321499999,9.405795704500001,8.803499094000001
2075,1.338476462,15.857821426500001,,9.6469981435,4.0326622405,6.020072129499999,3.6943599464999997
2076,0.9618891749999999,18.086795667,,5.7330337722,6.953292558599999,6.004557606600001,3.9756571392
2077,1.9693393595,15.314960029,,10.4626893395,8.952231922000001,6.251179435,5.2966466555
2078,2.309178486,16.0390996985,,10.4009590065,5.600424074,10.165544336,3.6004418695
2079,1.9321461149999999,13.221099860999999,,9.4768290115,7.427657180500001,4.2882645865,3.3014729245
2080,1.6581768347999999,17.6985469662,,17.4843713058,5.422227048,6.3928635132,3.2493336528
2081,1.7023913170000002,13.2265403685,,7.574390173499999,6.2485760725,5.0039800925,3.5821066784999998
2082,2.187305935,14.3069220455,,6.4272644869999995,6.3022822455,3.26856843,4.606219992000001
2083,2.2467932335,14.3449853405,,6.369204083,3.771789039,2.9352574745,3.704324045
2084,2.8761417162,14.510683049999999,,10.5833864424,8.5988494938,9.728421825,10.938133809
2085,1.9842029259999998,13.4297466725,,4.6939325215,6.122182887,2.2766222015,3.6011981495
2086,1.782084468,16.0677691345,,10.193856948,5.1917541235,6.1538785745,4.1999547344999995
2087,1.421940647,12.136123418,,4.6861658325,8.043085907,6.254541669,5.3985964845000005
2088,0.8438868588,16.9603519038,,14.7894372144,9.9783951402,13.8931028484,2.7998861286
2089,2.578873482,14.303729792,,7.664193131,3.2754117055,7.425532552,14.016892206
2090,1.6332223205,15.4634924355,,6.064776855,7.9744482045,10.1729508065,3.0935682675000002
2091,1.1308558845,18.080425818000002,,3.0457458214999997,8.875002667,4.70340825,3.4034859715000003
2092,1.8112453914,12.131394605399999,,3.2739198492,3.9348988668000002,5.1570865463999995,5.3686330092
2093,1.6629468619999999,12.451634966,,11.276037454499999,9.9548084835,2.147220102,2.177179083
2094,0.8377577454999999,12.7617725825,,7.078561909499999,4.240457945,3.10274674,5.165015647
2095,1.7922636975000001,15.939798418999999,,3.2258008690000004,12.9075079575,5.19085188,3.158494504
2096,2.3764579836,15.1709940078,,4.7656323078,4.865466054600001,4.1865403734,8.5208442066
2097,2.0568477445,12.1432148205,,8.275579884,5.176430803,8.5680369735,5.4751420215
2098,2.4760422875,13.7732749635,,8.469799961,11.4418738175,3.280772862,7.711189582
2099,2.528638751,18.269572395,,4.6749505505,7.241128091499999,8.793624165,7.898999748
2100,2.574657294,16.6538034985,,7.2098208370000005,5.148337848,,
